Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.16791	0.29927	0.21974	0.21729	0.41554	0.58102	0.2588	0.31884	0.67181	0.55343	0.60336	0.22491	0.15493	0.33674	0.6547	0.54885	0.59728	0.42119	0.27002	0.27482	0.58665	0.19106	0.058276	0.52454	0.025067	0.1476	0.1275	0.69143	0.10035	0.11543	0.50371	0.27134	0.67021	0.12142	0.46237	0.37166	0.016888	0.013684	0.34829	0.65712	0.52323	0.64451	0.26548	0.28405	0.31933	0.43826	0.31197	0.33911	0.33209	0.4093	0.54869	0.017737	0.069122	0.29968	0.2096	0.305	0.60228	0.35471	0.51878	0.46777	0.31313	1	0.93657	0.43304	0.63754	0.54529	0.32189	0.57294	0.77262	0.5724	0.48671	0.69846	0.23667	0.57182	0.39942	0.36344	0.41863	0.66866	0.41677	0.3946	0.50618	0.35675	0.47814	0.47057	0.38685	0.42242	0.37756	0.36975	0.51077	0.52976	0.57357	0.59204	0.61828	0.66866	0.5366	0.44482	0.67227	0.59495	0.77466	0.55638	0.81365	0.6187	0.74419	0.43836	0.61149	0.82068	0.46204	0.67606	0.74138	0.62074	0.82575	0.45682	0.7605	0.55279	0.19532	0.10848	0.18076	0.035123	0.066246	0.046565	0.089501	0.11593	0.18508	0.00073459	0.0014578	0.10406	0.19598	0.24473	0.40661	0.77389	0.22045	0.39375	0.34588	0.27395	0.4278	0.030926	0.052311	0.2573	0.39598	0.00087083	0.0018642	0.0016119	0.15176
0.23225	0.36947	0.2989	0.29497	0.48405	0.62769	0.33038	0.38062	0.69075	0.53741	0.54731	0.30979	0.24445	0.33784	0.71005	0.61726	0.66566	0.4589	0.36344	0.39642	0.68258	0.24725	0.086573	0.5848	0.044785	0.1788	0.16509	0.73976	0.13502	0.13368	0.57963	0.27658	0.72355	0.15123	0.5264	0.43872	0.030264	0.025166	0.3837	0.7302	0.60606	0.72829	0.33467	0.3663	0.39077	0.47523	0.39761	0.42803	0.41422	0.50785	0.52124	0.01708	0.072676	0.30132	0.19361	0.42928	0.6869	0.49566	0.6693	0.57285	0.42309	0.93657	1	0.49711	0.66056	0.65163	0.41396	0.58097	0.80589	0.57341	0.53091	0.82034	0.30534	0.56505	0.40898	0.37588	0.43695	0.68756	0.42157	0.40351	0.48894	0.36357	0.4919	0.46455	0.39371	0.42824	0.385	0.382	0.53892	0.51359	0.61661	0.67268	0.60821	0.64424	0.54924	0.4357	0.70175	0.64729	0.66554	0.48492	0.83713	0.59068	0.8156	0.50024	0.67056	0.76754	0.53559	0.73237	0.78525	0.66873	0.73452	0.54027	0.76353	0.6705	0.25468	0.12435	0.17225	0.041983	0.063124	0.055883	0.090758	0.14112	0.1902	0.00090689	0.0014953	0.13219	0.19577	0.29377	0.39794	0.61724	0.25798	0.38747	0.3196	0.30924	0.41566	0.037087	0.051598	0.29365	0.39777	0.0010559	0.001817	0.0017818	0.17387
0.11319	0.2032	0.17306	0.20149	0.36007	0.44044	0.19792	0.24964	0.64484	0.78812	0.68628	0.59301	0.39988	0.76949	0.6624	0.70719	0.63711	0.80467	0.52613	0.53883	0.69643	0.43675	0.23938	0.75208	0.11559	0.63144	0.63957	0.63306	0.5809	0.53902	0.53091	0.73111	0.48587	0.57175	0.7337	0.68158	0.18636	0.16176	0.4794	0.68794	0.59046	0.62655	0.29092	0.37485	0.25215	0.46962	0.37804	0.49128	0.47582	0.5473	0.45264	0.010197	0.062585	0.29916	0.18877	0.62278	0.94302	0.77093	0.80919	0.76349	0.85289	0.43304	0.49711	1	0.90904	0.93124	0.91514	0.4175	0.491	0.41538	0.52868	0.45727	0.17333	0.31159	0.27881	0.28602	0.30707	0.39806	0.24859	0.35001	0.41559	0.23139	0.35084	0.35019	0.27346	0.28665	0.38001	0.33423	0.36483	0.3091	0.35335	0.54582	0.28546	0.32761	0.24596	0.21633	0.59826	0.39175	0.30191	0.48035	0.35151	0.21813	0.57465	0.26977	0.22426	0.30449	0.21126	0.57065	0.31106	0.23901	0.33711	0.17608	0.35579	0.24618	0.07186	0.096414	0.10506	0.033113	0.033183	0.043344	0.058347	0.11748	0.14261	0.00056507	0.00070191	0.114	0.14583	0.29111	0.32393	0.23284	0.26612	0.27718	0.095456	0.3218	0.34899	0.031513	0.031496	0.3184	0.32399	0.00054506	0.00078176	0.00060747	0.15802
0.13317	0.24542	0.19844	0.22155	0.42038	0.55698	0.22935	0.28931	0.78783	0.89218	0.84256	0.50557	0.31515	0.756	0.75782	0.73616	0.69237	0.77446	0.49508	0.4622	0.74679	0.42039	0.18868	0.81133	0.080638	0.49653	0.44305	0.7167	0.37659	0.43278	0.60137	0.71389	0.60665	0.43501	0.68066	0.58492	0.094532	0.080108	0.55996	0.75105	0.65311	0.69914	0.32349	0.38528	0.30834	0.54758	0.39581	0.47375	0.4758	0.51598	0.59453	0.012319	0.069777	0.35689	0.24489	0.53275	0.95403	0.63	0.77119	0.7259	0.68324	0.63754	0.66056	0.90904	1	0.87267	0.72258	0.53221	0.68028	0.53395	0.60423	0.52204	0.17975	0.42189	0.35206	0.34998	0.39521	0.52001	0.32856	0.42847	0.57308	0.29044	0.44272	0.44151	0.33732	0.37478	0.46852	0.38982	0.49345	0.42823	0.44292	0.59986	0.39816	0.45959	0.32232	0.29651	0.73011	0.46345	0.51634	0.69191	0.4888	0.30192	0.65526	0.29883	0.30305	0.4447	0.26359	0.73505	0.42125	0.31738	0.54978	0.21642	0.4769	0.30912	0.084381	0.11284	0.14662	0.035741	0.045732	0.048893	0.077456	0.13381	0.18737	0.00058187	0.00088783	0.12578	0.19406	0.33677	0.44395	0.39936	0.30126	0.37989	0.1398	0.37626	0.47413	0.033568	0.041715	0.37311	0.43805	0.00059133	0.0010304	0.00079033	0.18232
0.16648	0.28118	0.2411	0.26888	0.44429	0.52403	0.27177	0.33128	0.69737	0.72264	0.63724	0.58954	0.45413	0.64943	0.74459	0.77609	0.73617	0.77707	0.55138	0.62646	0.77834	0.40311	0.2081	0.74746	0.11304	0.50239	0.54212	0.72876	0.49247	0.39405	0.58837	0.56524	0.57939	0.44817	0.78364	0.73213	0.15761	0.13635	0.45866	0.78249	0.65488	0.7332	0.34576	0.43987	0.32045	0.50972	0.45547	0.57629	0.54276	0.67438	0.48314	0.014961	0.081932	0.33313	0.20224	0.68573	0.96206	0.8755	0.91501	0.80854	0.87147	0.54529	0.65163	0.93124	0.87267	1	0.9125	0.49829	0.5712	0.49087	0.58778	0.63021	0.27669	0.39895	0.34618	0.34699	0.36957	0.51122	0.31796	0.40053	0.42327	0.29964	0.42188	0.41524	0.34389	0.34799	0.40762	0.39776	0.41556	0.37286	0.47136	0.68761	0.38479	0.4246	0.35444	0.28898	0.67198	0.53066	0.3423	0.43858	0.48698	0.32459	0.7375	0.40742	0.35362	0.41912	0.33222	0.62437	0.45258	0.37095	0.39377	0.30484	0.48553	0.39441	0.13773	0.11511	0.1239	0.042083	0.042558	0.055059	0.072006	0.13916	0.16119	0.00083505	0.0010147	0.13609	0.16368	0.31499	0.34019	0.28328	0.28994	0.3101	0.15062	0.33719	0.36356	0.038974	0.038594	0.32852	0.34286	0.00084481	0.0011522	0.0010808	0.18122
0.1277	0.21192	0.18985	0.22285	0.3498	0.37997	0.21371	0.26129	0.49906	0.58205	0.48114	0.63057	0.49998	0.58849	0.55301	0.63601	0.5675	0.71101	0.53606	0.62573	0.65686	0.40394	0.25993	0.62014	0.15294	0.61175	0.70462	0.54214	0.67708	0.49087	0.46875	0.56726	0.40651	0.57005	0.68823	0.68065	0.27919	0.24758	0.38151	0.61612	0.55569	0.59735	0.29043	0.39168	0.24229	0.40782	0.39613	0.5289	0.4926	0.59856	0.31394	0.0089079	0.055451	0.2276	0.13029	0.72381	0.84177	0.90285	0.83146	0.781	0.95364	0.32189	0.41396	0.91514	0.72258	0.9125	1	0.31842	0.34988	0.31242	0.41962	0.44518	0.19683	0.23521	0.21453	0.22331	0.23244	0.3131	0.18773	0.26387	0.26338	0.18308	0.2659	0.2605	0.21436	0.21213	0.27691	0.26713	0.25289	0.21705	0.29732	0.49944	0.22009	0.24517	0.20705	0.16619	0.45742	0.36427	0.17839	0.2772	0.28807	0.18901	0.53344	0.28978	0.21006	0.23824	0.21351	0.41609	0.27086	0.22317	0.21029	0.19376	0.2951	0.25298	0.089301	0.090935	0.085141	0.035519	0.029525	0.043334	0.049978	0.11116	0.11654	0.00073793	0.00077149	0.11189	0.11659	0.2464	0.2319	0.15144	0.22917	0.20875	0.086188	0.26285	0.24968	0.033522	0.028083	0.25581	0.23675	0.00070872	0.00083859	0.00068341	0.14045
0.13757	0.24292	0.1897	0.19666	0.38886	0.53507	0.21733	0.28796	0.80353	0.62447	0.61758	0.27707	0.19091	0.5335	0.77179	0.6784	0.70889	0.58573	0.30339	0.31312	0.47459	0.21974	0.07741	0.56021	0.034525	0.20296	0.18905	0.62031	0.1565	0.15738	0.44968	0.32741	0.53894	0.16663	0.55969	0.46748	0.031775	0.026298	0.3973	0.61727	0.35717	0.41966	0.28104	0.32191	0.3073	0.48533	0.33503	0.40622	0.38619	0.50183	0.92378	0.13156	0.38658	0.85718	0.6699	0.18319	0.5134	0.32623	0.43067	0.26039	0.30255	0.57294	0.58097	0.4175	0.53221	0.49829	0.31842	1	0.69177	0.9986	0.88954	0.47228	0.53145	0.95251	0.92551	0.91914	0.94175	0.95858	0.91266	0.94616	0.68162	0.86588	0.96256	0.95009	0.89143	0.94662	0.89791	0.92112	0.70521	0.93752	0.93689	0.88603	0.91211	0.94176	0.81828	0.85112	0.72059	0.65868	0.5203	0.5508	0.73451	0.53574	0.67384	0.42289	0.51853	0.6817	0.45673	0.69314	0.67468	0.54463	0.62748	0.35576	0.74383	0.45009	0.18411	0.098322	0.124	0.032412	0.042116	0.078954	0.11782	0.14444	0.17721	0.0006477	0.00090419	0.13268	0.18872	0.34997	0.45599	0.33286	0.34402	0.45908	0.23153	0.38369	0.4776	0.029664	0.036017	0.37495	0.45321	0.00071342	0.0010666	0.0046371	0.23621
0.16396	0.25511	0.2213	0.22076	0.36211	0.52324	0.22806	0.2533	0.81662	0.64364	0.64815	0.32356	0.22962	0.45384	0.80103	0.67372	0.71193	0.53541	0.37967	0.36513	0.58332	0.30465	0.10412	0.69411	0.048765	0.21433	0.1797	0.73276	0.14295	0.16786	0.60556	0.36175	0.7284	0.17835	0.52385	0.41499	0.031238	0.026025	0.44722	0.72449	0.46407	0.52086	0.2688	0.28877	0.30833	0.40382	0.3058	0.32057	0.32413	0.35855	0.71867	0.017437	0.087311	0.42469	0.29676	0.30134	0.65937	0.39368	0.56693	0.40767	0.35966	0.77262	0.80589	0.491	0.68028	0.5712	0.34988	0.69177	1	0.69022	0.73531	0.64448	0.23394	0.64085	0.52758	0.48092	0.58852	0.76057	0.54008	0.55465	0.83176	0.44154	0.64116	0.60097	0.49252	0.57307	0.56244	0.48352	0.86395	0.65424	0.61998	0.66616	0.61598	0.67714	0.50799	0.45347	0.8975	0.45051	0.8387	0.72688	0.65953	0.36183	0.6057	0.26598	0.40922	0.58186	0.30804	0.96809	0.56247	0.40973	0.89075	0.27254	0.58284	0.40629	0.10541	0.065069	0.088115	0.016661	0.024109	0.03292	0.0537	0.092228	0.12472	0.00019387	0.00031855	0.086264	0.12846	0.28104	0.37398	0.43259	0.22834	0.32473	0.13837	0.29287	0.38801	0.01507	0.020726	0.29182	0.37532	0.00021694	0.00037651	0.00062926	0.13041
0.13407	0.24018	0.1859	0.19296	0.38727	0.53673	0.21442	0.28533	0.80891	0.63743	0.63384	0.27201	0.18432	0.5434	0.77352	0.67797	0.70928	0.58773	0.29786	0.30445	0.47115	0.21832	0.075666	0.56614	0.033067	0.20157	0.18535	0.62404	0.15301	0.15756	0.4501	0.33196	0.54163	0.16543	0.55863	0.46476	0.030352	0.025089	0.40111	0.61282	0.35664	0.41764	0.28049	0.3201	0.30566	0.49153	0.3324	0.40404	0.38483	0.49696	0.93444	0.13107	0.38695	0.86441	0.69076	0.17811	0.50981	0.31604	0.42152	0.25616	0.29562	0.5724	0.57341	0.41538	0.53395	0.49087	0.31242	0.9986	0.69022	1	0.88668	0.46466	0.51417	0.94482	0.91648	0.91143	0.93958	0.95181	0.90314	0.94454	0.6884	0.85349	0.95644	0.94759	0.88036	0.94201	0.90337	0.91856	0.70221	0.93325	0.9228	0.87497	0.90415	0.94022	0.80374	0.84139	0.71999	0.65385	0.52968	0.56537	0.72605	0.53213	0.66933	0.41565	0.50681	0.68212	0.44779	0.69202	0.66348	0.53257	0.63406	0.34599	0.73808	0.43939	0.17663	0.099819	0.12744	0.032835	0.04343	0.080779	0.12184	0.14683	0.18313	0.00065775	0.00093656	0.13437	0.19519	0.35547	0.47017	0.34083	0.34941	0.47018	0.23088	0.39202	0.49189	0.030109	0.037272	0.38255	0.4663	0.00072228	0.0011047	0.0046545	0.24067
0.14355	0.23094	0.20035	0.21329	0.36255	0.48541	0.21444	0.26106	0.87063	0.69575	0.66126	0.40968	0.29702	0.6453	0.8629	0.80772	0.8091	0.74806	0.42829	0.4421	0.53936	0.33809	0.14091	0.69878	0.068785	0.32867	0.31512	0.69075	0.26794	0.25518	0.56238	0.45404	0.60641	0.27571	0.64901	0.55291	0.068158	0.057693	0.47208	0.72904	0.37751	0.42124	0.27938	0.32698	0.28742	0.43614	0.33881	0.40158	0.38773	0.46215	0.90914	0.066159	0.27832	0.80061	0.58353	0.24122	0.61268	0.42859	0.52457	0.30888	0.41097	0.48671	0.53091	0.52868	0.60423	0.58778	0.41962	0.88954	0.73531	0.88668	1	0.50432	0.41555	0.78209	0.80643	0.79506	0.86071	0.85829	0.77237	0.88038	0.80682	0.71019	0.88413	0.84925	0.7682	0.82859	0.88085	0.82546	0.82773	0.77807	0.77689	0.8652	0.69768	0.74595	0.61735	0.60689	0.84768	0.47949	0.49618	0.57249	0.54511	0.33101	0.58164	0.28509	0.34059	0.47964	0.29585	0.79502	0.48137	0.35701	0.58311	0.24039	0.53394	0.33621	0.10453	0.056729	0.066152	0.016049	0.018674	0.044292	0.061655	0.095168	0.11233	0.00020519	0.0002709	0.090267	0.11618	0.29493	0.34625	0.22396	0.26432	0.31856	0.11185	0.31336	0.36334	0.014791	0.016529	0.31038	0.35033	0.00021797	0.00031013	0.001323	0.15584
0.26906	0.38474	0.33354	0.33057	0.45013	0.52526	0.35624	0.37815	0.61089	0.45391	0.45213	0.35886	0.34176	0.29628	0.72846	0.70236	0.76476	0.49785	0.40326	0.52413	0.67721	0.2668	0.10516	0.60062	0.067488	0.19721	0.20769	0.84416	0.18187	0.13727	0.66326	0.24284	0.80301	0.17353	0.62538	0.56008	0.051096	0.043468	0.32169	0.80806	0.55558	0.68168	0.31819	0.36235	0.35124	0.38808	0.39259	0.4448	0.4055	0.53144	0.41731	0.013698	0.067364	0.26163	0.16182	0.47059	0.62292	0.57403	0.67602	0.54799	0.46495	0.69846	0.82034	0.45727	0.52204	0.63021	0.44518	0.47228	0.64448	0.46466	0.50432	1	0.3313	0.44958	0.33985	0.3085	0.36587	0.59817	0.34472	0.32927	0.39103	0.30242	0.41329	0.38114	0.33297	0.34368	0.30476	0.33566	0.47497	0.37174	0.52319	0.66799	0.47834	0.50693	0.48131	0.32368	0.65978	0.53094	0.46637	0.30314	0.63602	0.47167	0.74313	0.44871	0.53184	0.59721	0.44295	0.60881	0.61601	0.5326	0.52994	0.52876	0.59284	0.61653	0.23528	0.073238	0.088778	0.024807	0.032935	0.039236	0.054436	0.09624	0.11545	0.00048565	0.00072641	0.092971	0.11539	0.21133	0.24712	0.38044	0.17789	0.24013	0.21605	0.21963	0.25615	0.021643	0.027072	0.19714	0.25349	0.00056116	0.00085459	0.00095941	0.11501
0.20213	0.29366	0.24594	0.24748	0.36665	0.37231	0.27822	0.35199	0.34089	0.19611	0.1803	0.18881	0.19798	0.16258	0.37803	0.37056	0.40093	0.26857	0.20469	0.28695	0.29164	0.10759	0.048228	0.22622	0.034829	0.085951	0.10216	0.30158	0.093775	0.056127	0.23657	0.090788	0.27203	0.074391	0.29503	0.27404	0.031652	0.027284	0.17597	0.32255	0.2291	0.28212	0.28221	0.33742	0.30648	0.33611	0.35572	0.43561	0.37756	0.55597	0.34889	0.23518	0.49833	0.48557	0.3404	0.13764	0.22649	0.26472	0.28169	0.14879	0.20556	0.23667	0.30534	0.17333	0.17975	0.27669	0.19683	0.53145	0.23394	0.51417	0.41555	0.3313	1	0.53467	0.54312	0.56866	0.5374	0.54005	0.53171	0.49328	0.16471	0.57505	0.49981	0.46317	0.53265	0.51043	0.41896	0.56421	0.22734	0.42623	0.68988	0.64859	0.57564	0.52615	0.64126	0.58519	0.25644	0.61229	0.11941	0.099253	0.50015	0.4794	0.49803	0.58461	0.56897	0.42462	0.63809	0.23311	0.5609	0.57903	0.1704	0.57938	0.52313	0.58029	0.51439	0.1104	0.10081	0.056472	0.051715	0.13588	0.14253	0.167	0.14296	0.002802	0.00273	0.1654	0.14484	0.24875	0.22435	0.1153	0.27064	0.28589	0.28235	0.2465	0.23051	0.050008	0.043149	0.22786	0.23514	0.0032357	0.0030507	0.026167	0.23535
0.11849	0.20483	0.15685	0.15837	0.31943	0.4495	0.17936	0.24049	0.67883	0.48317	0.49194	0.1972	0.13968	0.39404	0.65851	0.56154	0.60444	0.45418	0.22553	0.24126	0.38148	0.15437	0.050463	0.43022	0.022617	0.13714	0.13098	0.53518	0.10699	0.10243	0.36576	0.22942	0.46907	0.11	0.4705	0.38997	0.019488	0.015898	0.29451	0.53762	0.2778	0.34487	0.21319	0.24191	0.24895	0.37499	0.25614	0.31065	0.28995	0.40777	0.82918	0.1493	0.36689	0.76113	0.56387	0.13746	0.40653	0.25489	0.34385	0.20265	0.22242	0.57182	0.56505	0.31159	0.42189	0.39895	0.23521	0.95251	0.64085	0.94482	0.78209	0.44958	0.53467	1	0.94624	0.91124	0.90029	0.95757	0.9614	0.88764	0.60604	0.92136	0.95543	0.93836	0.92716	0.94749	0.78415	0.87143	0.66771	0.96637	0.95443	0.81086	0.97721	0.96879	0.92058	0.93874	0.64076	0.6214	0.50352	0.46221	0.76496	0.5899	0.61173	0.41099	0.56506	0.71961	0.46322	0.60843	0.71458	0.59584	0.62679	0.37944	0.77162	0.45251	0.20322	0.076612	0.1004	0.024888	0.034233	0.059722	0.091837	0.109	0.13184	0.00050066	0.00070082	0.098725	0.14317	0.2615	0.35606	0.33039	0.26144	0.37747	0.25401	0.28851	0.37372	0.02237	0.027848	0.27879	0.35305	0.0005783	0.00085164	0.0044481	0.18236
0.090871	0.1553	0.12297	0.12698	0.25452	0.35603	0.13829	0.1881	0.61108	0.43216	0.42325	0.18951	0.135	0.40084	0.59084	0.51773	0.54456	0.44516	0.20783	0.22427	0.30826	0.14437	0.051116	0.38068	0.023377	0.14133	0.14081	0.44166	0.1174	0.10494	0.30406	0.21991	0.37047	0.11313	0.43517	0.36764	0.023256	0.019141	0.26189	0.45884	0.20906	0.25526	0.17617	0.20642	0.19773	0.3126	0.21572	0.27099	0.25088	0.35771	0.81145	0.19769	0.4771	0.85958	0.63877	0.10601	0.34375	0.22528	0.28804	0.15068	0.20074	0.39942	0.40898	0.27881	0.35206	0.34618	0.21453	0.92551	0.52758	0.91648	0.80643	0.33985	0.54312	0.94624	1	0.98631	0.93952	0.87899	0.99118	0.95826	0.57601	0.97938	0.97697	0.96054	0.98204	0.98672	0.84785	0.9459	0.63511	0.9334	0.8982	0.76885	0.87779	0.86275	0.83679	0.90078	0.57326	0.50878	0.37114	0.39458	0.5901	0.4355	0.48924	0.32006	0.41708	0.53571	0.35475	0.52826	0.54858	0.44593	0.47842	0.27384	0.6079	0.33502	0.14929	0.055248	0.066123	0.017542	0.021149	0.050389	0.071428	0.087275	0.097383	0.00031638	0.00039267	0.079959	0.10568	0.22972	0.28779	0.20093	0.233	0.30375	0.16528	0.2511	0.3028	0.015953	0.017635	0.2469	0.28733	0.00035492	0.00046646	0.0038643	0.15721
0.091304	0.15889	0.12521	0.13129	0.26734	0.36639	0.14277	0.19837	0.6023	0.43923	0.42357	0.20063	0.1406	0.42134	0.5738	0.5104	0.52782	0.45501	0.21501	0.22843	0.30966	0.15083	0.055904	0.37816	0.025433	0.15329	0.15206	0.4185	0.12794	0.1161	0.29571	0.23303	0.34759	0.12402	0.42944	0.36603	0.026743	0.022137	0.27733	0.43996	0.21371	0.25578	0.19082	0.22535	0.20797	0.33965	0.2331	0.29598	0.27508	0.38361	0.80589	0.22859	0.54381	0.90408	0.68743	0.10651	0.34159	0.22802	0.28689	0.15007	0.20873	0.36344	0.37588	0.28602	0.34998	0.34699	0.22331	0.91914	0.48092	0.91143	0.79506	0.3085	0.56866	0.91124	0.98631	1	0.94284	0.83938	0.96208	0.97219	0.53515	0.96578	0.95471	0.9405	0.96169	0.97615	0.87975	0.96396	0.577	0.90082	0.884	0.76653	0.84295	0.83032	0.79451	0.88788	0.52937	0.5219	0.32661	0.37583	0.56403	0.42268	0.48583	0.33005	0.4042	0.50762	0.36162	0.49441	0.52832	0.43303	0.42432	0.2669	0.58971	0.32733	0.15338	0.064786	0.075508	0.021698	0.02513	0.062396	0.086334	0.10246	0.11285	0.00043774	0.00052871	0.094282	0.12202	0.25588	0.31314	0.18673	0.26514	0.33295	0.16823	0.27976	0.32979	0.019925	0.02138	0.27604	0.31273	0.00048256	0.00061861	0.0052749	0.18379
0.14648	0.23464	0.19437	0.2004	0.35943	0.47951	0.21284	0.27136	0.71955	0.50022	0.49572	0.26299	0.18854	0.43238	0.67611	0.59551	0.61815	0.5075	0.29566	0.29273	0.39437	0.22399	0.083913	0.48179	0.039876	0.18077	0.16072	0.49297	0.1329	0.14066	0.41364	0.27714	0.47042	0.14951	0.43223	0.35168	0.031191	0.026128	0.39354	0.52311	0.28666	0.3209	0.2762	0.30513	0.30342	0.43066	0.31422	0.35929	0.34868	0.40891	0.88226	0.16125	0.46727	0.91094	0.72928	0.13461	0.38766	0.25348	0.33956	0.18088	0.23456	0.41863	0.43695	0.30707	0.39521	0.36957	0.23244	0.94175	0.58852	0.93958	0.86071	0.36587	0.5374	0.90029	0.93952	0.94284	1	0.87681	0.92767	0.96274	0.64015	0.86994	0.95048	0.89315	0.86988	0.97343	0.93738	0.90065	0.6925	0.88564	0.8812	0.79133	0.83856	0.85038	0.74161	0.8206	0.60671	0.51872	0.42113	0.43593	0.59972	0.40456	0.51031	0.31122	0.41924	0.5341	0.37617	0.61158	0.54917	0.43293	0.519	0.28094	0.59119	0.37611	0.15247	0.074242	0.086924	0.023169	0.028141	0.072674	0.10042	0.12599	0.1418	0.00042497	0.00055658	0.11771	0.14858	0.32717	0.38898	0.21762	0.31183	0.39675	0.16113	0.34437	0.40109	0.021269	0.024452	0.33969	0.3949	0.00047505	0.00063441	0.0046341	0.20966
0.15956	0.26727	0.2116	0.21318	0.39258	0.53564	0.23743	0.29995	0.7947	0.57194	0.57729	0.26579	0.19871	0.45096	0.79691	0.69399	0.74825	0.5515	0.30199	0.33263	0.49851	0.20773	0.070203	0.55414	0.033593	0.17575	0.16971	0.68606	0.14008	0.12963	0.48629	0.27891	0.61326	0.1433	0.57301	0.4797	0.027904	0.023001	0.36003	0.67529	0.37017	0.4525	0.27081	0.30691	0.31026	0.44027	0.32683	0.38657	0.36215	0.49059	0.8578	0.099027	0.30209	0.73226	0.5382	0.20242	0.521	0.34824	0.45961	0.28228	0.30223	0.66866	0.68756	0.39806	0.52001	0.51122	0.3131	0.95858	0.76057	0.95181	0.85829	0.59817	0.54005	0.95757	0.87899	0.83938	0.87681	1	0.8883	0.85228	0.67851	0.82833	0.92832	0.90543	0.85716	0.88923	0.77722	0.83862	0.74808	0.9067	0.95006	0.90346	0.94238	0.96312	0.88052	0.82851	0.77667	0.66975	0.58673	0.51649	0.80888	0.59725	0.72036	0.45462	0.59418	0.75823	0.49525	0.72768	0.75231	0.61823	0.70365	0.43269	0.79877	0.52798	0.21543	0.083471	0.10836	0.026725	0.036643	0.061863	0.09387	0.12031	0.14874	0.00049974	0.0007232	0.11076	0.15768	0.29561	0.3905	0.37577	0.28129	0.39635	0.25282	0.32009	0.40806	0.023925	0.030161	0.30742	0.38948	0.00057047	0.00087244	0.003362	0.18969
