Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.098805	0.11553	0.15202	0.12769	0.26391	0.27423	0.1329	0.28743	0.45566	0.41311	0.20565	0.21508	0.38669	0.50544	0.37555	0.17359	0.45785	0.22158	0.26297	0.37854	0.056045	0.029464	0.082345	0.017849	0.089618	0.11541	0.10617	0.099454	0.03163	0.00037746	0.14716	0.0091064	0.051676	0.14901	0.067659	0.017239	0.0079037	0.076783	0.029688	0.3362	0.34287	0.3754	0.12294	0.11765	0.23475	0.36297	0.14093	0.14425	0.1535	0.16637	0.90764	0.7948	0.65252	0.64526	0.67847	0.79615	0.42895	0.56857	0.39484	0.63013	0.96731	0.44963	0.54143	0.49322	0.28433	0.8276	0.33522	0.86437	0.56884	0.76497	0.56275	0.92883	0.9486	0.95403	0.85784	0.83671	0.94688	0.77076	0.88273	0.96903	0.88988	0.8901	1	0.85525	0.87632	0.81405	0.94384	0.6517	0.80798	0.85007	0.6559	0.93897	0.80849	0.91508	0.8816	0.80678	0.83553	0.56223	0.82338	0.72448	0.71402	0.91851	0.78618	0.62464	0.859	0.8199	0.93023	0.85214	0.80008	0.055767	0.41865	0.086765	0.65576	0.075495	0.62288	0.052403	0.61167	0.056684	0.62369	0.70718	0.080372	0.56868	0.90105	0.070735	0.58093	0.07145	0.313	0.036801	0.4397	0.060832	0.57772	0.083504	0.5201
0.17057	0.20395	0.25892	0.23203	0.44916	0.41867	0.2384	0.47467	0.6004	0.51266	0.34591	0.37142	0.53515	0.4488	0.35386	0.14746	0.6175	0.35818	0.42649	0.60899	0.1015	0.066736	0.12309	0.040015	0.19805	0.24119	0.11308	0.20835	0.072882	0.00027374	0.26878	0.0064211	0.10933	0.14909	0.070159	0.03836	0.020395	0.060819	0.069344	0.58185	0.58138	0.57693	0.22798	0.21914	0.42066	0.57643	0.2627	0.24333	0.27216	0.22224	0.8903	0.77525	0.83499	0.7638	0.75816	0.88105	0.69661	0.82182	0.64408	0.69975	0.86187	0.71011	0.79556	0.737	0.53334	0.80663	0.23254	0.84649	0.72098	0.69301	0.79027	0.67984	0.82755	0.80051	0.84484	0.55599	0.71266	0.91086	0.68003	0.89649	0.65451	0.69361	0.85525	1	0.77025	0.75286	0.70417	0.62416	0.50786	0.57222	0.41261	0.74662	0.5126	0.71166	0.81515	0.52229	0.62169	0.45988	0.81811	0.44155	0.498	0.66442	0.50623	0.55468	0.76169	0.60539	0.7399	0.65925	0.53801	0.091097	0.65406	0.13391	0.85771	0.11106	0.86249	0.081552	0.83323	0.088088	0.81918	0.67249	0.12942	0.81353	0.78055	0.11823	0.80774	0.13618	0.53431	0.065174	0.6664	0.091465	0.76198	0.15513	0.7399
0.087806	0.10907	0.15182	0.12447	0.28709	0.30161	0.13148	0.26332	0.59141	0.58547	0.2726	0.24894	0.52909	0.62855	0.46645	0.27163	0.49053	0.23872	0.31535	0.43292	0.063341	0.031723	0.14642	0.018422	0.10158	0.12786	0.21387	0.12414	0.044161	0.00085461	0.17847	0.018978	0.068307	0.32985	0.16757	0.025195	0.012356	0.14077	0.040274	0.29951	0.39418	0.45544	0.14303	0.13755	0.23157	0.39969	0.15062	0.19101	0.18638	0.26501	0.91009	0.90087	0.7583	0.78937	0.83315	0.67562	0.36508	0.47098	0.32901	0.55277	0.78804	0.37738	0.41898	0.41564	0.2798	0.88217	0.48487	0.92113	0.6667	0.84138	0.64332	0.89436	0.912	0.93273	0.77189	0.77506	0.88819	0.75593	0.9168	0.88119	0.76214	0.90494	0.87632	0.77025	1	0.9736	0.86437	0.81627	0.77204	0.84084	0.74891	0.93342	0.76127	0.85755	0.83469	0.74011	0.88161	0.6244	0.81288	0.55911	0.79297	0.81948	0.77678	0.77596	0.90856	0.61826	0.78201	0.87637	0.80871	0.091883	0.44584	0.11074	0.54906	0.10611	0.57536	0.076046	0.56076	0.066648	0.55981	0.71855	0.10887	0.52714	0.869	0.085809	0.52429	0.10029	0.27831	0.051797	0.40119	0.10486	0.58125	0.099408	0.44487
0.10471	0.13398	0.18611	0.15234	0.33481	0.36075	0.16253	0.28869	0.65497	0.67264	0.32222	0.29095	0.56408	0.69165	0.53686	0.32651	0.51856	0.28555	0.37462	0.48505	0.082615	0.039233	0.19305	0.022995	0.11512	0.14251	0.27167	0.13898	0.054843	0.0013538	0.20001	0.026677	0.082355	0.37345	0.20324	0.031715	0.016247	0.1763	0.044751	0.32962	0.44812	0.52017	0.18227	0.177	0.26511	0.46033	0.18775	0.24596	0.23507	0.34069	0.90421	0.85657	0.78971	0.87095	0.90869	0.61836	0.34826	0.4453	0.31693	0.46402	0.71168	0.35784	0.38687	0.38507	0.27648	0.93379	0.55662	0.95353	0.75028	0.84922	0.64676	0.81065	0.83451	0.8528	0.78788	0.68653	0.79907	0.71948	0.82757	0.8089	0.66498	0.80736	0.81405	0.75286	0.9736	1	0.78689	0.83555	0.69596	0.75711	0.70116	0.86589	0.67571	0.78731	0.81643	0.67543	0.80002	0.62903	0.76474	0.49183	0.74319	0.7572	0.69594	0.76016	0.88449	0.55917	0.72531	0.78543	0.74503	0.1117	0.44771	0.13546	0.53885	0.13025	0.57495	0.097359	0.56167	0.083831	0.57285	0.63911	0.13421	0.53865	0.78967	0.10445	0.50777	0.11382	0.26447	0.067455	0.42435	0.12945	0.54892	0.11658	0.42423
0.080008	0.091088	0.12144	0.097628	0.20074	0.21122	0.10148	0.21769	0.40986	0.38186	0.1798	0.1792	0.34071	0.50646	0.37902	0.18887	0.40345	0.18774	0.21695	0.30434	0.0447	0.023667	0.067122	0.014999	0.067685	0.089753	0.10045	0.078757	0.024645	0.0004696	0.11075	0.010597	0.040355	0.15254	0.069522	0.016047	0.0071374	0.091136	0.026782	0.23804	0.26255	0.31588	0.093026	0.091739	0.17587	0.27425	0.1116	0.12157	0.12605	0.1651	0.80142	0.72032	0.5588	0.55799	0.58631	0.70415	0.32617	0.44262	0.30525	0.51725	0.89975	0.34587	0.40444	0.3868	0.21357	0.75798	0.39757	0.78864	0.48119	0.7877	0.47567	0.96454	0.89708	0.94827	0.77146	0.94428	0.97247	0.63738	0.92082	0.90017	0.90448	0.9145	0.94384	0.70417	0.86437	0.78689	1	0.69578	0.9225	0.94758	0.78328	0.95559	0.91528	0.96455	0.85521	0.92209	0.89292	0.6513	0.79884	0.84186	0.77685	0.97658	0.91747	0.70012	0.83414	0.86807	0.94936	0.86954	0.90024	0.051192	0.30816	0.072488	0.50061	0.066676	0.46959	0.045965	0.46566	0.049333	0.48807	0.65404	0.071578	0.42938	0.8527	0.056368	0.44188	0.057717	0.21505	0.031046	0.32173	0.057793	0.45482	0.064812	0.39183
0.14511	0.17368	0.23577	0.1886	0.3667	0.35721	0.19557	0.32262	0.73893	0.72925	0.48348	0.40102	0.65709	0.67964	0.58143	0.3439	0.60941	0.39321	0.45903	0.54803	0.11361	0.074252	0.19626	0.048962	0.1762	0.21794	0.2385	0.21941	0.094223	0.0014645	0.24597	0.02456	0.13121	0.32676	0.17545	0.07885	0.044013	0.20591	0.11115	0.32424	0.4746	0.60891	0.2154	0.22267	0.31223	0.42565	0.24855	0.32204	0.31145	0.48318	0.68833	0.66656	0.71828	0.73237	0.70156	0.5954	0.37011	0.43278	0.3598	0.35747	0.60252	0.3886	0.36768	0.41052	0.3414	0.75571	0.52439	0.75781	0.64711	0.82131	0.65738	0.67303	0.67937	0.73332	0.68109	0.62119	0.66978	0.60108	0.71719	0.68229	0.54454	0.68568	0.6517	0.62416	0.81627	0.83555	0.69578	1	0.61642	0.67556	0.66047	0.7246	0.59978	0.71648	0.77311	0.63362	0.71481	0.76923	0.80317	0.47518	0.65603	0.67226	0.65905	0.92458	0.75723	0.53268	0.6485	0.67193	0.68246	0.17086	0.3976	0.16264	0.44466	0.1696	0.48553	0.13068	0.47492	0.11557	0.49415	0.52513	0.1984	0.4729	0.6479	0.11941	0.43956	0.16241	0.23059	0.093089	0.36233	0.20146	0.48367	0.14779	0.37211
0.045754	0.052694	0.073477	0.056992	0.1287	0.14545	0.060173	0.13259	0.31538	0.30936	0.12047	0.11059	0.27753	0.50761	0.36024	0.20948	0.2764	0.11975	0.14191	0.1942	0.029089	0.01261	0.059287	0.0077785	0.036785	0.049518	0.1087	0.045501	0.015231	0.00066822	0.074753	0.015165	0.025576	0.16338	0.071942	0.0091379	0.0038243	0.11171	0.014028	0.14135	0.16502	0.20932	0.058776	0.05658	0.1058	0.17821	0.065553	0.081683	0.078956	0.1325	0.65299	0.58961	0.40152	0.43376	0.46845	0.48996	0.18184	0.26214	0.16738	0.37157	0.72796	0.19883	0.24433	0.22788	0.11728	0.64453	0.46208	0.6618	0.36811	0.71028	0.31995	0.93776	0.79259	0.84756	0.62434	0.97298	0.92108	0.48392	0.89047	0.74841	0.8798	0.8665	0.80798	0.50786	0.77204	0.69596	0.9225	0.61642	1	0.98268	0.91811	0.86254	0.9874	0.88083	0.73529	0.97854	0.91446	0.57341	0.666	0.86865	0.88056	0.94502	0.98282	0.60962	0.78707	0.77737	0.83684	0.87149	0.975	0.040456	0.21609	0.054841	0.34813	0.053506	0.33064	0.036319	0.33053	0.035953	0.35647	0.56778	0.053695	0.29813	0.78348	0.039567	0.30935	0.040477	0.13301	0.022417	0.21839	0.050368	0.3419	0.043251	0.26787
0.047215	0.055279	0.077775	0.060689	0.14326	0.15499	0.063802	0.14564	0.35208	0.34022	0.14154	0.12598	0.33312	0.50294	0.35046	0.19568	0.30417	0.13202	0.15925	0.22684	0.029869	0.014213	0.063218	0.0085814	0.045167	0.060351	0.11238	0.05651	0.017949	0.00049683	0.086501	0.012495	0.029641	0.18416	0.078399	0.010874	0.0047077	0.10315	0.018099	0.15943	0.19294	0.24162	0.063651	0.061584	0.11853	0.19881	0.072324	0.089135	0.087686	0.14342	0.70967	0.67707	0.46596	0.48468	0.5197	0.56056	0.2249	0.31473	0.20382	0.45341	0.77984	0.24208	0.2926	0.27982	0.1508	0.6802	0.44	0.70798	0.40476	0.76546	0.38882	0.96954	0.86423	0.91283	0.64122	0.97408	0.96292	0.56705	0.95334	0.81682	0.91139	0.9365	0.85007	0.57222	0.84084	0.75711	0.94758	0.67556	0.98268	1	0.90263	0.90817	0.96707	0.92098	0.7626	0.94987	0.95289	0.58507	0.73624	0.82399	0.88359	0.94674	0.98238	0.6699	0.83092	0.76641	0.85905	0.92208	0.96735	0.044277	0.26112	0.055798	0.38793	0.054361	0.38066	0.03681	0.37362	0.035634	0.39168	0.66052	0.056781	0.33893	0.8524	0.040594	0.36709	0.046868	0.16414	0.023173	0.2429	0.054044	0.40706	0.047227	0.31484
0.040541	0.048288	0.069804	0.05355	0.12872	0.14687	0.057298	0.11508	0.35809	0.37183	0.13579	0.11348	0.33268	0.57887	0.41149	0.30247	0.2645	0.11696	0.1491	0.18907	0.032624	0.012987	0.093299	0.0078083	0.036395	0.048181	0.18355	0.048226	0.019556	0.00148	0.08242	0.029343	0.031084	0.279	0.13414	0.011636	0.0051463	0.18183	0.015987	0.11857	0.16289	0.21498	0.064125	0.061457	0.097732	0.17561	0.065355	0.096848	0.085783	0.17816	0.56902	0.53681	0.39596	0.44469	0.47817	0.36395	0.13378	0.18987	0.12181	0.27986	0.54932	0.14755	0.1735	0.16689	0.097348	0.61258	0.59629	0.62372	0.39195	0.71704	0.30521	0.82662	0.6849	0.74729	0.53251	0.87524	0.79341	0.42289	0.82849	0.62345	0.73577	0.78355	0.6559	0.41261	0.74891	0.70116	0.78328	0.66047	0.91811	0.90263	1	0.76087	0.9034	0.76733	0.66849	0.8902	0.89996	0.55837	0.60928	0.69214	0.93506	0.8152	0.92601	0.62424	0.7896	0.594	0.67776	0.82833	0.9528	0.064734	0.21467	0.071552	0.2844	0.075447	0.28945	0.053413	0.29287	0.045208	0.32075	0.5111	0.073663	0.26675	0.69945	0.049954	0.26472	0.056075	0.11339	0.03275	0.20127	0.08448	0.31846	0.053177	0.22537
0.077156	0.090614	0.12393	0.10055	0.2237	0.23914	0.10538	0.23101	0.46951	0.45151	0.19597	0.19143	0.37895	0.55952	0.40998	0.22058	0.43899	0.18968	0.23928	0.33948	0.045818	0.022498	0.088048	0.013488	0.070569	0.091943	0.13451	0.083735	0.026877	0.00055737	0.12716	0.012876	0.044169	0.21022	0.10028	0.015674	0.0070984	0.10012	0.027536	0.25793	0.3031	0.35332	0.10286	0.098862	0.18738	0.31809	0.11485	0.13465	0.13489	0.1806	0.85336	0.85405	0.65934	0.63527	0.6868	0.69631	0.33933	0.46043	0.31193	0.5676	0.88126	0.35462	0.4197	0.40117	0.23035	0.80534	0.40454	0.84559	0.54086	0.78432	0.55718	0.9553	0.91393	0.95537	0.78207	0.88538	0.95619	0.70269	0.92815	0.91049	0.84331	0.92869	0.93897	0.74662	0.93342	0.86589	0.95559	0.7246	0.86254	0.90817	0.76087	1	0.85885	0.94378	0.86741	0.84842	0.89149	0.63567	0.81447	0.71504	0.79546	0.92237	0.8603	0.74049	0.8725	0.77335	0.89186	0.89435	0.84727	0.062241	0.37734	0.084914	0.54422	0.079041	0.52861	0.053652	0.52499	0.052356	0.52993	0.68891	0.079918	0.48626	0.88169	0.068064	0.49388	0.072517	0.26436	0.036586	0.37065	0.068918	0.52719	0.07719	0.43551
0.050513	0.057046	0.078352	0.061924	0.13697	0.15391	0.065043	0.14514	0.32432	0.31367	0.12052	0.11636	0.27325	0.50758	0.36315	0.21462	0.29535	0.12148	0.14773	0.1992	0.031282	0.013733	0.063253	0.0084948	0.03925	0.052675	0.10864	0.048197	0.01637	0.00070311	0.081241	0.015306	0.027788	0.16255	0.074598	0.0096052	0.0039858	0.11071	0.01511	0.1515	0.17155	0.21273	0.062761	0.059565	0.11373	0.18784	0.067987	0.084361	0.081122	0.12973	0.64826	0.59135	0.40527	0.42492	0.4624	0.50096	0.19146	0.27324	0.1776	0.38311	0.73387	0.21098	0.25848	0.23989	0.12433	0.62601	0.42908	0.64845	0.36527	0.67045	0.32616	0.93284	0.789	0.84269	0.63396	0.96273	0.91399	0.48229	0.88137	0.75137	0.87552	0.85974	0.80849	0.5126	0.76127	0.67571	0.91528	0.59978	0.9874	0.96707	0.9034	0.85885	1	0.86565	0.7486	0.97096	0.91849	0.58004	0.67147	0.86317	0.87525	0.93325	0.96987	0.60588	0.78183	0.77917	0.8194	0.87949	0.96931	0.045488	0.22743	0.063229	0.37026	0.061408	0.34508	0.041374	0.34981	0.041105	0.37154	0.55595	0.059636	0.31389	0.78346	0.046523	0.31322	0.046814	0.14428	0.025624	0.23288	0.055395	0.35699	0.050333	0.27882
0.069726	0.081467	0.11013	0.087655	0.18751	0.18923	0.091456	0.19777	0.41417	0.38349	0.18169	0.1752	0.37245	0.46397	0.33655	0.1679	0.3859	0.17729	0.20916	0.29817	0.0371	0.020608	0.063084	0.012867	0.061406	0.082835	0.092439	0.072697	0.021954	0.00030444	0.097419	0.0077548	0.035337	0.1543	0.066504	0.014989	0.0069623	0.072987	0.027494	0.22568	0.25767	0.31503	0.084981	0.085557	0.16406	0.26267	0.10602	0.11729	0.12018	0.16287	0.75533	0.7458	0.60645	0.54785	0.58388	0.69907	0.3359	0.45249	0.30913	0.555	0.88252	0.35067	0.4188	0.40361	0.2227	0.73376	0.35976	0.77329	0.50331	0.85326	0.53447	0.91978	0.88022	0.93981	0.73713	0.93075	0.94676	0.68394	0.91513	0.90513	0.89104	0.91464	0.91508	0.71166	0.85755	0.78731	0.96455	0.71648	0.88083	0.92098	0.76733	0.94378	0.86565	1	0.8798	0.898	0.88818	0.64517	0.86409	0.81718	0.75927	0.96203	0.90724	0.72547	0.86134	0.87322	0.96515	0.8632	0.86236	0.059162	0.36327	0.075183	0.53748	0.069194	0.51646	0.047868	0.51196	0.052075	0.53686	0.7207	0.080639	0.47669	0.88366	0.060517	0.51241	0.070129	0.26484	0.034543	0.36366	0.064535	0.51836	0.074189	0.46322
0.16615	0.19219	0.24464	0.20714	0.36978	0.37524	0.21565	0.38203	0.62835	0.58128	0.3085	0.33605	0.48177	0.61903	0.50785	0.27258	0.6091	0.32649	0.39335	0.48083	0.097631	0.053634	0.14526	0.034789	0.12442	0.15913	0.15323	0.13775	0.054164	0.0008786	0.19343	0.015602	0.083238	0.19215	0.10215	0.035617	0.017937	0.1158	0.055381	0.41518	0.44402	0.50565	0.20304	0.20057	0.33055	0.47538	0.22901	0.2523	0.25093	0.28555	0.80733	0.72562	0.75639	0.69619	0.71985	0.73289	0.44125	0.55632	0.4256	0.48959	0.84103	0.46665	0.52377	0.49682	0.32574	0.83475	0.39241	0.85657	0.69788	0.82465	0.66257	0.80019	0.8051	0.85189	0.9138	0.76717	0.81776	0.71686	0.77831	0.86712	0.73867	0.76647	0.8816	0.81515	0.83469	0.81643	0.85521	0.77311	0.73529	0.7626	0.66849	0.86741	0.7486	0.8798	1	0.7916	0.79633	0.72899	0.90522	0.68681	0.70133	0.8705	0.74823	0.738	0.88333	0.81808	0.88244	0.77409	0.7692	0.14223	0.50903	0.19753	0.7369	0.17862	0.69892	0.13228	0.71806	0.14437	0.75763	0.60676	0.19738	0.69284	0.81063	0.16612	0.61188	0.16619	0.37469	0.10156	0.59023	0.14963	0.62043	0.19169	0.58299
0.059864	0.067616	0.091595	0.071425	0.14636	0.16283	0.075106	0.15447	0.33831	0.32697	0.1359	0.13066	0.28001	0.51868	0.38554	0.21975	0.30921	0.14241	0.16251	0.21189	0.035855	0.016285	0.062235	0.010509	0.041721	0.056438	0.10252	0.050065	0.017554	0.00072766	0.079335	0.014959	0.029065	0.14417	0.06524	0.011472	0.0049228	0.11087	0.017179	0.16162	0.18033	0.23032	0.070238	0.068957	0.12423	0.19655	0.081197	0.097149	0.094336	0.14909	0.63273	0.55559	0.41827	0.43341	0.4622	0.50674	0.19746	0.28084	0.18675	0.35068	0.73898	0.2166	0.26276	0.24464	0.12729	0.64964	0.4533	0.66124	0.39095	0.73159	0.33636	0.89919	0.75694	0.82397	0.66779	0.96766	0.89113	0.47898	0.84379	0.74376	0.85619	0.81858	0.80678	0.52229	0.74011	0.67543	0.92209	0.63362	0.97854	0.94987	0.8902	0.84842	0.97096	0.898	0.7916	1	0.88218	0.63025	0.70018	0.92172	0.8416	0.96567	0.97221	0.62698	0.78755	0.85242	0.87723	0.82737	0.95773	0.049937	0.2287	0.069292	0.3832	0.066632	0.35441	0.046161	0.36045	0.049006	0.3981	0.53392	0.069623	0.33045	0.75925	0.051493	0.32782	0.050174	0.14703	0.030014	0.25245	0.060386	0.34889	0.056132	0.29389
0.05364	0.063985	0.090468	0.072943	0.18079	0.18727	0.076672	0.1744	0.43533	0.412	0.1757	0.15531	0.44531	0.54054	0.36976	0.22272	0.35043	0.15053	0.19493	0.27409	0.037381	0.018331	0.094501	0.010597	0.060573	0.078894	0.15117	0.07703	0.026769	0.00057101	0.12054	0.014407	0.04272	0.25648	0.1126	0.01459	0.006674	0.11548	0.025109	0.19422	0.24251	0.28934	0.082609	0.078134	0.14726	0.24768	0.087631	0.11229	0.10774	0.17081	0.73767	0.7304	0.55069	0.55068	0.58689	0.57466	0.26123	0.34969	0.23208	0.51206	0.75589	0.28137	0.33594	0.31967	0.19216	0.70581	0.43282	0.74501	0.48303	0.8016	0.47431	0.94012	0.89352	0.92664	0.65113	0.92087	0.93707	0.65543	0.96903	0.84227	0.89787	0.95135	0.83553	0.62169	0.88161	0.80002	0.89292	0.71481	0.91446	0.95289	0.89996	0.89149	0.91849	0.88818	0.79633	0.88218	1	0.55706	0.79846	0.70726	0.91541	0.88886	0.93092	0.68051	0.91175	0.68578	0.80249	0.97015	0.95098	0.070731	0.36416	0.081052	0.46077	0.079404	0.4727	0.054843	0.46503	0.049269	0.47636	0.73138	0.082648	0.42505	0.90982	0.060412	0.45176	0.078657	0.2271	0.035876	0.31457	0.084378	0.52592	0.073401	0.39612
0.17291	0.19249	0.23814	0.18833	0.27084	0.28675	0.19444	0.27709	0.52347	0.53856	0.29852	0.32747	0.31153	0.54962	0.53407	0.31972	0.53886	0.31966	0.36739	0.37738	0.094155	0.058879	0.12404	0.045182	0.1004	0.1315	0.1345	0.1161	0.045211	0.0019476	0.12513	0.02302	0.068509	0.16498	0.11324	0.054837	0.027961	0.16799	0.070395	0.24809	0.32005	0.4412	0.17171	0.18637	0.24405	0.32529	0.21061	0.2646	0.2498	0.38415	0.5215	0.48841	0.50518	0.50038	0.50873	0.50701	0.26977	0.3317	0.28492	0.22213	0.53435	0.28502	0.26437	0.30454	0.21077	0.58556	0.44119	0.58331	0.44887	0.60418	0.44219	0.56182	0.48831	0.56978	0.65471	0.55712	0.55797	0.35153	0.53825	0.52509	0.43029	0.51393	0.56223	0.45988	0.6244	0.62903	0.6513	0.76923	0.57341	0.58507	0.55837	0.63567	0.58004	0.64517	0.72899	0.63025	0.55706	1	0.6369	0.5606	0.48402	0.63885	0.60561	0.85586	0.5411	0.62325	0.61716	0.49263	0.59206	0.14859	0.21573	0.18469	0.36367	0.18724	0.33001	0.1439	0.34693	0.16088	0.37229	0.31229	0.20714	0.33929	0.45776	0.13975	0.25586	0.12423	0.13786	0.1025	0.27188	0.16125	0.27805	0.14501	0.23697
0.11627	0.13655	0.17964	0.15136	0.31151	0.27911	0.15504	0.32086	0.58868	0.51268	0.31994	0.30813	0.59921	0.47541	0.35895	0.17286	0.54393	0.28278	0.34225	0.46864	0.066219	0.046912	0.10802	0.029233	0.13554	0.17387	0.1121	0.15837	0.05338	0.00027321	0.18733	0.0067881	0.079319	0.18239	0.079777	0.037451	0.019889	0.073187	0.074019	0.36446	0.41919	0.48257	0.15206	0.15263	0.28688	0.39126	0.18573	0.19931	0.20675	0.24093	0.73914	0.76226	0.76395	0.62789	0.63317	0.80491	0.53032	0.63124	0.49091	0.64018	0.83405	0.55175	0.61298	0.61473	0.42597	0.7108	0.28243	0.75364	0.61119	0.84026	0.76829	0.7602	0.83545	0.87028	0.75	0.72793	0.80332	0.82736	0.81173	0.89129	0.74801	0.81326	0.82338	0.81811	0.81288	0.76474	0.79884	0.80317	0.666	0.73624	0.60928	0.81447	0.67147	0.86409	0.90522	0.70018	0.79846	0.6369	1	0.60158	0.65611	0.78704	0.7154	0.77218	0.85037	0.72719	0.82689	0.79975	0.70586	0.1283	0.5958	0.13943	0.71639	0.12903	0.73365	0.093201	0.71853	0.098401	0.72089	0.76782	0.16355	0.69479	0.86667	0.1147	0.72489	0.17112	0.4594	0.072886	0.54237	0.13387	0.75291	0.16219	0.67736
0.051046	0.055156	0.07155	0.05521	0.10094	0.11035	0.057305	0.122	0.22198	0.20396	0.090304	0.094908	0.17562	0.34776	0.26287	0.12395	0.23499	0.1094	0.11298	0.15059	0.023392	0.011886	0.028844	0.0082337	0.028444	0.040015	0.044011	0.032343	0.0095972	0.00028484	0.046737	0.0062925	0.01657	0.061658	0.025718	0.0073544	0.003015	0.056392	0.011816	0.12774	0.12348	0.161	0.045983	0.046745	0.093521	0.13482	0.060495	0.062569	0.064747	0.091307	0.49776	0.41658	0.29981	0.29403	0.31372	0.48445	0.17954	0.25985	0.17433	0.3046	0.71053	0.19717	0.24634	0.22731	0.1029	0.4944	0.29343	0.5041	0.26777	0.58781	0.25015	0.76722	0.62894	0.69468	0.57961	0.87311	0.78148	0.37552	0.68817	0.64797	0.78695	0.67775	0.72448	0.44155	0.55911	0.49183	0.84186	0.47518	0.86865	0.82399	0.69214	0.71504	0.86317	0.81718	0.68681	0.92172	0.70726	0.5606	0.60158	1	0.62887	0.89479	0.86039	0.49684	0.60124	0.92544	0.85588	0.65887	0.80367	0.027954	0.15868	0.0446	0.33192	0.040643	0.2822	0.02757	0.28784	0.035722	0.32401	0.43199	0.046023	0.26206	0.63026	0.033608	0.26654	0.030098	0.11592	0.018282	0.19629	0.032523	0.26166	0.037711	0.24785
