Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.023433	0.039928	0.028979	0.030309	0.062558	0.082388	0.037444	0.041958	0.0099624	0.0083625	0.033744	0.082023	0.066756	0.084203	0.038815	0.018608	0.036413	0.061602	0.0088287	0.0023263	0.044437	0.0017849	0.0074264	0.0090526	0.11694	0.0081986	0.0047726	0.042681	0.0088578	0.072239	0.0065992	0.092139	0.089559	0.0015754	0.0012955	0.0026295	0.072466	0.0079937	0.090275	0.13802	0.073125	0.1063	0.081036	0.10655	0.13161	0.18534	0.13524	0.21699	0.097618	0.026939	0.038121	0.092123	0.016549	0.16788	0.10915	0.11964	0.080007	0.15315	0.22475	0.10843	0.1197	0.11762	0.078693	0.065405	0.087494	0.099478	0.18665	0.041265	0.094408	0.30892	0.40386	0.19771	0.49247	0.21872	0.16592	0.43103	0.24247	0.60173	0.20865	0.1895	0.25413	0.19299	1	0.15661	0.45727	0.60948	0.51861	0.51685	0.6297	0.43934	0.50605	0.50567	0.66644	0.078423	0.5513	0.55333	0.66715	0.091307	0.50859	0.7246	0.78697	0.52087	0.70659	0.41005	0.45686	0.089764	0.071213	0.082502	0.083595	0.078396	0.095394	0.074912	0.052488	0.081876	0.049156	0.074445	0.074909	0.089003	0.14263	0.60669	0.069354	0.07361	0.51034	0.10639	0.0858	0.087616	0.049641	0.069301	0.068511	0.085689	0.06978	0.076749
0.0085583	0.016282	0.012329	0.013806	0.035225	0.037135	0.016453	0.020107	0.045634	0.033119	0.14078	0.21641	0.19304	0.21508	0.13658	0.074494	0.11683	0.13781	0.033264	0.010282	0.12589	0.0074608	0.02924	0.034047	0.14687	0.031437	0.019068	0.084168	0.033283	0.11122	0.023864	0.19743	0.18224	0.0070663	0.0061772	0.024886	0.14036	0.066607	0.068943	0.090312	0.050818	0.076118	0.048767	0.078969	0.08253	0.11356	0.090591	0.1308	0.61172	0.42069	0.56584	0.58881	0.26594	0.11349	0.081685	0.088243	0.06506	0.074388	0.10748	0.094436	0.10819	0.090598	0.062592	0.60928	0.64209	0.72645	0.095921	0.62443	0.77218	0.51979	0.65058	0.7472	0.64916	0.81497	0.71346	0.65207	0.86428	0.61114	0.80138	0.7517	0.51064	0.75255	0.15661	1	0.53731	0.36175	0.54675	0.59073	0.57398	0.52884	0.016811	0.014456	0.03403	0.00035207	0.079249	0.017704	0.057818	0.00047055	0.015719	0.071235	0.068912	0.017708	0.076702	0.45333	0.42398	0.13311	0.0068356	0.12322	0.0073462	0.095788	0.077905	0.10346	0.054345	0.12288	0.056866	0.10445	0.076477	0.1077	0.11974	0.2394	0.0917	0.066733	0.25773	0.1094	0.068845	0.12799	0.056727	0.090675	0.06339	0.12605	0.077438	0.095413
0.079864	0.13134	0.10418	0.11132	0.20662	0.22376	0.13041	0.14665	0.087133	0.062361	0.1481	0.30566	0.26189	0.29941	0.1715	0.14672	0.20298	0.28862	0.077143	0.026334	0.22066	0.020262	0.045025	0.043856	0.28198	0.039791	0.032332	0.19096	0.054661	0.25064	0.04242	0.23223	0.19952	0.01234	0.010516	0.032189	0.25099	0.063115	0.28559	0.34955	0.27545	0.34074	0.27879	0.334	0.37077	0.41795	0.37269	0.39574	0.39166	0.1583	0.23343	0.40897	0.14428	0.30609	0.21567	0.26389	0.17428	0.23201	0.32838	0.2232	0.27525	0.22443	0.14728	0.38408	0.43859	0.50934	0.26326	0.27204	0.41378	0.65518	0.87157	0.70467	0.90953	0.64642	0.57226	0.7392	0.68089	0.76797	0.59977	0.62688	0.71084	0.58563	0.45727	0.53731	1	0.6779	0.85399	0.88435	0.71297	0.88185	0.14866	0.12554	0.21371	0.0090761	0.35172	0.14692	0.27549	0.012594	0.15468	0.35909	0.3247	0.13957	0.41348	0.82971	0.82012	0.29821	0.061537	0.28409	0.068856	0.26941	0.26554	0.26479	0.17497	0.28003	0.17906	0.27136	0.22295	0.2674	0.31445	0.38587	0.2366	0.21079	0.47866	0.29177	0.23291	0.29015	0.1769	0.23533	0.20402	0.30027	0.22673	0.23447
0.020472	0.040272	0.030763	0.036767	0.09165	0.089491	0.040861	0.051496	0.040214	0.032503	0.1293	0.19034	0.18392	0.19971	0.12502	0.056451	0.10613	0.14046	0.027014	0.009156	0.12713	0.0072075	0.030195	0.03973	0.18214	0.038491	0.020513	0.077673	0.031304	0.10706	0.026266	0.24988	0.25804	0.0094503	0.0084102	0.012163	0.13345	0.029892	0.15917	0.21973	0.12663	0.20918	0.10526	0.20433	0.21475	0.33704	0.2477	0.47852	0.24709	0.08729	0.12351	0.27575	0.066672	0.24152	0.24934	0.24041	0.20525	0.14772	0.23345	0.25322	0.25519	0.26126	0.21636	0.19378	0.24947	0.30506	0.16196	0.14566	0.21212	0.47726	0.64391	0.38695	0.72567	0.4042	0.39076	0.6412	0.46257	0.68872	0.43488	0.36787	0.4926	0.46354	0.60948	0.36175	0.6779	1	0.60966	0.66372	0.63587	0.68737	0.27525	0.19172	0.29609	0.030621	0.63611	0.23708	0.36252	0.027593	0.24403	0.4347	0.42266	0.2744	0.50699	0.61399	0.56108	0.29095	0.087258	0.29287	0.094173	0.21868	0.19001	0.2439	0.13506	0.27409	0.13214	0.24491	0.17406	0.25188	0.23297	0.48587	0.24036	0.16071	0.49885	0.29175	0.18102	0.30225	0.13078	0.23747	0.15709	0.27404	0.17088	0.23979
0.038562	0.071018	0.048752	0.051109	0.13736	0.18119	0.068516	0.076976	0.037632	0.020853	0.13223	0.25703	0.19206	0.23531	0.12146	0.080098	0.10528	0.2	0.048012	0.011506	0.16407	0.0071098	0.027657	0.024033	0.2496	0.022503	0.020682	0.16155	0.045531	0.21859	0.026113	0.20126	0.15827	0.0043578	0.0035799	0.019867	0.20796	0.062083	0.19402	0.24336	0.15882	0.19917	0.18807	0.24666	0.24889	0.29644	0.25473	0.2479	0.45928	0.21793	0.24542	0.4017	0.15462	0.29928	0.14	0.18348	0.112	0.29927	0.36477	0.16912	0.22561	0.1712	0.094711	0.40694	0.46165	0.43166	0.25105	0.2964	0.50142	0.77122	0.88694	0.74123	0.91132	0.75844	0.62207	0.87812	0.72146	0.87658	0.69465	0.72877	0.75386	0.6391	0.51861	0.54675	0.85399	0.60966	1	0.98489	0.88104	0.929	0.15587	0.16142	0.27588	0.0075517	0.3424	0.17659	0.36971	0.013673	0.15239	0.44056	0.41807	0.16258	0.43253	0.90197	0.91792	0.25246	0.071692	0.22533	0.078842	0.21458	0.25876	0.20736	0.17532	0.23333	0.17396	0.20638	0.23754	0.23438	0.37412	0.51716	0.17728	0.21807	0.67158	0.23694	0.22508	0.23498	0.17624	0.17828	0.20371	0.24829	0.23401	0.20627
0.036865	0.067574	0.048003	0.051121	0.13186	0.16457	0.065983	0.075356	0.042431	0.025221	0.13502	0.25271	0.19715	0.23484	0.12581	0.083716	0.1139	0.19907	0.047633	0.01246	0.16348	0.0081197	0.029451	0.027237	0.23538	0.025443	0.021603	0.14742	0.044429	0.19817	0.027373	0.20858	0.17027	0.0053734	0.0044906	0.020218	0.20028	0.058711	0.19021	0.23959	0.1569	0.20333	0.17572	0.23792	0.2433	0.29539	0.25185	0.2686	0.45142	0.20975	0.2473	0.40379	0.14378	0.28753	0.15243	0.19213	0.12188	0.26374	0.33963	0.17856	0.23104	0.1801	0.10534	0.40051	0.45617	0.4511	0.22984	0.29966	0.49736	0.75636	0.8933	0.73571	0.93026	0.76184	0.62675	0.8785	0.7408	0.87963	0.70674	0.72523	0.74085	0.65121	0.51685	0.59073	0.88435	0.66372	0.98489	1	0.88829	0.95441	0.1507	0.14979	0.25683	0.0075079	0.34656	0.16682	0.34296	0.012539	0.14722	0.41785	0.39527	0.15773	0.41645	0.88759	0.88133	0.26044	0.063744	0.23436	0.069786	0.21686	0.23523	0.21289	0.15856	0.23952	0.1582	0.21326	0.21646	0.23569	0.33902	0.51716	0.18553	0.19723	0.64383	0.23994	0.20441	0.24429	0.15964	0.18571	0.18564	0.2548	0.21411	0.20722
0.018804	0.034308	0.024089	0.025315	0.064759	0.085233	0.032825	0.037607	0.02132	0.014691	0.085534	0.17364	0.13657	0.1689	0.083684	0.042506	0.070032	0.11551	0.021349	0.0051887	0.094805	0.0035356	0.015991	0.017166	0.18246	0.015871	0.010707	0.085453	0.022025	0.12978	0.014022	0.16966	0.15029	0.0028307	0.0023527	0.0092801	0.13496	0.031437	0.10321	0.14504	0.078244	0.11022	0.088737	0.12506	0.1357	0.18533	0.14267	0.19305	0.37132	0.17298	0.2102	0.32239	0.096591	0.19609	0.10527	0.12334	0.079606	0.1823	0.24568	0.12027	0.14525	0.12292	0.074436	0.28893	0.33988	0.34617	0.19893	0.22837	0.42153	0.6262	0.75638	0.57869	0.8379	0.65832	0.49737	0.82022	0.66989	0.94099	0.61429	0.5892	0.53805	0.54842	0.6297	0.57398	0.71297	0.63587	0.88104	0.88829	1	0.76005	0.14771	0.15663	0.27381	0.0076031	0.29954	0.17244	0.35146	0.011526	0.14343	0.39966	0.41391	0.16127	0.3766	0.69069	0.73321	0.15634	0.038155	0.13754	0.042555	0.12666	0.13475	0.12453	0.08337	0.14239	0.081899	0.12295	0.12189	0.14505	0.22475	0.66471	0.10878	0.11318	0.64701	0.15398	0.11988	0.14621	0.08289	0.10902	0.10511	0.14851	0.11628	0.12432
0.039978	0.075829	0.053895	0.059186	0.1639	0.19356	0.075475	0.087941	0.051101	0.02809	0.15902	0.26431	0.21007	0.24221	0.13743	0.096664	0.12312	0.22089	0.059896	0.016313	0.19171	0.010373	0.03595	0.031503	0.23394	0.03032	0.027906	0.162	0.056375	0.20179	0.034467	0.2235	0.17881	0.00695	0.0059076	0.025175	0.20498	0.068705	0.22964	0.27377	0.19713	0.25332	0.20842	0.30656	0.29093	0.35276	0.3086	0.31588	0.44392	0.20634	0.23314	0.41267	0.15629	0.30859	0.17427	0.22145	0.14545	0.27353	0.34814	0.20722	0.271	0.20771	0.12388	0.40325	0.4604	0.44696	0.20502	0.29395	0.45181	0.73566	0.86392	0.70973	0.88545	0.70686	0.61748	0.8204	0.67528	0.76409	0.66889	0.69391	0.78372	0.64282	0.43934	0.52884	0.88185	0.68737	0.929	0.95441	0.76005	1	0.16048	0.1473	0.247	0.0087276	0.39681	0.16611	0.332	0.01452	0.15232	0.41969	0.37783	0.16627	0.43568	0.93794	0.88976	0.37339	0.096176	0.34192	0.10239	0.31009	0.31487	0.31248	0.23207	0.34749	0.23337	0.31279	0.30291	0.33316	0.41734	0.44518	0.27491	0.27421	0.61992	0.33396	0.28047	0.35364	0.23427	0.27518	0.26277	0.36734	0.30303	0.3011
0.019452	0.034747	0.024341	0.026119	0.059652	0.078393	0.032809	0.036431	0.0028531	0.0019779	0.010093	0.023079	0.018055	0.022745	0.01004	0.0054533	0.0095272	0.021801	0.003405	0.00084507	0.016416	0.00059891	0.0023043	0.0023433	0.039909	0.0022656	0.0017288	0.016382	0.0034138	0.025774	0.0023444	0.027505	0.02492	0.00047071	0.00038791	0.00061041	0.02179	0.0018088	0.06687	0.093575	0.062822	0.084431	0.067208	0.094871	0.10267	0.13971	0.10704	0.14646	0.014295	0.0026375	0.0032784	0.014539	0.0022473	0.096082	0.062966	0.074155	0.049668	0.09934	0.13583	0.062231	0.073189	0.070782	0.046294	0.0088972	0.013305	0.013816	0.07381	0.0040888	0.010095	0.083025	0.10566	0.035753	0.13344	0.034983	0.029498	0.10443	0.036854	0.14117	0.034038	0.032255	0.078974	0.035218	0.50605	0.016811	0.14866	0.27525	0.15587	0.1507	0.14771	0.16048	1	0.87721	0.83421	0.472	0.67373	0.93798	0.68323	0.55101	0.96285	0.75924	0.75084	0.97014	0.79656	0.16587	0.17863	0.070439	0.24651	0.067751	0.27953	0.068467	0.091483	0.065087	0.057381	0.066493	0.05184	0.064206	0.072223	0.075441	0.10576	0.20242	0.06245	0.073909	0.21882	0.091409	0.086271	0.070802	0.052045	0.063009	0.070876	0.069181	0.066988	0.069098
0.016928	0.029183	0.01923	0.019388	0.046859	0.073481	0.026691	0.028223	0.0014735	0.00088551	0.0060408	0.016194	0.011205	0.015076	0.0058445	0.0034499	0.005421	0.015155	0.0023682	0.00048879	0.010699	0.00031216	0.0012697	0.0011127	0.030766	0.0010614	0.00097934	0.01361	0.0022969	0.022108	0.0013349	0.016868	0.013779	0.00018524	0.00014672	0.00037606	0.016945	0.0013305	0.047394	0.066121	0.043929	0.053712	0.05617	0.067171	0.07272	0.091158	0.072252	0.078902	0.012383	0.002434	0.0026712	0.010749	0.0016816	0.076991	0.034368	0.045797	0.026176	0.10481	0.12954	0.036451	0.047724	0.041484	0.022541	0.0073296	0.010633	0.0097286	0.068206	0.0032719	0.0098091	0.07783	0.091708	0.032433	0.11597	0.033551	0.024354	0.096096	0.032414	0.13498	0.030207	0.030821	0.066877	0.028079	0.50567	0.014456	0.12554	0.19172	0.16142	0.14979	0.15663	0.1473	0.87721	1	0.94032	0.33404	0.47628	0.982	0.7474	0.53565	0.88609	0.81009	0.82674	0.9112	0.73192	0.15265	0.17761	0.044661	0.19406	0.039507	0.2236	0.045447	0.069257	0.039974	0.04051	0.041056	0.036359	0.038971	0.054699	0.050063	0.095119	0.21882	0.036028	0.056042	0.23603	0.057464	0.06306	0.042108	0.037083	0.036603	0.052304	0.044078	0.049657	0.043443
0.0197	0.034454	0.022699	0.022881	0.056549	0.087937	0.031596	0.033625	0.0024669	0.0014938	0.010598	0.02764	0.01926	0.025914	0.010187	0.0057699	0.0091554	0.024141	0.003758	0.00076445	0.017404	0.00048667	0.0020632	0.0018376	0.048433	0.0017514	0.0015629	0.021339	0.0036877	0.0347	0.0021222	0.028067	0.023064	0.0002969	0.00023611	0.00069952	0.026973	0.0025535	0.061854	0.086502	0.057144	0.070832	0.07256	0.089126	0.095301	0.12162	0.095579	0.10659	0.030166	0.0070892	0.0077665	0.026204	0.0048544	0.10146	0.044835	0.059137	0.034065	0.13357	0.1648	0.048734	0.063654	0.054458	0.029625	0.017571	0.024425	0.022291	0.094018	0.0087616	0.023621	0.13432	0.16469	0.067227	0.20347	0.070145	0.051219	0.17367	0.068023	0.23652	0.06328	0.064279	0.12031	0.058938	0.66644	0.03403	0.21371	0.29609	0.27588	0.25683	0.27381	0.247	0.83421	0.94032	1	0.22308	0.56468	0.9371	0.81513	0.36172	0.83429	0.93095	0.95337	0.87023	0.85174	0.26057	0.30232	0.077039	0.21105	0.067994	0.24113	0.077522	0.11389	0.068673	0.06718	0.071139	0.060787	0.066824	0.091322	0.086026	0.1605	0.3665	0.061683	0.093604	0.38962	0.097911	0.10412	0.072473	0.061916	0.062836	0.087293	0.075667	0.082893	0.07462
0.0028297	0.0046793	0.0036332	0.0040089	0.0066886	0.0077909	0.0044329	0.0049305	0.00015501	0.00014968	0.00037934	0.00098876	0.00087127	0.0010709	0.00044999	0.00023761	0.00053538	0.0011105	0.00013568	4.2082e-05	0.00078445	3.764e-05	0.00010816	0.00013608	0.0023591	0.00013162	7.7799e-05	0.00070232	0.00012205	0.0012205	0.00011373	0.0015796	0.001687	3.6802e-05	3.1179e-05	1.4945e-05	0.001014	3.3937e-05	0.0066454	0.010061	0.0071643	0.010301	0.00648	0.0093335	0.011254	0.016633	0.01185	0.022968	0.00025052	2.3987e-05	3.7101e-05	0.00030708	2.4696e-05	0.0078999	0.0083484	0.0086102	0.0064875	0.006953	0.011416	0.006613	0.0067692	0.0080594	0.0065812	0.00013558	0.00024361	0.000311	0.0060474	4.7301e-05	0.00014122	0.0032461	0.0047174	0.00089618	0.0069313	0.00082558	0.00072551	0.004375	0.00098674	0.007379	0.00084427	0.00073118	0.0030636	0.00096333	0.078423	0.00035207	0.0090761	0.030621	0.0075517	0.0075079	0.0076031	0.0087276	0.472	0.33404	0.22308	1	0.16298	0.36662	0.13692	0.73311	0.46232	0.14833	0.1482	0.41766	0.17499	0.00885	0.0096939	0.0052352	0.064177	0.0054639	0.07481	0.00554	0.006704	0.0053438	0.0039125	0.0050233	0.0033973	0.0053316	0.0046344	0.005896	0.0062262	0.016035	0.0056687	0.0050954	0.014376	0.0083694	0.0066488	0.0056687	0.0033428	0.0056826	0.0050601	0.0051573	0.0042126	0.0054945
0.021388	0.044546	0.030617	0.036582	0.11114	0.11975	0.044434	0.054697	0.014951	0.0091847	0.064345	0.092125	0.080073	0.09074	0.054521	0.02465	0.04014	0.079055	0.015379	0.0042996	0.069022	0.0028326	0.014755	0.015777	0.10172	0.015882	0.011292	0.050605	0.020327	0.066574	0.013901	0.11388	0.10495	0.0032217	0.0027622	0.0047182	0.071422	0.013405	0.15813	0.20581	0.1314	0.20006	0.12049	0.23426	0.22724	0.33878	0.25872	0.38048	0.081652	0.021092	0.025406	0.08917	0.01977	0.23576	0.19368	0.20625	0.16789	0.17884	0.24186	0.20923	0.22663	0.2255	0.16725	0.057382	0.079178	0.082245	0.1166	0.033324	0.05454	0.25328	0.31382	0.14277	0.34897	0.13869	0.14518	0.30992	0.14915	0.32618	0.15005	0.13369	0.28209	0.168	0.5513	0.079249	0.35172	0.63611	0.3424	0.34656	0.29954	0.39681	0.67373	0.47628	0.56468	0.16298	1	0.5646	0.59188	0.17002	0.57845	0.68481	0.64785	0.65343	0.79759	0.41344	0.37914	0.25669	0.32581	0.26143	0.35092	0.20865	0.25018	0.22244	0.18887	0.24639	0.17666	0.22085	0.22581	0.24439	0.27307	0.31731	0.22033	0.21458	0.4073	0.27609	0.23969	0.26758	0.17714	0.21945	0.20788	0.24685	0.21883	0.2439
0.018816	0.032896	0.022163	0.022826	0.054127	0.079595	0.030427	0.032802	0.0020925	0.0013322	0.0081621	0.020553	0.014889	0.019537	0.0080414	0.0045592	0.0074511	0.019192	0.0029615	0.00065636	0.013656	0.00043489	0.0017755	0.0016634	0.03698	0.0015832	0.0013378	0.015807	0.0029448	0.025498	0.0018158	0.022259	0.018921	0.00028891	0.0002318	0.00050454	0.020652	0.0016852	0.057611	0.080778	0.052538	0.067016	0.063471	0.080085	0.087873	0.11324	0.088607	0.10533	0.014851	0.0028645	0.0033224	0.013506	0.0020809	0.092477	0.047307	0.059973	0.036341	0.11282	0.14488	0.049016	0.061447	0.055708	0.032344	0.0090078	0.013135	0.012656	0.077587	0.0041296	0.011545	0.089881	0.10811	0.038085	0.13603	0.03903	0.029881	0.11162	0.039129	0.15449	0.036149	0.035802	0.07902	0.034604	0.55333	0.017704	0.14692	0.23708	0.17659	0.16682	0.17244	0.16611	0.93798	0.982	0.9371	0.36662	0.5646	1	0.76434	0.52553	0.93425	0.83016	0.84454	0.95598	0.78775	0.1709	0.1925	0.053672	0.20502	0.048845	0.23587	0.053141	0.078152	0.047953	0.046239	0.049664	0.041625	0.047051	0.061506	0.05884	0.10316	0.23417	0.044218	0.062695	0.24965	0.068545	0.071352	0.05171	0.042286	0.044765	0.058791	0.052794	0.056347	0.051972
0.030811	0.058475	0.03688	0.038529	0.1147	0.17443	0.054262	0.059908	0.0075674	0.0040639	0.040045	0.086953	0.060881	0.079632	0.034889	0.017757	0.026646	0.068308	0.012791	0.002529	0.057494	0.0014778	0.007991	0.0070092	0.14135	0.0067736	0.0061706	0.066981	0.014872	0.10164	0.0079673	0.092761	0.074664	0.0010229	0.00081414	0.0030024	0.086	0.011762	0.13679	0.18808	0.098083	0.12751	0.1238	0.1719	0.17489	0.22898	0.18061	0.19726	0.045391	0.011685	0.011992	0.038664	0.0080224	0.26641	0.11708	0.15186	0.091997	0.33778	0.39824	0.135	0.17422	0.14962	0.081639	0.037916	0.053228	0.046363	0.23974	0.018537	0.048439	0.2757	0.26408	0.11919	0.30793	0.1261	0.099748	0.28628	0.12036	0.34487	0.11817	0.11766	0.21047	0.1119	0.66715	0.057818	0.27549	0.36252	0.36971	0.34296	0.35146	0.332	0.68323	0.7474	0.81513	0.13692	0.59188	0.76434	1	0.22302	0.64856	0.86666	0.87191	0.72379	0.78376	0.31908	0.3485	0.07544	0.16452	0.06792	0.18553	0.064379	0.10369	0.062657	0.069289	0.069801	0.064411	0.060664	0.092883	0.074685	0.14766	0.28519	0.053428	0.086985	0.34682	0.081725	0.094901	0.071787	0.065903	0.05401	0.08029	0.073419	0.087922	0.067395
0.0049032	0.008181	0.0055747	0.0056991	0.012085	0.017979	0.007509	0.0077935	0.00013772	8.5346e-05	0.00044285	0.0012657	0.00089617	0.0011975	0.00044398	0.00030092	0.00047793	0.0015271	0.00023272	5.2035e-05	0.0010347	3.5297e-05	0.00011072	9.3066e-05	0.0030695	9.1218e-05	9.17e-05	0.0013314	0.00020152	0.0021553	0.00012818	0.0014426	0.0011936	1.9712e-05	1.5746e-05	2.2075e-05	0.0014502	6.5219e-05	0.0097658	0.013178	0.010823	0.012578	0.012842	0.01515	0.01616	0.019747	0.015972	0.017206	0.00045715	5.3431e-05	6.1313e-05	0.00045095	5.0609e-05	0.011848	0.0063695	0.0085536	0.0050254	0.016317	0.02074	0.0060914	0.0079087	0.0073197	0.0042415	0.00024693	0.00040767	0.00038919	0.0086554	8.079e-05	0.0002737	0.0055769	0.0069403	0.0015851	0.009475	0.0014542	0.0011419	0.0065829	0.0014434	0.010021	0.001332	0.0013739	0.0052993	0.0013715	0.091307	0.00047055	0.012594	0.027593	0.013673	0.012539	0.011526	0.01452	0.55101	0.53565	0.36172	0.73311	0.17002	0.52553	0.22302	1	0.56013	0.24784	0.23914	0.52386	0.24899	0.016139	0.018722	0.0078945	0.1356	0.0074098	0.15626	0.0091686	0.014401	0.0079282	0.008661	0.0074776	0.0075286	0.0077627	0.010534	0.0095781	0.01531	0.023408	0.007574	0.011532	0.027335	0.011855	0.013672	0.0077799	0.0075725	0.0077282	0.011114	0.0080066	0.0094854	0.0085968
0.030418	0.049074	0.03617	0.037533	0.069203	0.090587	0.046053	0.049343	0.0032491	0.0024392	0.0079754	0.021516	0.016932	0.021454	0.0092034	0.0061568	0.010471	0.022723	0.0037354	0.0010211	0.015565	0.00078021	0.0021917	0.0021822	0.038913	0.0020437	0.0016223	0.017016	0.0030343	0.027159	0.0022754	0.022904	0.020544	0.00050556	0.00041403	0.00061703	0.022009	0.0015349	0.07166	0.099207	0.073969	0.092438	0.081101	0.095629	0.11109	0.13842	0.11055	0.1381	0.012288	0.0021201	0.0029042	0.01262	0.0018567	0.088823	0.058268	0.071209	0.045033	0.092734	0.1302	0.054483	0.065137	0.061808	0.039848	0.0078343	0.011558	0.012699	0.078678	0.0034582	0.0091503	0.075205	0.10021	0.033966	0.12833	0.032142	0.025682	0.093443	0.034291	0.13473	0.029889	0.029635	0.071005	0.02993	0.50859	0.015719	0.15468	0.24403	0.15239	0.14722	0.14343	0.15232	0.96285	0.88609	0.83429	0.46232	0.57845	0.93425	0.64856	0.56013	1	0.74664	0.73623	0.91012	0.78645	0.15598	0.17525	0.059144	0.19985	0.056106	0.23276	0.062095	0.08105	0.056399	0.047157	0.055504	0.043211	0.056194	0.059858	0.064434	0.092764	0.19118	0.053389	0.062891	0.19763	0.079631	0.075138	0.058645	0.043119	0.05379	0.060498	0.059168	0.055691	0.056688
0.032102	0.0578	0.038372	0.039661	0.1038	0.15126	0.054152	0.058914	0.0065778	0.0037048	0.026358	0.060267	0.042939	0.055489	0.024143	0.014793	0.021417	0.053754	0.0099792	0.0021634	0.040656	0.0013419	0.0054583	0.0046696	0.089631	0.004486	0.0042559	0.046257	0.0098055	0.068925	0.0055884	0.057598	0.046078	0.00081634	0.00065807	0.0021916	0.056636	0.0074251	0.11716	0.15472	0.10612	0.13091	0.12981	0.16698	0.17073	0.21167	0.17337	0.17972	0.065185	0.017442	0.01885	0.057522	0.012696	0.18016	0.082802	0.10999	0.065204	0.21935	0.26707	0.092919	0.12293	0.10142	0.055687	0.043324	0.05775	0.052443	0.14522	0.022829	0.053995	0.24788	0.29278	0.13861	0.34246	0.14087	0.10956	0.29817	0.13457	0.36247	0.12885	0.13301	0.2336	0.12184	0.7246	0.071235	0.35909	0.4347	0.44056	0.41785	0.39966	0.41969	0.75924	0.81009	0.93095	0.14833	0.68481	0.83016	0.86666	0.24784	0.74664	1	0.97979	0.78716	0.94613	0.43378	0.4742	0.143	0.25568	0.12785	0.28648	0.13739	0.19152	0.12568	0.1218	0.13257	0.11295	0.12318	0.1616	0.15097	0.25944	0.43387	0.11202	0.15993	0.51968	0.16521	0.17373	0.13488	0.1148	0.1136	0.15015	0.14117	0.15094	0.13351
