Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.012164	0.021402	0.037608	0.018244	0.029238	0.069986	0.019075	0.027949	0.065596	0.36898	0.38548	0.13316	0.090954	0.31135	0.40104	0.25658	0.14501	0.23265	0.17422	0.15531	0.25454	0.01045	0.0026883	0.022126	0.00070118	0.035562	0.034917	0.14326	0.023954	0.012233	0.00033643	0.052492	0.0075966	0.011322	0.047691	0.010581	0.00044832	0.00069448	0.020985	0.08097	0.14096	0.24594	0.030948	0.032761	0.068846	0.094854	0.06076	0.05869	0.058435	0.21219	0.77106	0.45256	0.34032	0.55978	0.41301	0.3134	0.18719	0.21045	0.11351	0.73144	0.85474	0.13243	0.16037	0.19554	0.13513	0.65168	0.64618	0.58637	0.83043	0.43338	0.88748	0.92754	0.91999	0.47396	0.41287	0.88377	0.89699	0.78412	0.83927	0.93418	0.82025	0.67672	1	0.53005	0.69506	0.79385	0.52247	0.84666	0.89113	0.80875	0.7772	0.7155	0.51799	0.54535	0.84331	0.37245	0.54008	0.70924	0.32678	0.56136	0.759	0.86857	0.65651	0.68727	0.67872	0.67326	0.66996	0.75234	0.0028661	0.072903	0.0043987	0.086804	0.0092971	0.34545	0.0073129	0.23047	0.0051006	0.18858	0.0070051	0.23348	0.89696	0.0057966	0.14153	0.8251	0.0044872	0.23878	0.0058	0.14089	0.0056152	0.14831	0.015033	0.24776
0.044129	0.088304	0.12413	0.080439	0.089046	0.21566	0.087986	0.087186	0.02847	0.71624	0.65244	0.24008	0.16767	0.37507	0.78743	0.6739	0.56887	0.39227	0.3153	0.32182	0.36475	0.074518	0.014025	0.17299	0.0048971	0.076717	0.061021	0.492	0.049026	0.04715	0.0079408	0.17265	0.076419	0.053379	0.2485	0.087943	0.0020872	0.0034222	0.12416	0.17247	0.2844	0.36458	0.16581	0.15204	0.19276	0.32602	0.1752	0.22503	0.19359	0.55493	0.81122	0.78019	0.69337	0.80969	0.90936	0.2516	0.13497	0.16126	0.085632	0.22786	0.31919	0.18354	0.21742	0.097048	0.1029	0.89091	0.93259	0.42497	0.699	0.58506	0.62318	0.46695	0.47539	0.84336	0.15103	0.40337	0.54681	0.32844	0.46315	0.38398	0.67627	0.68116	0.53005	1	0.59938	0.5771	0.26137	0.49017	0.5216	0.51436	0.82747	0.66732	0.55198	0.75228	0.57155	0.60546	0.71463	0.59395	0.11513	0.52688	0.75525	0.47353	0.87435	0.83768	0.67088	0.66231	0.69442	0.49211	0.021045	0.19805	0.028143	0.17077	0.067047	0.39227	0.056514	0.38407	0.041722	0.4228	0.055356	0.46885	0.5809	0.039781	0.2978	0.65884	0.039005	0.2959	0.041621	0.30481	0.041378	0.32929	0.065336	0.25914
0.013698	0.02479	0.038572	0.020429	0.025353	0.065654	0.022646	0.024893	0.027242	0.41859	0.34743	0.11087	0.075023	0.24974	0.51472	0.4226	0.35501	0.19041	0.13989	0.14477	0.17338	0.020411	0.0038414	0.063536	0.0012639	0.032819	0.0282	0.31723	0.024897	0.018445	0.0035591	0.07328	0.046984	0.021185	0.17892	0.055578	0.00081998	0.0012713	0.095387	0.054193	0.10681	0.17407	0.044022	0.041184	0.06205	0.097562	0.05152	0.071974	0.05923	0.31268	0.60813	0.40338	0.31755	0.42283	0.40763	0.15509	0.073924	0.08264	0.042744	0.32769	0.46912	0.087925	0.095327	0.06448	0.058384	0.52339	0.56303	0.37709	0.78718	0.29443	0.8243	0.75717	0.68955	0.48414	0.33834	0.67836	0.60862	0.73875	0.56148	0.65019	0.58031	0.4552	0.69506	0.59938	1	0.62436	0.30882	0.79001	0.80695	0.91334	0.6923	0.77915	0.69215	0.5193	0.72187	0.46876	0.53083	0.48546	0.21595	0.5763	0.64591	0.80428	0.63855	0.63249	0.48402	0.52533	0.61995	0.76894	0.0070643	0.061924	0.010207	0.060949	0.021227	0.21096	0.018034	0.1655	0.012342	0.15541	0.017301	0.18294	0.64874	0.013066	0.10276	0.56621	0.011149	0.1188	0.012606	0.10479	0.014056	0.13042	0.020934	0.11709
0.045911	0.067728	0.10684	0.055899	0.079176	0.17072	0.059075	0.079716	0.17594	0.45145	0.46702	0.17085	0.17474	0.23933	0.51525	0.38222	0.21783	0.33999	0.29322	0.25646	0.34662	0.024121	0.0080224	0.033085	0.0027309	0.050893	0.049044	0.13016	0.036521	0.019511	0.00098193	0.073515	0.013098	0.018791	0.049292	0.011785	0.001091	0.0015217	0.034248	0.18547	0.22794	0.35818	0.065029	0.069603	0.14656	0.15069	0.12464	0.10615	0.11276	0.28369	0.74799	0.54341	0.27783	0.57149	0.42843	0.30531	0.21012	0.25806	0.12775	0.57688	0.80644	0.089125	0.1037	0.18792	0.1222	0.71164	0.68201	0.89615	0.74836	0.33921	0.83422	0.82639	0.89159	0.68534	0.57239	0.83157	0.83953	0.65302	0.93317	0.77068	0.92699	0.8114	0.79385	0.5771	0.62436	1	0.70763	0.75654	0.81623	0.67598	0.84188	0.67891	0.32663	0.73629	0.83285	0.30127	0.70604	0.63953	0.52874	0.4754	0.88884	0.7628	0.73557	0.76256	0.81286	0.91946	0.64682	0.63681	0.0056399	0.10165	0.0080624	0.10849	0.025267	0.40658	0.018947	0.30306	0.013053	0.2599	0.020571	0.33344	0.68718	0.013373	0.19153	0.70635	0.010602	0.24958	0.012801	0.20396	0.011107	0.19293	0.028088	0.27313
0.049324	0.062912	0.099765	0.051811	0.087262	0.13647	0.053341	0.086011	0.36441	0.23397	0.29438	0.15443	0.20341	0.19515	0.26698	0.19929	0.08541	0.3119	0.24738	0.23177	0.31099	0.012936	0.00838	0.01329	0.0030949	0.053162	0.060968	0.047995	0.046393	0.014438	0.00015934	0.042341	0.0024149	0.012223	0.014742	0.0028372	0.0019996	0.0024379	0.010058	0.18772	0.21064	0.3495	0.040329	0.052103	0.11957	0.094108	0.11519	0.084874	0.096241	0.18369	0.35075	0.29435	0.12694	0.32207	0.19366	0.26062	0.29003	0.33538	0.18813	0.52487	0.68415	0.053486	0.055943	0.27976	0.16321	0.36516	0.33506	0.78833	0.42651	0.21333	0.44293	0.50654	0.58429	0.36772	0.51368	0.57281	0.55009	0.40986	0.63286	0.56337	0.56914	0.49884	0.52247	0.26137	0.30882	0.70763	1	0.43701	0.49627	0.38489	0.47356	0.35062	0.10937	0.47943	0.5185	0.11721	0.57433	0.4902	0.56352	0.23265	0.53787	0.47128	0.46085	0.43695	0.59001	0.63769	0.37265	0.35589	0.0040037	0.078479	0.0061836	0.095933	0.014562	0.31555	0.011317	0.22624	0.0081941	0.17357	0.012446	0.21867	0.41765	0.0098586	0.14699	0.42955	0.0058129	0.20599	0.0084678	0.15333	0.0069796	0.1379	0.021236	0.2533
0.010764	0.018554	0.03151	0.015318	0.021242	0.054733	0.016344	0.021389	0.05353	0.37156	0.30935	0.094346	0.065166	0.21448	0.43118	0.28811	0.17778	0.15441	0.1329	0.11697	0.16657	0.010824	0.0023589	0.02464	0.00069736	0.023418	0.021406	0.14717	0.016744	0.010365	0.00089801	0.045805	0.016365	0.011004	0.05144	0.011143	0.00037648	0.00056978	0.038014	0.056007	0.090282	0.16209	0.025209	0.025252	0.051083	0.065854	0.042822	0.044265	0.042219	0.21072	0.63905	0.34652	0.23746	0.40313	0.3128	0.16204	0.091116	0.10667	0.051169	0.49253	0.73872	0.066981	0.08054	0.089268	0.062873	0.54033	0.53783	0.54518	0.87329	0.26107	0.95187	0.93689	0.90587	0.47102	0.56463	0.93244	0.76973	0.92372	0.79053	0.87547	0.7348	0.57026	0.84666	0.49017	0.79001	0.75654	0.43701	1	0.98796	0.89735	0.68587	0.86251	0.53529	0.50335	0.95279	0.46082	0.46637	0.52888	0.40651	0.72714	0.77001	0.98501	0.59051	0.63451	0.57244	0.64049	0.70771	0.94938	0.0022229	0.043382	0.0034937	0.050193	0.0090859	0.23683	0.0069745	0.15347	0.0046462	0.13181	0.0072676	0.17117	0.78633	0.0049772	0.090508	0.70049	0.0038185	0.13416	0.0048029	0.093524	0.0048349	0.097224	0.010627	0.14316
0.012937	0.02185	0.037166	0.018025	0.025645	0.064877	0.019208	0.02565	0.064928	0.38485	0.34109	0.1063	0.07753	0.23082	0.45169	0.30592	0.18884	0.18354	0.1515	0.13505	0.19322	0.01177	0.0027123	0.025987	0.00079962	0.026788	0.024801	0.1508	0.019087	0.011356	0.00083348	0.049975	0.015089	0.0118	0.055106	0.012327	0.00043198	0.00065095	0.03584	0.06697	0.10765	0.19006	0.02914	0.029492	0.060689	0.076531	0.050467	0.051272	0.04932	0.22237	0.67797	0.39871	0.2565	0.44191	0.34284	0.19023	0.11079	0.12957	0.063371	0.55263	0.78652	0.07533	0.090754	0.10934	0.075401	0.58211	0.57774	0.59856	0.87992	0.28966	0.96798	0.96237	0.93572	0.50782	0.57096	0.95608	0.80992	0.91404	0.83184	0.91328	0.78821	0.61453	0.89113	0.5216	0.80695	0.81623	0.49627	0.98796	1	0.91405	0.74725	0.85588	0.52044	0.55897	0.96189	0.43971	0.52645	0.58739	0.42953	0.68972	0.81165	0.98826	0.63116	0.68689	0.6347	0.69887	0.72476	0.91679	0.0028468	0.054691	0.0043828	0.062855	0.011043	0.27435	0.0085615	0.18333	0.0057577	0.15571	0.0087395	0.19889	0.81435	0.0062156	0.10925	0.7432	0.0048305	0.16029	0.0060162	0.11298	0.0059814	0.11872	0.013542	0.17136
0.0094863	0.016776	0.028323	0.013939	0.019676	0.05195	0.015099	0.019233	0.03779	0.33467	0.316	0.093468	0.063999	0.24023	0.42314	0.31072	0.22789	0.17201	0.11929	0.11867	0.16187	0.011491	0.0022483	0.033675	0.00064658	0.024853	0.02227	0.20371	0.017708	0.011621	0.0011251	0.050972	0.019837	0.012256	0.096166	0.025615	0.00041803	0.00065829	0.042244	0.048063	0.093407	0.16028	0.028521	0.0275	0.051049	0.074541	0.040591	0.049182	0.04332	0.21587	0.59597	0.38723	0.27309	0.39884	0.3407	0.16492	0.089755	0.10082	0.052235	0.48445	0.62381	0.080308	0.095203	0.089486	0.067801	0.5073	0.52539	0.42674	0.80815	0.28629	0.8825	0.87272	0.79415	0.43743	0.42339	0.82374	0.69416	0.8574	0.64502	0.82303	0.64228	0.48288	0.80875	0.51436	0.91334	0.67598	0.38489	0.89735	0.91405	1	0.70383	0.8372	0.60037	0.52759	0.83061	0.46647	0.51854	0.57342	0.29409	0.67402	0.69372	0.92325	0.58264	0.65619	0.54927	0.5745	0.71219	0.86924	0.0051316	0.064753	0.0076723	0.072231	0.014854	0.25499	0.012316	0.18323	0.0085196	0.15891	0.011543	0.18869	0.79395	0.0095169	0.11222	0.68435	0.0077747	0.15017	0.0092657	0.11398	0.0099904	0.13783	0.018899	0.15428
0.042213	0.070984	0.11313	0.061649	0.084459	0.20363	0.065288	0.08267	0.076863	0.60239	0.65665	0.23206	0.19045	0.35726	0.69859	0.53607	0.36876	0.43564	0.33703	0.31734	0.42078	0.040889	0.0095518	0.074857	0.0029072	0.069293	0.059586	0.27048	0.043777	0.032918	0.0020974	0.13228	0.027177	0.032618	0.11908	0.035061	0.0012028	0.0019055	0.052556	0.18782	0.2967	0.41631	0.10905	0.10532	0.19228	0.25364	0.15535	0.15706	0.15292	0.37413	0.90063	0.79721	0.52131	0.78056	0.6949	0.37093	0.22306	0.2657	0.14381	0.5019	0.60764	0.17799	0.22079	0.19437	0.15447	0.90941	0.89816	0.65325	0.77107	0.54695	0.82702	0.72796	0.73809	0.83137	0.29296	0.66808	0.79985	0.52229	0.73228	0.66496	0.92013	0.85237	0.7772	0.82747	0.6923	0.84188	0.47356	0.68587	0.74725	0.70383	1	0.77897	0.49583	0.87691	0.78141	0.50096	0.80233	0.79852	0.25268	0.57774	0.92745	0.6848	0.86581	0.95875	0.89397	0.87597	0.81368	0.63597	0.01466	0.19964	0.019925	0.20055	0.048338	0.54518	0.038884	0.46422	0.028155	0.43248	0.036911	0.50118	0.78722	0.028154	0.32423	0.8683	0.026184	0.3864	0.029414	0.33572	0.028172	0.35227	0.060665	0.38005
0.021082	0.037619	0.060232	0.032769	0.041254	0.10451	0.034783	0.041576	0.042593	0.55214	0.48306	0.16128	0.10804	0.31978	0.64181	0.47238	0.33087	0.24177	0.20786	0.19769	0.24566	0.031098	0.0059891	0.071497	0.0018388	0.045072	0.037241	0.28381	0.030387	0.026357	0.0029666	0.10711	0.040563	0.028848	0.10722	0.027344	0.00086247	0.0013858	0.073413	0.091876	0.15561	0.23545	0.064516	0.059718	0.10344	0.14214	0.082703	0.093857	0.085848	0.33382	0.69093	0.47648	0.38911	0.533	0.4687	0.20087	0.11401	0.13237	0.069139	0.37136	0.54386	0.11812	0.1445	0.10109	0.087671	0.67123	0.67152	0.47656	0.84665	0.37266	0.88217	0.76667	0.73062	0.64272	0.34483	0.71992	0.71229	0.6879	0.63194	0.68708	0.73155	0.64086	0.7155	0.66732	0.77915	0.67891	0.35062	0.86251	0.85588	0.8372	0.77897	1	0.62768	0.67053	0.89383	0.72129	0.58269	0.62933	0.24747	0.88156	0.83603	0.83032	0.71416	0.79439	0.66744	0.68034	0.90698	0.92582	0.0079445	0.094091	0.011841	0.10151	0.028131	0.3524	0.022661	0.26466	0.015846	0.25122	0.022477	0.30388	0.8075	0.016117	0.17754	0.78101	0.013527	0.21234	0.016315	0.18225	0.016951	0.19084	0.031203	0.21334
0.0061579	0.013956	0.022006	0.012738	0.015127	0.041705	0.013706	0.014336	0.0053724	0.41262	0.33167	0.11493	0.046747	0.32564	0.42743	0.32035	0.27705	0.13464	0.10798	0.10862	0.1434	0.022872	0.0030907	0.084832	0.00083469	0.035634	0.028312	0.45045	0.022876	0.024264	0.0034961	0.096233	0.054987	0.027941	0.19853	0.063872	0.00058861	0.0010613	0.096492	0.033478	0.083723	0.12713	0.042652	0.036813	0.045767	0.10191	0.040929	0.064341	0.050818	0.28085	0.56649	0.2846	0.49063	0.44261	0.45411	0.15156	0.056969	0.059636	0.034919	0.19191	0.2585	0.17961	0.19864	0.048358	0.059906	0.47539	0.53162	0.16579	0.63115	0.39492	0.58877	0.49737	0.43303	0.34257	0.10814	0.38177	0.46483	0.44757	0.32327	0.40687	0.38947	0.35478	0.51799	0.55198	0.69215	0.32663	0.10937	0.53529	0.52044	0.60037	0.49583	0.62768	1	0.32452	0.48106	0.58848	0.29799	0.3843	0.056307	0.52765	0.42733	0.52119	0.50506	0.46784	0.31152	0.29208	0.49688	0.59403	0.0046915	0.047056	0.0069228	0.04684	0.011753	0.16465	0.010333	0.12546	0.0072928	0.12796	0.0092013	0.14714	0.56479	0.0076868	0.084648	0.48433	0.0070307	0.10956	0.0082394	0.080668	0.0097518	0.098021	0.013751	0.094991
0.090446	0.14378	0.21056	0.12981	0.16734	0.35008	0.13654	0.16665	0.11379	0.6036	0.72759	0.2888	0.29444	0.37288	0.71966	0.61221	0.42352	0.55313	0.43313	0.44285	0.49936	0.078039	0.021885	0.11911	0.0075898	0.10161	0.086127	0.27564	0.065542	0.052758	0.0032237	0.18117	0.031577	0.051848	0.1221	0.038381	0.0026476	0.0040533	0.055799	0.3159	0.41896	0.51576	0.19572	0.19026	0.32752	0.3778	0.25923	0.25451	0.25138	0.42983	0.70026	0.75766	0.47855	0.72608	0.65079	0.35366	0.26784	0.32444	0.18426	0.36775	0.46088	0.16738	0.20364	0.21625	0.18033	0.82087	0.7926	0.64158	0.59163	0.49956	0.60888	0.52531	0.55394	0.88846	0.24106	0.48571	0.65642	0.34888	0.57529	0.47818	0.7895	0.81405	0.54535	0.75228	0.5193	0.73629	0.47943	0.50335	0.55897	0.52759	0.87691	0.67053	0.32452	1	0.64077	0.42535	0.90052	0.77505	0.23136	0.46686	0.85923	0.5055	0.82384	0.93756	0.92471	0.88557	0.74877	0.4857	0.04008	0.33606	0.052447	0.32517	0.1254	0.69262	0.10294	0.65522	0.078576	0.63638	0.1023	0.7158	0.61607	0.078224	0.50642	0.73512	0.06875	0.48742	0.07942	0.53383	0.071692	0.52246	0.14533	0.49396
0.018541	0.031443	0.052351	0.026749	0.036939	0.089578	0.028182	0.03734	0.075869	0.4462	0.40556	0.1327	0.099575	0.26179	0.51656	0.35104	0.20782	0.21687	0.19084	0.16896	0.23312	0.01723	0.0041243	0.03347	0.0012458	0.034409	0.031205	0.16198	0.023746	0.015228	0.001022	0.06433	0.017125	0.015856	0.052974	0.01162	0.00059879	0.000904	0.037929	0.093211	0.13749	0.22936	0.040701	0.04128	0.083696	0.10094	0.070563	0.068038	0.067074	0.25759	0.70669	0.43731	0.29102	0.49995	0.38645	0.20452	0.1316	0.15673	0.077346	0.5185	0.7641	0.084493	0.10402	0.12498	0.088442	0.65344	0.63651	0.66048	0.88341	0.32427	0.938	0.90077	0.90024	0.59874	0.54551	0.90054	0.82746	0.80308	0.83101	0.85459	0.84473	0.70337	0.84331	0.57155	0.72187	0.83285	0.5185	0.95279	0.96189	0.83061	0.78141	0.89383	0.48106	0.64077	1	0.49134	0.58032	0.6407	0.43137	0.73555	0.89634	0.93925	0.69087	0.76194	0.72578	0.78535	0.79007	0.90532	0.0038834	0.073479	0.0059621	0.084156	0.01542	0.33945	0.011862	0.23376	0.0081908	0.20448	0.012439	0.26041	0.8168	0.0087162	0.14735	0.80288	0.0066745	0.20643	0.008487	0.15345	0.0081805	0.15052	0.018933	0.22101
0.01128	0.024203	0.038031	0.022356	0.025096	0.071316	0.023934	0.024801	0.0079967	0.52868	0.40861	0.13745	0.065251	0.29467	0.59331	0.45217	0.38038	0.16898	0.14372	0.1442	0.16901	0.038828	0.0047734	0.11803	0.001396	0.038025	0.026874	0.40705	0.023261	0.031263	0.0068857	0.12759	0.081235	0.036813	0.16499	0.048565	0.00071508	0.0013068	0.10356	0.050747	0.11242	0.1532	0.067871	0.056125	0.074655	0.14256	0.061133	0.087163	0.070989	0.31876	0.47628	0.39224	0.46541	0.43443	0.47363	0.11877	0.057088	0.064644	0.035468	0.13963	0.20329	0.13145	0.1702	0.045315	0.05393	0.51433	0.52856	0.18523	0.55429	0.35926	0.50274	0.34796	0.32062	0.47886	0.091103	0.30985	0.35246	0.3002	0.26156	0.29664	0.39979	0.38088	0.37245	0.60546	0.46876	0.30127	0.11721	0.46082	0.43971	0.46647	0.50096	0.72129	0.58848	0.42535	0.49134	1	0.36376	0.40785	0.056463	0.82269	0.50737	0.41203	0.51269	0.55213	0.3893	0.34861	0.75331	0.59534	0.0086864	0.083309	0.013178	0.083446	0.025913	0.22677	0.022171	0.1917	0.016027	0.21341	0.020011	0.23596	0.52762	0.015293	0.1469	0.54155	0.01482	0.15916	0.016814	0.14511	0.020196	0.16414	0.028165	0.1373
0.093703	0.15026	0.21236	0.13562	0.17834	0.32568	0.14429	0.17244	0.11218	0.56318	0.69207	0.32559	0.33138	0.43885	0.67431	0.61779	0.42569	0.61334	0.43427	0.48273	0.52277	0.077558	0.026473	0.12382	0.009976	0.12812	0.11648	0.30166	0.09441	0.060989	0.002982	0.17661	0.02864	0.059318	0.14792	0.047838	0.0054878	0.0079356	0.062161	0.30446	0.44181	0.5671	0.19293	0.20281	0.29964	0.3656	0.27186	0.29607	0.27652	0.51833	0.61045	0.69234	0.47359	0.69906	0.62524	0.34457	0.29439	0.33772	0.20333	0.35012	0.43875	0.16533	0.17977	0.23045	0.20925	0.72836	0.72518	0.61148	0.60461	0.52418	0.55069	0.48706	0.51972	0.7739	0.24006	0.45948	0.59668	0.34172	0.52087	0.46138	0.69147	0.69558	0.54008	0.71463	0.53083	0.70604	0.57433	0.46637	0.52645	0.51854	0.80233	0.58269	0.29799	0.90052	0.58032	0.36376	1	0.76137	0.21967	0.40183	0.76596	0.48488	0.85836	0.83837	0.83798	0.79924	0.66528	0.44571	0.043035	0.32008	0.058851	0.30965	0.10703	0.58175	0.093675	0.5654	0.073217	0.55053	0.091423	0.59339	0.56725	0.080013	0.4488	0.64647	0.062452	0.43274	0.076008	0.45981	0.071664	0.48308	0.12994	0.43474
0.034323	0.05971	0.098572	0.05705	0.092054	0.18286	0.057568	0.085743	0.07675	0.43587	0.65583	0.2846	0.21835	0.56431	0.49354	0.36291	0.21068	0.48881	0.32243	0.3349	0.47984	0.0365	0.010721	0.061431	0.0028138	0.10275	0.095835	0.22401	0.06317	0.0405	0.00053232	0.13783	0.0092225	0.034121	0.07609	0.020658	0.0017298	0.0028013	0.020393	0.20021	0.34798	0.47091	0.10396	0.10822	0.20124	0.27338	0.17173	0.16557	0.16637	0.29749	0.68445	0.58739	0.55158	0.7437	0.56409	0.48693	0.40421	0.43967	0.29411	0.60349	0.58387	0.28487	0.35122	0.39577	0.32913	0.73518	0.71423	0.50598	0.61671	0.69389	0.59921	0.59433	0.6018	0.58822	0.19616	0.53021	0.77126	0.39699	0.56187	0.62644	0.73837	0.74902	0.70924	0.59395	0.48546	0.63953	0.4902	0.52888	0.58739	0.57342	0.79852	0.62933	0.3843	0.77505	0.6407	0.40785	0.76137	1	0.1768	0.47579	0.7398	0.55518	0.73967	0.83905	0.87656	0.71293	0.74367	0.51881	0.023445	0.31318	0.033636	0.36611	0.047038	0.76215	0.040649	0.62757	0.032733	0.54813	0.035576	0.59158	0.82085	0.038824	0.48642	0.88764	0.030048	0.64516	0.040126	0.47397	0.038455	0.48663	0.095798	0.64882
0.010779	0.013081	0.021736	0.0097007	0.014873	0.031798	0.010365	0.016129	0.26897	0.085681	0.078843	0.022649	0.035145	0.032419	0.10938	0.071085	0.031668	0.059039	0.056188	0.043791	0.061998	0.0019004	0.00088772	0.0021264	0.00033579	0.0050559	0.00565	0.011238	0.0042046	0.001336	7.0951e-05	0.0059713	0.0011927	0.0013017	0.0035097	0.00056691	0.00010864	0.00012757	0.0041348	0.0435	0.035052	0.069937	0.0059208	0.0071948	0.023018	0.014869	0.018618	0.011757	0.014116	0.046994	0.18972	0.11799	0.027431	0.10166	0.059888	0.051858	0.047208	0.064308	0.02462	0.313	0.54901	0.005777	0.0070539	0.049221	0.018668	0.1663	0.14796	0.6036	0.28091	0.042116	0.35957	0.43187	0.49188	0.18905	0.89855	0.54725	0.33433	0.42749	0.5525	0.43928	0.37779	0.26407	0.32678	0.11513	0.21595	0.52874	0.56352	0.40651	0.42953	0.29409	0.25268	0.24747	0.056307	0.23136	0.43137	0.056463	0.21967	0.1768	1	0.16502	0.36091	0.42039	0.18894	0.22307	0.29215	0.42575	0.20169	0.29429	0.00041455	0.013011	0.000639	0.015977	0.0031363	0.09702	0.0020723	0.057664	0.0012987	0.04175	0.0027481	0.062782	0.22989	0.0013878	0.029906	0.22098	0.00088196	0.045036	0.0011581	0.034589	0.00086334	0.028811	0.0030865	0.061012
0.010022	0.019175	0.031872	0.016831	0.021173	0.058461	0.017878	0.021299	0.022083	0.42556	0.34585	0.10638	0.060501	0.24212	0.49388	0.34288	0.23807	0.15251	0.12987	0.12037	0.15842	0.018588	0.002924	0.047199	0.00084236	0.026608	0.021204	0.21543	0.017301	0.016176	0.0021463	0.070349	0.032237	0.017841	0.074536	0.017379	0.00042425	0.00071212	0.054205	0.050143	0.093946	0.14781	0.037134	0.033553	0.058105	0.088888	0.046964	0.054823	0.049326	0.23527	0.52895	0.36462	0.31313	0.40053	0.36096	0.12832	0.069891	0.081378	0.040914	0.27299	0.40465	0.084165	0.1104	0.063093	0.055391	0.51716	0.51432	0.3232	0.71411	0.29077	0.71375	0.58018	0.54722	0.47191	0.24167	0.56766	0.51695	0.55421	0.45594	0.53048	0.5502	0.46534	0.56136	0.52688	0.5763	0.4754	0.23265	0.72714	0.68972	0.67402	0.57774	0.88156	0.52765	0.46686	0.73555	0.82269	0.40183	0.47579	0.16502	1	0.65065	0.66955	0.52844	0.60038	0.48566	0.48421	0.86569	0.84766	0.0039142	0.059484	0.0062162	0.067308	0.01434	0.24165	0.011399	0.17374	0.0079091	0.16966	0.011084	0.20396	0.70952	0.0079592	0.11819	0.66172	0.0068527	0.15227	0.0082374	0.11949	0.0090547	0.12784	0.016595	0.14646
