Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.0035039	0.02201	0.031722	0.02324	0.050994	0.28434	0.035786	0.044798	0.40849	0.50572	0.068777	0.065745	0.14679	0.17108	0.10854	0.054972	0.3634	0.089385	0.080445	0.40307	0.015107	0.0055608	0.030141	0.0016021	0.027155	0.036727	0.005534	0.02043	0.010644	0.00013048	0.051647	0.00126	0.011263	0.0027122	0.0014796	0.00020998	0.00026087	0.0047186	0.15582	0.33902	0.34621	0.061142	0.061068	0.14092	0.10715	0.10844	0.071325	0.08842	0.041526	0.50931	0.15929	0.13077	0.30511	0.16198	0.72145	0.38127	0.44027	0.38756	0.30045	0.62925	0.46005	0.37099	0.42997	0.45098	0.27948	0.36335	0.38923	0.52331	0.42346	0.4815	0.16239	0.32805	0.40904	0.30281	0.32926	0.34227	0.70333	0.26611	0.35097	0.37563	0.48455	1	0.23253	0.15729	0.080314	0.39737	0.39667	0.19636	0.21266	0.14234	0.10384	0.050172	0.028005	0.62488	0.43213	0.14957	0.029664	0.40409	0.39446	0.040152	0.38993	0.23172	0.17723	0.33876	0.19725	0.47905	0.44406	0.3085	0.12689	0.19455	0.01052	0.23258	0.011563	0.13314	0.011322	0.38923	0.0036999	0.10514	0.0046663	0.18455	0.39256	0.006865	0.083135	0.28496	0.015613	0.18286	0.0054309	0.1192	0.016117	0.15169	0.00728	0.12875	0.021091	0.43583
0.00046142	0.0047312	0.0065209	0.0039803	0.011089	0.14989	0.0083816	0.0067583	0.39021	0.25917	0.013667	0.013813	0.18526	0.33327	0.20961	0.2049	0.10246	0.022277	0.033686	0.23994	0.019359	0.002087	0.078714	0.00072302	0.017175	0.014682	0.18087	0.010885	0.011702	0.0057087	0.091177	0.045701	0.020363	0.065268	0.033347	0.00026071	0.00027994	0.084149	0.038215	0.10535	0.19021	0.045174	0.056016	0.040971	0.10108	0.042982	0.061466	0.055111	0.11623	0.73074	0.80145	0.58832	0.65575	0.59538	0.11899	0.048812	0.057176	0.040649	0.037155	0.61061	0.30847	0.055991	0.092713	0.073572	0.07087	0.88981	0.84621	0.76877	0.66865	0.73479	0.85657	0.39406	0.35992	0.6894	0.52149	0.60854	0.17262	0.30448	0.16617	0.70631	0.73955	0.23253	1	0.86365	0.65043	0.71132	0.67719	0.615	0.74677	0.67338	0.75014	0.35569	0.47719	0.60903	0.7511	0.58334	0.32583	0.7211	0.73091	0.27914	0.25332	0.7381	0.62207	0.7311	0.80557	0.68309	0.63825	0.65396	0.74389	0.66081	0.0077596	0.093362	0.0068971	0.049838	0.0087766	0.13777	0.0042436	0.053489	0.0036322	0.075417	0.69701	0.0032649	0.033849	0.91543	0.0056225	0.043624	0.0054558	0.055637	0.0022035	0.032554	0.0045509	0.062168	0.0048281	0.065943
0.0010326	0.0095594	0.012121	0.0080259	0.020402	0.21475	0.016632	0.011767	0.40235	0.25575	0.018008	0.019122	0.19527	0.43208	0.31233	0.35298	0.10983	0.031441	0.049543	0.25819	0.045511	0.0045136	0.18166	0.0018775	0.023673	0.016677	0.34143	0.014585	0.019698	0.022207	0.14439	0.12004	0.039895	0.15508	0.083099	0.00072357	0.00076352	0.1818	0.052892	0.1305	0.21973	0.092891	0.10938	0.06281	0.18601	0.069581	0.11629	0.092733	0.19785	0.64645	0.8298	0.82123	0.77022	0.82052	0.077085	0.033928	0.039098	0.029941	0.02572	0.41276	0.14864	0.034742	0.061149	0.045504	0.051049	0.85071	0.80863	0.64442	0.4951	0.69359	0.84478	0.20278	0.19069	0.74513	0.30977	0.38533	0.082644	0.15474	0.075744	0.45486	0.59468	0.15729	0.86365	1	0.67058	0.54083	0.52853	0.43782	0.53674	0.58444	0.73067	0.30637	0.42223	0.44268	0.76901	0.42985	0.36774	0.6437	0.61589	0.26601	0.1702	0.59824	0.46446	0.73327	0.66288	0.57361	0.47308	0.74175	0.67903	0.59262	0.022966	0.15027	0.019543	0.091595	0.024823	0.17913	0.014626	0.1072	0.012047	0.12998	0.48088	0.0098714	0.070454	0.80355	0.014408	0.066429	0.017754	0.10828	0.0050202	0.054358	0.014235	0.11838	0.011363	0.075235
0.00051873	0.0039205	0.0051418	0.0030272	0.0074455	0.080659	0.0063473	0.0046166	0.24041	0.1465	0.0082042	0.0096792	0.088365	0.37701	0.26585	0.31599	0.05202	0.013005	0.024064	0.125	0.019789	0.0018586	0.091833	0.00085969	0.0093239	0.0076863	0.28549	0.0068673	0.0080114	0.022356	0.072788	0.12588	0.020835	0.12273	0.054813	0.00036783	0.00035439	0.19806	0.020982	0.048101	0.099914	0.036045	0.042653	0.026066	0.073898	0.024473	0.04483	0.034873	0.12409	0.33565	0.72277	0.35015	0.3308	0.34568	0.035438	0.013784	0.01618	0.011825	0.0095849	0.33489	0.17857	0.013559	0.022388	0.018603	0.02057	0.48045	0.43543	0.35732	0.45127	0.32906	0.83699	0.29796	0.2678	0.54219	0.44071	0.49673	0.063552	0.28131	0.10866	0.52338	0.4898	0.080314	0.65043	0.67058	1	0.53603	0.54273	0.65614	0.72047	0.77956	0.91654	0.49459	0.72477	0.37758	0.47057	0.75573	0.44053	0.53261	0.41362	0.3835	0.23678	0.77956	0.76676	0.55201	0.82215	0.54005	0.53864	0.55315	0.79175	0.64957	0.011593	0.053984	0.0097763	0.033198	0.01064	0.071914	0.00671	0.037017	0.005259	0.043561	0.42388	0.0048683	0.025724	0.65852	0.0061413	0.019174	0.0086557	0.038546	0.0021665	0.020357	0.0063297	0.039257	0.0047683	0.028103
0.0019996	0.013027	0.018382	0.010789	0.021502	0.19597	0.019839	0.018307	0.36728	0.35679	0.024979	0.03116	0.093075	0.42284	0.29564	0.23823	0.16416	0.04167	0.05513	0.30649	0.015153	0.0026063	0.049125	0.0010773	0.011854	0.014327	0.072343	0.0098541	0.0058935	0.0028407	0.056924	0.023582	0.013604	0.026835	0.012277	0.00019104	0.00020492	0.055945	0.085502	0.14578	0.2516	0.049198	0.054037	0.075194	0.094002	0.056357	0.059135	0.061267	0.10484	0.71468	0.7061	0.30687	0.478	0.36248	0.18915	0.078516	0.093626	0.078178	0.050187	0.7884	0.6041	0.067245	0.094856	0.096147	0.072213	0.7025	0.70105	0.75087	0.88691	0.60012	0.72152	0.66972	0.69481	0.7284	0.80321	0.89003	0.30992	0.59077	0.46093	0.84275	0.94723	0.39737	0.71132	0.54083	0.53603	1	0.87236	0.74571	0.76914	0.59584	0.61094	0.24042	0.27511	0.74293	0.65737	0.68395	0.17571	0.73899	0.51861	0.19319	0.60833	0.87022	0.77286	0.59585	0.69762	0.88855	0.92391	0.69237	0.51228	0.51748	0.0083139	0.10194	0.0070639	0.053707	0.0076582	0.15712	0.0034618	0.055289	0.0031397	0.077378	0.60642	0.0036308	0.037475	0.68445	0.0065269	0.047628	0.0045677	0.05851	0.0031137	0.043707	0.0043906	0.060464	0.0066194	0.099659
0.0030744	0.018584	0.025809	0.015459	0.033727	0.22528	0.027368	0.026736	0.55886	0.48762	0.054034	0.060897	0.16953	0.55939	0.37746	0.2608	0.23339	0.075311	0.10324	0.43887	0.031058	0.006858	0.078442	0.0029295	0.031096	0.038351	0.078618	0.028289	0.017214	0.0038031	0.11865	0.027679	0.035706	0.02574	0.011738	0.00076939	0.00081533	0.0805	0.10616	0.20271	0.35628	0.07453	0.0901	0.101	0.12917	0.094066	0.09847	0.1067	0.18285	0.60832	0.60003	0.30111	0.48105	0.32789	0.2483	0.1264	0.14511	0.11913	0.086567	0.71707	0.55663	0.10766	0.13925	0.14582	0.12888	0.65851	0.61976	0.74658	0.90315	0.63232	0.65203	0.59808	0.65942	0.70503	0.72906	0.77873	0.34577	0.57184	0.37374	0.80207	0.82667	0.39667	0.67719	0.52853	0.54273	0.87236	1	0.7108	0.76695	0.54244	0.5781	0.27376	0.28376	0.7543	0.68291	0.69513	0.20412	0.89142	0.60289	0.2179	0.66374	0.84599	0.77601	0.61927	0.73307	0.90823	0.91154	0.67687	0.54475	0.61321	0.0086426	0.10236	0.0080631	0.056097	0.0073429	0.15767	0.0033934	0.053138	0.0033198	0.078065	0.65154	0.004539	0.039348	0.67172	0.0064723	0.044123	0.0052494	0.059158	0.0039103	0.045838	0.0049974	0.059794	0.0067297	0.10368
0.00040647	0.0030705	0.0044452	0.0024221	0.0056489	0.071492	0.0048608	0.0044154	0.23941	0.18226	0.0084326	0.0099792	0.07162	0.28137	0.17032	0.14315	0.064767	0.012895	0.019835	0.14116	0.0068641	0.00087504	0.026708	0.00033311	0.0056874	0.0068108	0.068383	0.0047368	0.0033369	0.0023717	0.035081	0.022133	0.0075571	0.019305	0.0077384	8.5152e-05	8.7238e-05	0.047397	0.025523	0.052004	0.10571	0.017859	0.020856	0.024113	0.038566	0.018595	0.02253	0.022362	0.060027	0.4084	0.59007	0.18596	0.26322	0.20901	0.088725	0.031663	0.038494	0.027697	0.02088	0.57454	0.5113	0.031954	0.046815	0.045437	0.036135	0.47612	0.4437	0.45726	0.69795	0.36644	0.67592	0.64225	0.61316	0.50228	0.80739	0.86686	0.22753	0.63774	0.32817	0.79102	0.6528	0.19636	0.615	0.43782	0.65614	0.74571	0.7108	1	0.95634	0.82712	0.70791	0.57306	0.41529	0.61084	0.43579	0.9493	0.38236	0.6152	0.46711	0.4806	0.51156	0.89714	0.90838	0.43918	0.83981	0.72459	0.78519	0.47863	0.72685	0.71173	0.0032326	0.040186	0.0028268	0.020691	0.0030777	0.069129	0.0013613	0.01999	0.0012073	0.029981	0.6161	0.001352	0.013843	0.66551	0.002178	0.016749	0.0018843	0.021874	0.001052	0.01632	0.0016392	0.0233	0.0020619	0.037469
0.00035355	0.0029754	0.0042897	0.0024	0.0062148	0.080963	0.0048949	0.0044117	0.29646	0.20743	0.009845	0.010805	0.10747	0.2957	0.17372	0.14872	0.073966	0.014524	0.022703	0.16545	0.0090238	0.0011184	0.03605	0.0003991	0.008715	0.009623	0.087281	0.0067427	0.0053399	0.0027086	0.048842	0.025296	0.010558	0.026008	0.011074	0.00012506	0.00012902	0.055113	0.025657	0.061054	0.12326	0.021508	0.026218	0.025831	0.047735	0.022341	0.02852	0.027746	0.072077	0.47536	0.64105	0.24653	0.32918	0.26164	0.10535	0.039425	0.047282	0.032809	0.027754	0.63066	0.5092	0.043143	0.064582	0.059281	0.050497	0.57155	0.52706	0.53978	0.72874	0.44971	0.74831	0.65584	0.60747	0.54223	0.80591	0.86266	0.24168	0.61604	0.30857	0.86944	0.69759	0.21266	0.74677	0.53674	0.72047	0.76914	0.76695	0.95634	1	0.83738	0.76979	0.56307	0.51662	0.66783	0.52264	0.94379	0.37755	0.69039	0.58547	0.43533	0.46039	0.92295	0.92591	0.54412	0.92962	0.75489	0.80968	0.51612	0.80407	0.77499	0.0037343	0.047099	0.0033774	0.024185	0.0037112	0.080954	0.0016601	0.023383	0.001476	0.035406	0.72004	0.0016086	0.015842	0.77838	0.0025716	0.019588	0.0023382	0.025643	0.0012454	0.018086	0.0019892	0.027451	0.002402	0.042024
0.00025953	0.0023314	0.003238	0.001914	0.0052821	0.073262	0.0040772	0.0032721	0.24151	0.1596	0.0065756	0.0071883	0.10582	0.26695	0.17371	0.19251	0.063694	0.0098232	0.017014	0.122	0.010195	0.00095562	0.052319	0.00034348	0.0075275	0.007023	0.14625	0.0053584	0.0053542	0.00541	0.045582	0.042354	0.010041	0.064135	0.030606	0.0001376	0.00014071	0.071382	0.017156	0.049987	0.094653	0.02292	0.026984	0.020367	0.05363	0.01812	0.030411	0.024512	0.069849	0.42084	0.64669	0.30761	0.33529	0.31989	0.063051	0.023192	0.027283	0.018703	0.01669	0.48533	0.29982	0.026166	0.041351	0.035172	0.033028	0.51993	0.49445	0.42529	0.5436	0.39026	0.74716	0.43579	0.37663	0.481	0.59002	0.65717	0.13478	0.39515	0.18095	0.64937	0.55666	0.14234	0.67338	0.58444	0.77956	0.59584	0.54244	0.82712	0.83738	1	0.80596	0.68675	0.54005	0.54789	0.51387	0.80868	0.51002	0.55846	0.54099	0.56285	0.27805	0.7694	0.74935	0.56817	0.8707	0.59818	0.60752	0.49316	0.86956	0.7452	0.0084876	0.063578	0.0076087	0.037089	0.0092947	0.095658	0.0047906	0.038381	0.0040092	0.050736	0.59344	0.0036282	0.02626	0.77282	0.0057794	0.028624	0.0059495	0.040324	0.0022858	0.024962	0.0047423	0.042946	0.0048193	0.043595
0.00049325	0.0039819	0.0053619	0.0030846	0.0074992	0.096351	0.0066029	0.004896	0.2587	0.16478	0.0078181	0.009187	0.09102	0.37778	0.25257	0.28393	0.05368	0.013235	0.02299	0.13951	0.017964	0.0016111	0.080497	0.00068548	0.008706	0.0071653	0.25372	0.0060512	0.0069888	0.018444	0.071006	0.11833	0.017741	0.095965	0.040551	0.00023782	0.00023164	0.16808	0.025733	0.055658	0.11248	0.036506	0.041423	0.030061	0.079052	0.025838	0.042662	0.034736	0.10759	0.43409	0.831	0.39149	0.39529	0.40203	0.045382	0.016551	0.019994	0.014651	0.011646	0.40613	0.21288	0.016877	0.029049	0.023311	0.023775	0.58541	0.53658	0.43823	0.49664	0.40169	0.92276	0.32169	0.28412	0.62983	0.46873	0.55898	0.082213	0.28134	0.11939	0.56463	0.58437	0.10384	0.75014	0.73067	0.91654	0.61094	0.5781	0.70791	0.76979	0.80596	1	0.52203	0.67477	0.43087	0.52695	0.75887	0.50192	0.5867	0.47952	0.41635	0.25074	0.82618	0.75749	0.53971	0.84981	0.60219	0.58016	0.60465	0.86697	0.71336	0.010144	0.060477	0.0078002	0.034062	0.0098918	0.083534	0.0055178	0.038646	0.0043434	0.047644	0.47233	0.0036493	0.024809	0.75891	0.0049852	0.021666	0.0068735	0.039868	0.0016992	0.020906	0.0051555	0.041829	0.003916	0.031212
6.2778e-05	0.00063548	0.00088198	0.00051627	0.001682	0.026267	0.0011509	0.00093924	0.13666	0.067933	0.002668	0.00252	0.080624	0.12458	0.066322	0.064917	0.019803	0.0035836	0.0065434	0.051642	0.0063542	0.0005307	0.0275	0.00017183	0.0050583	0.0042988	0.07761	0.0033746	0.0045706	0.0036914	0.03496	0.027783	0.007673	0.021674	0.0085565	9.6037e-05	9.4073e-05	0.045153	0.0057233	0.018092	0.037244	0.0096821	0.011952	0.0074159	0.023585	0.0073104	0.012336	0.010321	0.033535	0.1597	0.30541	0.13581	0.1399	0.12885	0.02599	0.0091896	0.011085	0.006703	0.0074121	0.20871	0.13222	0.012373	0.020691	0.01575	0.016801	0.24132	0.20626	0.17821	0.23855	0.17732	0.40054	0.19752	0.16131	0.22343	0.27857	0.31948	0.064095	0.18881	0.055007	0.32721	0.22766	0.050172	0.35569	0.30637	0.49459	0.24042	0.27376	0.57306	0.56307	0.68675	0.52203	1	0.43223	0.2687	0.22643	0.57329	0.75543	0.30872	0.34124	0.88594	0.12983	0.43267	0.44205	0.2481	0.58696	0.3058	0.29184	0.21914	0.75168	0.70646	0.0025116	0.02076	0.0022877	0.011725	0.0027926	0.034241	0.0013474	0.011047	0.0011847	0.016405	0.371	0.0010467	0.0077561	0.46628	0.0012809	0.0077747	0.0019001	0.012409	0.00061374	0.0075337	0.0014213	0.013652	0.0010289	0.01293
4.707e-05	0.00050171	0.0006789	0.00038859	0.0013382	0.021083	0.00089843	0.00064546	0.10666	0.04919	0.0019467	0.0019367	0.066311	0.12196	0.072995	0.094932	0.014475	0.0028482	0.0060344	0.043348	0.0066418	0.00047361	0.036631	0.00017593	0.0050655	0.0037652	0.20494	0.0031832	0.0046088	0.0093408	0.034778	0.062404	0.0088226	0.07682	0.035337	0.00013378	0.00012534	0.10151	0.0037959	0.012818	0.031661	0.0091405	0.012616	0.0051844	0.022738	0.0059699	0.013121	0.009893	0.045393	0.16737	0.39146	0.19992	0.16268	0.16522	0.014017	0.005426	0.0063244	0.0038462	0.0042178	0.18034	0.10262	0.0070256	0.012486	0.0091649	0.011439	0.27218	0.23194	0.18824	0.22188	0.16995	0.52784	0.20633	0.14971	0.22583	0.26912	0.30071	0.029094	0.17189	0.055482	0.36516	0.24365	0.028005	0.47719	0.42223	0.72477	0.27511	0.28376	0.41529	0.51662	0.54005	0.67477	0.43223	1	0.19299	0.23708	0.53058	0.30825	0.25704	0.27768	0.25703	0.080812	0.46945	0.50613	0.31576	0.60853	0.25222	0.28085	0.21887	0.62915	0.43228	0.0024215	0.013691	0.0021094	0.0075233	0.0024477	0.021148	0.0015284	0.0084132	0.0011455	0.01043	0.31384	0.00096338	0.0052163	0.4595	0.0010887	0.0040826	0.0021271	0.0089956	0.00035667	0.0037854	0.0013431	0.0090507	0.00077913	0.0064039
0.0011594	0.0090932	0.013118	0.008508	0.021894	0.20208	0.01551	0.016153	0.53659	0.46335	0.032806	0.033035	0.21551	0.32942	0.2006	0.14298	0.2425	0.043118	0.054921	0.34493	0.016902	0.0032075	0.059527	0.00097943	0.023425	0.026782	0.035652	0.017343	0.011919	0.00094072	0.075366	0.0091626	0.015815	0.016886	0.0085219	0.00024408	0.00027574	0.024266	0.070909	0.19477	0.27714	0.050937	0.056376	0.0758	0.106	0.063414	0.065853	0.066591	0.079443	0.69286	0.46758	0.27668	0.46139	0.31391	0.3882	0.16986	0.19754	0.14875	0.13256	0.92204	0.65445	0.18786	0.25307	0.23972	0.182	0.64814	0.64708	0.72534	0.75387	0.66731	0.50931	0.65222	0.66695	0.56382	0.72241	0.75274	0.58832	0.56416	0.42953	0.81696	0.79793	0.62488	0.60903	0.44268	0.37758	0.74293	0.7543	0.61084	0.66783	0.54789	0.43087	0.2687	0.19299	1	0.74224	0.55097	0.16579	0.79215	0.78432	0.20228	0.55841	0.65295	0.58536	0.69908	0.65416	0.84611	0.83698	0.56953	0.50728	0.61201	0.013176	0.17691	0.013183	0.097717	0.014373	0.29433	0.0055748	0.086229	0.0058389	0.13806	0.78548	0.0068827	0.06157	0.72604	0.013451	0.10042	0.0077433	0.095387	0.009284	0.086335	0.0080675	0.1022	0.014898	0.20485
0.0029835	0.023335	0.030226	0.021509	0.053746	0.38215	0.039418	0.033805	0.68055	0.5303	0.056666	0.057806	0.3411	0.51861	0.37828	0.33436	0.31742	0.083241	0.11448	0.49764	0.062954	0.010417	0.21116	0.0039587	0.053287	0.046657	0.13801	0.036933	0.03434	0.0068643	0.18047	0.041808	0.051393	0.079016	0.046382	0.0012969	0.0014516	0.08983	0.11904	0.31203	0.4337	0.15092	0.17336	0.13812	0.27899	0.14727	0.1969	0.17395	0.22547	0.82687	0.63665	0.67459	0.85256	0.7062	0.26562	0.13956	0.15566	0.12588	0.10918	0.66239	0.29295	0.13673	0.20161	0.17239	0.17042	0.88125	0.87394	0.8477	0.66466	0.90275	0.64958	0.32252	0.33225	0.75753	0.42406	0.48978	0.24623	0.25326	0.17423	0.57643	0.75009	0.43213	0.7511	0.76901	0.47057	0.65737	0.68291	0.43579	0.52264	0.51387	0.52695	0.22643	0.23708	0.74224	1	0.40862	0.20957	0.82944	0.81645	0.18211	0.31601	0.58884	0.45866	0.88463	0.62165	0.76399	0.64847	0.78989	0.54231	0.57639	0.042533	0.32433	0.040768	0.20177	0.04491	0.40972	0.023061	0.20772	0.022273	0.27401	0.6284	0.023225	0.14886	0.80312	0.035556	0.16887	0.030557	0.21904	0.018915	0.14419	0.028899	0.22965	0.033883	0.23465
0.00038964	0.0028199	0.0040253	0.0022035	0.0053045	0.061732	0.0044171	0.0039478	0.2352	0.1659	0.0082668	0.0097347	0.073733	0.29242	0.17798	0.1561	0.057094	0.012027	0.019774	0.12739	0.0080221	0.0010128	0.03229	0.00040237	0.0063892	0.0073337	0.081934	0.0053806	0.0040496	0.0034751	0.039803	0.029622	0.0093528	0.025114	0.00997	0.00012283	0.00012203	0.063515	0.021228	0.044773	0.09503	0.018135	0.021576	0.021774	0.038553	0.01744	0.023034	0.021988	0.066521	0.33921	0.56342	0.17372	0.23143	0.18548	0.070948	0.026125	0.031496	0.022319	0.017563	0.50144	0.44412	0.026499	0.038836	0.037261	0.032182	0.4206	0.38172	0.38988	0.62175	0.31287	0.6767	0.61026	0.56909	0.46606	0.76143	0.801	0.18058	0.6235	0.28823	0.76272	0.5855	0.14957	0.58334	0.42985	0.75573	0.68395	0.69513	0.9493	0.94379	0.80868	0.75887	0.57329	0.53058	0.55097	0.40862	1	0.36653	0.5911	0.44187	0.43626	0.47661	0.90537	0.96673	0.44355	0.87142	0.67833	0.75628	0.45194	0.74562	0.7134	0.0037307	0.035391	0.0032922	0.018765	0.0033642	0.059904	0.0016094	0.018155	0.0014053	0.026181	0.57059	0.0016088	0.012766	0.63461	0.002293	0.013215	0.0023044	0.020047	0.0011184	0.014134	0.0019068	0.020622	0.0021249	0.029874
9.4914e-05	0.00094768	0.0012427	0.00072229	0.0020599	0.03305	0.0016883	0.0011679	0.12305	0.057572	0.0023724	0.0024182	0.061834	0.16035	0.092877	0.1016	0.014993	0.0037903	0.0070878	0.048708	0.010382	0.00068016	0.042857	0.00026595	0.0042678	0.0029605	0.16192	0.0027346	0.0049528	0.014878	0.046737	0.086092	0.01143	0.03977	0.014987	0.00013985	0.00013491	0.094871	0.007162	0.018412	0.037377	0.014937	0.017504	0.009211	0.033882	0.0093615	0.017281	0.01341	0.050706	0.14382	0.35344	0.1933	0.1664	0.19134	0.012895	0.004338	0.0053156	0.003453	0.003375	0.12514	0.052616	0.0052171	0.0097433	0.0068171	0.0081299	0.24553	0.20818	0.1535	0.17451	0.17116	0.41166	0.077624	0.070006	0.26558	0.14342	0.18126	0.026743	0.074588	0.01832	0.18035	0.17876	0.029664	0.32583	0.36774	0.44053	0.17571	0.20412	0.38236	0.37755	0.51002	0.50192	0.75543	0.30825	0.16579	0.20957	0.36653	1	0.27814	0.26346	0.85179	0.079576	0.33279	0.29096	0.20142	0.44042	0.23866	0.18914	0.25748	0.65753	0.59077	0.0036065	0.023401	0.002882	0.013952	0.0039464	0.031579	0.0021197	0.014648	0.0017366	0.019848	0.23258	0.0012989	0.010219	0.39595	0.0014995	0.0085756	0.0027491	0.015598	0.0005507	0.0083261	0.0019484	0.018236	0.0010508	0.01025
0.0027564	0.019085	0.02587	0.016332	0.038467	0.2782	0.029988	0.027754	0.7011	0.54407	0.056857	0.060647	0.26096	0.62458	0.41622	0.30667	0.26597	0.078098	0.11028	0.48008	0.045673	0.0085479	0.13152	0.0034311	0.04212	0.044334	0.10645	0.034904	0.026666	0.0056521	0.16818	0.039317	0.049003	0.040046	0.019349	0.0010854	0.0011707	0.094539	0.10866	0.24613	0.39797	0.10308	0.12254	0.11585	0.18452	0.11675	0.13614	0.13513	0.22433	0.66331	0.63628	0.42268	0.6118	0.45837	0.25964	0.13042	0.14877	0.11831	0.096941	0.68231	0.40756	0.12128	0.1672	0.15889	0.15172	0.74867	0.70537	0.7766	0.81272	0.75436	0.66616	0.42456	0.46841	0.76976	0.56326	0.62173	0.32481	0.39563	0.22796	0.675	0.76491	0.40409	0.7211	0.6437	0.53261	0.73899	0.89142	0.6152	0.69039	0.55846	0.5867	0.30872	0.25704	0.79215	0.82944	0.5911	0.27814	1	0.76972	0.26385	0.53052	0.74641	0.64088	0.72208	0.73061	0.88464	0.78801	0.76201	0.61661	0.72031	0.016572	0.16585	0.01554	0.095219	0.015599	0.23487	0.007259	0.091004	0.0071528	0.13306	0.66306	0.0086606	0.06732	0.76187	0.012526	0.075957	0.010671	0.099863	0.0074521	0.074734	0.010098	0.10535	0.012564	0.14114
0.00055579	0.0057597	0.0079504	0.0054932	0.018374	0.18822	0.010799	0.010155	0.61651	0.39114	0.028885	0.024129	0.44293	0.29901	0.17183	0.13788	0.19195	0.035938	0.050756	0.32467	0.030696	0.0045071	0.11077	0.0012582	0.045473	0.03939	0.080238	0.028047	0.031128	0.0021812	0.14226	0.018148	0.032143	0.036947	0.020647	0.00059041	0.0006639	0.040791	0.046239	0.17939	0.25728	0.063599	0.078469	0.05865	0.14033	0.068246	0.090453	0.082288	0.10941	0.65175	0.46786	0.46772	0.59836	0.45397	0.2756	0.13225	0.14957	0.10128	0.11954	0.66644	0.33076	0.17607	0.2605	0.20586	0.20262	0.73962	0.69972	0.70719	0.56481	0.76851	0.54056	0.36419	0.34992	0.52611	0.44596	0.48705	0.33697	0.28944	0.16292	0.6288	0.60244	0.39446	0.73091	0.61589	0.41362	0.51861	0.60289	0.46711	0.58547	0.54099	0.47952	0.34124	0.27768	0.78432	0.81645	0.44187	0.26346	0.76972	1	0.25017	0.26718	0.53264	0.45	0.78854	0.68716	0.66002	0.58496	0.54027	0.64384	0.71201	0.01558	0.18364	0.01653	0.10676	0.018968	0.28269	0.0081493	0.095848	0.0083675	0.15103	0.81935	0.0086499	0.068379	0.85662	0.01409	0.10104	0.011706	0.10599	0.0090088	0.078806	0.010856	0.11811	0.013623	0.15984
