Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_V	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.38382	0.62038	0.56538	0.68494	0.7281	0.61676	0.66589	0.74146	0.19823	0.20631	0.36812	0.47316	0.49286	0.040644	0.060309	0.083574	0.013148	0.37443	0.62931	0.53417	0.68317	0.26131	0.2387	0.022065	0.13031	0.28844	0.26176	0.0063161	0.20766	0.11625	0.0013953	0.25214	0.002256	0.13801	0.00035859	0.00016448	0.037616	0.037052	0.0046579	0.85517	0.76231	0.60025	0.82755	0.65636	1	0.77867	0.57925	0.55018	0.62877	0.20725	0.21446	0.02055	0.089354	0.16389	0.044978	0.20519	0.39912	0.43045	0.30806	0.057714	0.043346	0.21308	0.19467	0.19442	0.1999	0.16566	0.069538	0.089496	0.13746	0.023486	0.08762	0.03315	0.03389	0.029111	0.11125	0.034432	0.03044	0.12637	0.023157	0.10921	0.035687	0.079095	0.24283	0.058033	0.028279	0.014054	0.046479	0.15024	0.022088	0.022476	0.011304	0.057593	0.052558	0.045861	0.0095672	0.1308	0.086761	0.074761	0.014817	0.062946	0.042011	0.021773	0.017629	0.093257	0.071487	0.043025	0.046107	0.032476	0.027943	0.013193	0.066263	0.025666	0.11795	0.027671	0.13763	0.026607	0.10764	0.043198	0.1509	0.01721	0.082229	0.0041573	0.013127	0.015546	0.013794	0.058407	0.026159	0.010652	0.06014	0.03448	0.1377	0.011396	0.037717	0.023715	0.10794	0.024913	0.078723
0.18042	0.37964	0.29412	0.6099	0.64436	0.74575	0.53664	0.73056	0.25482	0.39298	0.57741	0.39668	0.30165	0.10397	0.13658	0.1632	0.037761	0.496	0.37781	0.36938	0.59253	0.3716	0.22077	0.08498	0.095642	0.38404	0.30633	0.030484	0.26083	0.1838	0.0041499	0.40417	0.0085305	0.19831	0.002789	0.00162	0.042746	0.042689	0.012823	0.76295	0.82066	0.66024	0.77476	0.58777	0.77867	1	0.34811	0.50879	0.47461	0.26917	0.37123	0.071217	0.24537	0.33243	0.14549	0.28019	0.36305	0.43516	0.30841	0.075796	0.052195	0.27417	0.23584	0.19674	0.23757	0.27598	0.17727	0.20959	0.25117	0.053506	0.17711	0.05689	0.044974	0.041708	0.20653	0.05704	0.048252	0.18694	0.036105	0.17236	0.06841	0.1403	0.39959	0.15305	0.10243	0.035247	0.073071	0.24307	0.037178	0.038512	0.028429	0.10221	0.16691	0.087685	0.029606	0.28535	0.15448	0.13548	0.039579	0.12153	0.078354	0.051326	0.068789	0.15381	0.14952	0.09035	0.10937	0.071122	0.085005	0.055752	0.21155	0.095485	0.35377	0.090161	0.37	0.091405	0.31899	0.14256	0.35573	0.062688	0.27271	0.018302	0.064279	0.050962	0.053843	0.21037	0.066589	0.044201	0.22276	0.12071	0.3278	0.044356	0.14859	0.088812	0.32957	0.090086	0.26421
0.59966	0.68201	0.71319	0.51249	0.60368	0.24529	0.57969	0.40634	0.051831	0.050529	0.10144	0.58962	0.79593	0.028217	0.019679	0.036294	0.0043994	0.25101	0.94274	0.78219	0.50625	0.14778	0.28929	0.0065304	0.24447	0.1998	0.21464	0.0012274	0.18364	0.076572	0.00040123	0.08614	0.000356	0.086844	5.0839e-05	2.6289e-05	0.090717	0.087334	0.0012722	0.45237	0.44934	0.38702	0.65398	0.78811	0.57925	0.34811	1	0.76536	0.92061	0.28145	0.043773	0.0022126	0.020789	0.053972	0.0096644	0.05036	0.23589	0.18922	0.16645	0.0085858	0.0076033	0.09158	0.061251	0.07586	0.10321	0.06031	0.013923	0.017359	0.037521	0.0049757	0.015567	0.0044693	0.005365	0.0044041	0.018389	0.005138	0.0042204	0.024621	0.0032749	0.019939	0.0050192	0.01144	0.04823	0.0087013	0.0042321	0.0016139	0.0074106	0.051953	0.0030311	0.0030191	0.0014764	0.0078977	0.0078669	0.0069136	0.00095645	0.032073	0.014799	0.012594	0.0015776	0.011921	0.0061393	0.0031854	0.0022903	0.015546	0.010838	0.0053193	0.0056297	0.004561	0.0035548	0.0019773	0.0079997	0.0054748	0.018981	0.0066797	0.021902	0.0058805	0.017852	0.0065308	0.019271	0.0048256	0.015251	0.0016671	0.0027229	0.0017114	0.0046814	0.012918	0.0030243	0.0029462	0.011263	0.0052589	0.018465	0.0037714	0.0077574	0.0051133	0.016977	0.0068402	0.015816
0.44911	0.59604	0.53155	0.59911	0.71093	0.35128	0.62432	0.51788	0.094753	0.13547	0.22065	0.66976	0.73528	0.11372	0.080369	0.13376	0.026187	0.51072	0.74209	0.81804	0.55927	0.29787	0.39812	0.03771	0.30861	0.32565	0.31686	0.0085814	0.32592	0.15989	0.0025726	0.17727	0.0025578	0.19664	0.00068063	0.00042123	0.19057	0.18588	0.0074338	0.4662	0.546	0.53871	0.78429	0.96491	0.55018	0.50879	0.76536	1	0.93112	0.61095	0.089792	0.0083592	0.070143	0.14428	0.040385	0.070968	0.23514	0.20024	0.17002	0.013111	0.011786	0.11299	0.072278	0.076807	0.1281	0.098441	0.046438	0.052186	0.095077	0.017007	0.032724	0.011321	0.010048	0.0096755	0.044417	0.011868	0.0095232	0.041665	0.0078756	0.034177	0.012787	0.024806	0.08752	0.028281	0.018841	0.0059098	0.016498	0.13074	0.0081297	0.0082162	0.0058301	0.020241	0.031087	0.019941	0.0039827	0.10236	0.03365	0.032208	0.0057405	0.03891	0.017122	0.01123	0.010951	0.035788	0.028714	0.014962	0.017419	0.014975	0.01243	0.010754	0.026159	0.028237	0.056236	0.029605	0.056976	0.027205	0.05038	0.025834	0.044634	0.0249	0.051742	0.012026	0.015619	0.0060034	0.028094	0.048798	0.0090235	0.017705	0.037622	0.024026	0.043011	0.022034	0.032457	0.02613	0.051988	0.033174	0.051755
0.54787	0.69281	0.66874	0.60271	0.70604	0.34119	0.65275	0.51192	0.09301	0.10593	0.18829	0.69838	0.83823	0.066778	0.050527	0.087655	0.013759	0.43343	0.9033	0.88818	0.63458	0.22207	0.33756	0.017879	0.26777	0.28119	0.30049	0.0043375	0.27413	0.11552	0.0012288	0.14185	0.0012433	0.14119	0.00025028	0.00013887	0.1291	0.12547	0.0041293	0.53459	0.5701	0.55088	0.75953	0.93714	0.62877	0.47461	0.92061	0.93112	1	0.47497	0.083308	0.0059684	0.049154	0.11367	0.024993	0.081095	0.29025	0.24194	0.20083	0.01563	0.014151	0.12579	0.084014	0.096867	0.1406	0.096582	0.033394	0.040114	0.080548	0.013639	0.032025	0.010689	0.011082	0.0099495	0.039542	0.011757	0.0096615	0.044716	0.0077409	0.036693	0.011944	0.024255	0.085772	0.021898	0.012002	0.0046661	0.016585	0.10988	0.0074911	0.0075256	0.0043857	0.018067	0.020386	0.016484	0.0029288	0.073457	0.03124	0.027769	0.0044277	0.028491	0.014899	0.0085859	0.0066898	0.033248	0.024687	0.012963	0.013891	0.01167	0.0094167	0.0049779	0.018072	0.012887	0.03818	0.01383	0.040556	0.01274	0.033512	0.013851	0.036163	0.010846	0.031458	0.0043992	0.0070696	0.004632	0.011391	0.02684	0.0075832	0.0071525	0.022991	0.012147	0.035077	0.0088678	0.016966	0.011847	0.034788	0.014925	0.031219
0.14891	0.23266	0.18271	0.27679	0.34061	0.20525	0.27784	0.26724	0.13881	0.22578	0.26383	0.45835	0.38322	0.38004	0.24788	0.37941	0.12082	0.66491	0.2985	0.49122	0.36774	0.21808	0.2129	0.09005	0.16328	0.246	0.28412	0.044409	0.32943	0.13785	0.0091937	0.16796	0.011359	0.21455	0.0054107	0.0038461	0.20711	0.20709	0.04289	0.22893	0.29523	0.44921	0.34017	0.55304	0.20725	0.26917	0.28145	0.61095	0.47497	1	0.10674	0.017823	0.14103	0.26439	0.083291	0.071807	0.14899	0.12507	0.091801	0.01778	0.020897	0.081414	0.048496	0.047447	0.094419	0.097937	0.095119	0.099664	0.18235	0.073685	0.056604	0.032523	0.022326	0.026631	0.079128	0.031758	0.025437	0.057093	0.023476	0.04708	0.034672	0.04661	0.094668	0.067262	0.050985	0.022926	0.041309	0.30341	0.027888	0.027555	0.028322	0.046816	0.068717	0.055135	0.017098	0.18292	0.06083	0.071714	0.020222	0.091502	0.049407	0.043507	0.031506	0.072162	0.063097	0.038738	0.042422	0.048737	0.035722	0.010558	0.032785	0.027287	0.048803	0.01845	0.037152	0.018993	0.031228	0.016335	0.034751	0.020391	0.041424	0.017322	0.018291	0.017869	0.033648	0.036329	0.024696	0.016506	0.026297	0.021355	0.03758	0.022058	0.025815	0.024108	0.047075	0.025835	0.034943
0.025853	0.077889	0.06009	0.13676	0.12206	0.36616	0.11883	0.19959	0.467	0.55705	0.63342	0.081478	0.057134	0.067996	0.24992	0.23699	0.091371	0.32811	0.059618	0.079161	0.27103	0.071887	0.015832	0.05583	0.0054187	0.060726	0.062895	0.083378	0.044172	0.020516	0.0049217	0.13162	0.023576	0.033071	0.012958	0.0061929	0.0022615	0.0023283	0.03058	0.31885	0.3025	0.39456	0.14424	0.11688	0.21446	0.37123	0.043773	0.089792	0.083308	0.10674	1	0.29146	0.53969	0.63354	0.32267	0.49353	0.1759	0.25626	0.10479	0.36339	0.29519	0.13515	0.16309	0.13641	0.10075	0.14827	0.54697	0.69857	0.76219	0.33034	0.55652	0.45338	0.32208	0.34545	0.76406	0.44525	0.39232	0.65186	0.31637	0.66817	0.44605	0.71206	0.92791	0.68058	0.36904	0.29858	0.50594	0.58799	0.33234	0.33423	0.25929	0.5237	0.51463	0.47468	0.21241	0.64993	0.57969	0.61864	0.28021	0.46398	0.51237	0.33799	0.26276	0.71792	0.68962	0.53649	0.51736	0.38119	0.39361	0.028132	0.28296	0.040642	0.31735	0.028023	0.33366	0.033753	0.23022	0.066319	0.4331	0.019473	0.21459	0.0064966	0.049935	0.2679	0.02013	0.12195	0.3518	0.017889	0.17587	0.056907	0.3922	0.01448	0.095144	0.034129	0.3258	0.032646	0.17815
0.0012848	0.0067662	0.0030882	0.027107	0.021419	0.13048	0.018984	0.05072	0.065338	0.2891	0.18921	0.0053214	0.0020073	0.035179	0.23271	0.15623	0.14127	0.043583	0.0025184	0.0039115	0.01907	0.045394	0.0037147	0.16928	0.0010262	0.014177	0.0096161	0.37301	0.0085083	0.0091802	0.034494	0.075602	0.17073	0.018445	0.10561	0.060541	0.00050128	0.00053273	0.11452	0.053083	0.030336	0.040078	0.018358	0.012326	0.02055	0.071217	0.0022126	0.0083592	0.0059684	0.017823	0.29146	1	0.59575	0.40417	0.59601	0.080021	0.011132	0.022123	0.0068168	0.044542	0.031337	0.015675	0.015987	0.0078596	0.0085111	0.044764	0.60631	0.59035	0.36355	0.31261	0.28026	0.17845	0.04359	0.071112	0.50188	0.11721	0.10088	0.10588	0.066787	0.13246	0.15567	0.32049	0.28691	0.58337	0.80229	0.14767	0.14297	0.18603	0.13396	0.11406	0.22214	0.18863	0.5848	0.31742	0.26329	0.40809	0.14434	0.33619	0.33207	0.31439	0.2544	0.28269	0.75391	0.24885	0.36624	0.31981	0.29181	0.30186	0.36485	0.09254	0.43134	0.055769	0.27083	0.018712	0.16866	0.030792	0.16419	0.066613	0.26137	0.020956	0.20955	0.0092745	0.096321	0.34689	0.019978	0.099806	0.257	0.015298	0.14286	0.095198	0.25489	0.014174	0.10035	0.048344	0.29007	0.021142	0.11493
0.011258	0.040656	0.022447	0.11545	0.10402	0.31257	0.090085	0.17147	0.19053	0.5862	0.46377	0.04647	0.021379	0.196	0.58629	0.48931	0.34631	0.22895	0.023749	0.035524	0.099459	0.16476	0.028468	0.32673	0.010505	0.070518	0.054281	0.44089	0.052962	0.048301	0.050822	0.20464	0.1674	0.084687	0.11141	0.070748	0.0068729	0.0072032	0.17414	0.17257	0.13749	0.18818	0.10185	0.089891	0.089354	0.24537	0.020789	0.070143	0.049154	0.14103	0.53969	0.59575	1	0.87277	0.82929	0.16011	0.048802	0.0765	0.030623	0.07183	0.06166	0.051701	0.044957	0.027654	0.035086	0.10386	0.90893	0.87735	0.70794	0.44057	0.35238	0.24329	0.082493	0.12046	0.63425	0.18862	0.14912	0.21213	0.11344	0.23952	0.22488	0.40044	0.49476	0.72118	0.85015	0.19728	0.22043	0.51962	0.19674	0.17396	0.29561	0.28654	0.84496	0.46613	0.25376	0.78495	0.25161	0.54159	0.337	0.5662	0.37168	0.4185	0.75121	0.40747	0.53747	0.38597	0.39873	0.42969	0.44023	0.1052	0.41934	0.12008	0.40793	0.056173	0.28993	0.075639	0.26954	0.10097	0.31338	0.060527	0.35719	0.038743	0.18953	0.33478	0.078757	0.23351	0.28722	0.054446	0.26781	0.13243	0.30358	0.055661	0.21579	0.10561	0.42968	0.074468	0.25556
0.035168	0.10193	0.064355	0.20883	0.18907	0.43826	0.18037	0.27208	0.26822	0.61426	0.55848	0.094376	0.05895	0.20769	0.61564	0.60876	0.34607	0.38308	0.060944	0.091442	0.20064	0.19907	0.046904	0.22523	0.021884	0.091292	0.082897	0.28229	0.077294	0.050533	0.043219	0.20518	0.11629	0.098126	0.058494	0.033	0.011864	0.012259	0.1662	0.29966	0.22012	0.32747	0.17669	0.18073	0.16389	0.33243	0.053972	0.14428	0.11367	0.26439	0.63354	0.40417	0.87277	1	0.6675	0.21415	0.089984	0.12382	0.049325	0.099356	0.094642	0.070197	0.060731	0.044242	0.052077	0.11844	0.83283	0.85793	0.8838	0.48627	0.36608	0.29064	0.11947	0.16875	0.69433	0.23455	0.19279	0.27393	0.14972	0.28874	0.25078	0.44938	0.56673	0.64259	0.60971	0.19484	0.2919	0.70623	0.23601	0.21088	0.2763	0.31568	0.62805	0.48036	0.20153	0.83152	0.28751	0.57887	0.27082	0.63098	0.41422	0.38689	0.48148	0.48871	0.53384	0.38425	0.35401	0.40392	0.3384	0.060899	0.27909	0.080279	0.28694	0.040567	0.21714	0.053431	0.18812	0.069272	0.2497	0.043487	0.24562	0.027498	0.11092	0.23372	0.055909	0.15645	0.24208	0.037272	0.17185	0.085774	0.24289	0.038934	0.13637	0.069342	0.30011	0.053074	0.1734
0.0074157	0.027062	0.013415	0.085511	0.06943	0.23597	0.066234	0.11683	0.06554	0.33157	0.25139	0.016528	0.0089019	0.1015	0.48879	0.41256	0.41524	0.11854	0.0098254	0.016149	0.039724	0.1451	0.01823	0.39425	0.0077827	0.029222	0.018336	0.4423	0.020669	0.023487	0.1092	0.10608	0.28233	0.050615	0.19752	0.12448	0.004022	0.0041841	0.20284	0.09582	0.060431	0.082161	0.062784	0.052656	0.044978	0.14549	0.0096644	0.040385	0.024993	0.083291	0.32267	0.59601	0.82929	0.6675	1	0.05288	0.013706	0.022947	0.0079281	0.021384	0.016897	0.013739	0.01145	0.0064354	0.0088672	0.034296	0.83895	0.73274	0.50735	0.25967	0.14936	0.10981	0.025397	0.04408	0.41682	0.071817	0.056388	0.076007	0.040708	0.087566	0.087122	0.19829	0.26034	0.46622	0.80212	0.088451	0.093488	0.27824	0.084906	0.072029	0.15132	0.12498	0.64782	0.26213	0.12628	0.68145	0.09915	0.30487	0.17488	0.49453	0.18883	0.2191	0.72187	0.20251	0.27484	0.18999	0.18927	0.22512	0.21204	0.18447	0.30486	0.1802	0.31556	0.084437	0.22262	0.12118	0.24588	0.1336	0.19445	0.10625	0.38225	0.078857	0.32605	0.15429	0.12512	0.27691	0.11803	0.099228	0.27876	0.17338	0.17373	0.096986	0.29064	0.15936	0.34603	0.10817	0.25712
0.013515	0.04257	0.03741	0.067524	0.076257	0.17191	0.057581	0.11897	0.65631	0.38832	0.4787	0.14682	0.074221	0.05669	0.065436	0.06432	0.011664	0.28056	0.079014	0.092405	0.38944	0.027119	0.011441	0.0131	0.0027901	0.11654	0.16664	0.022762	0.090117	0.027745	0.00025799	0.14291	0.001864	0.027516	0.0010549	0.00058498	0.0021705	0.0022535	0.0049122	0.25318	0.39312	0.46089	0.10102	0.084624	0.20519	0.28019	0.05036	0.070968	0.081095	0.071807	0.49353	0.080021	0.16011	0.21415	0.05288	1	0.5607	0.70473	0.43535	0.68601	0.54772	0.56378	0.67136	0.61022	0.45771	0.49241	0.11493	0.1824	0.25679	0.15754	0.71516	0.31179	0.4368	0.33048	0.33009	0.3995	0.38629	0.80721	0.31568	0.75411	0.46852	0.49402	0.62338	0.31917	0.094309	0.24438	0.40612	0.3328	0.22025	0.25346	0.1332	0.42558	0.16339	0.20513	0.16941	0.16936	0.66163	0.26671	0.15912	0.09161	0.27769	0.16361	0.057743	0.43863	0.41868	0.3631	0.39467	0.20291	0.32959	0.0042516	0.18241	0.0065264	0.1597	0.0041568	0.15646	0.0046933	0.084152	0.016614	0.33391	0.0022798	0.055589	0.00044665	0.0047979	0.24302	0.0022239	0.024578	0.38907	0.0016252	0.045071	0.014848	0.37142	0.0013806	0.014832	0.005563	0.14751	0.004731	0.046922
0.058896	0.12005	0.12356	0.1323	0.17591	0.16244	0.12401	0.18674	0.40556	0.1986	0.32403	0.51238	0.32918	0.058209	0.028765	0.037828	0.0040414	0.39025	0.34221	0.34685	0.73745	0.041888	0.047755	0.0063986	0.0161	0.29043	0.44216	0.0047512	0.26307	0.069444	8.5065e-05	0.1625	0.00032931	0.055654	0.00013074	7.8656e-05	0.015138	0.015298	0.0014154	0.33885	0.67597	0.67024	0.24248	0.24111	0.39912	0.36305	0.23589	0.23514	0.29025	0.14899	0.1759	0.011132	0.048802	0.089984	0.013706	0.5607	1	0.94649	0.88654	0.22179	0.18039	0.77772	0.73404	0.81619	0.80618	0.50276	0.028082	0.045287	0.088617	0.033388	0.2107	0.060017	0.1199	0.076892	0.081497	0.087517	0.081906	0.29457	0.069813	0.24351	0.10343	0.10951	0.23029	0.065975	0.017042	0.041045	0.09414	0.1613	0.040893	0.04932	0.020283	0.10386	0.036134	0.042407	0.023974	0.061661	0.21528	0.063246	0.023872	0.022896	0.056209	0.02946	0.008984	0.11514	0.094922	0.068867	0.083725	0.040298	0.062936	0.0016765	0.051799	0.0036683	0.064765	0.0031986	0.068808	0.0030169	0.03796	0.0085324	0.1222	0.0016482	0.023317	0.00031897	0.0017685	0.039161	0.0016243	0.01283	0.07276	0.0010666	0.019226	0.0071393	0.13863	0.0010431	0.0067415	0.0032413	0.055814	0.0034697	0.023317
0.048443	0.11204	0.10806	0.14367	0.18176	0.21223	0.1288	0.21704	0.48061	0.26693	0.41092	0.41749	0.24376	0.060574	0.038066	0.045303	0.0054741	0.37276	0.27406	0.26704	0.68633	0.051769	0.045498	0.0097101	0.013688	0.29204	0.40163	0.0077814	0.23563	0.07573	0.00013877	0.2095	0.00060644	0.061338	0.00024005	0.00014135	0.011047	0.011243	0.0020582	0.39199	0.7043	0.66312	0.2501	0.21883	0.43045	0.43516	0.18922	0.20024	0.24194	0.12507	0.25626	0.022123	0.0765	0.12382	0.022947	0.70473	0.94649	1	0.85883	0.29713	0.22841	0.82382	0.8253	0.83687	0.77779	0.58467	0.046127	0.07278	0.1223	0.047709	0.30943	0.089894	0.15718	0.10453	0.12844	0.12445	0.11639	0.39789	0.095753	0.34402	0.15016	0.1706	0.34079	0.10689	0.030368	0.062487	0.13248	0.19521	0.060703	0.071746	0.032099	0.15401	0.062218	0.067336	0.040665	0.088391	0.29517	0.098752	0.041327	0.035545	0.085672	0.047	0.017181	0.16897	0.14929	0.11011	0.13408	0.064403	0.10409	0.0031354	0.09351	0.0060504	0.1107	0.0050366	0.11624	0.0049352	0.066185	0.014712	0.20741	0.0025865	0.040515	0.00047462	0.0032046	0.068962	0.0024211	0.021588	0.1189	0.0016809	0.033889	0.012375	0.23029	0.0015949	0.01187	0.0053832	0.096587	0.0053501	0.039563
0.030526	0.066637	0.066034	0.086775	0.12555	0.10737	0.075632	0.13498	0.28926	0.14928	0.24475	0.44144	0.22109	0.049972	0.016125	0.019952	0.0018917	0.2669	0.24783	0.22853	0.52637	0.034411	0.045203	0.0053429	0.012397	0.3526	0.48684	0.0032264	0.29304	0.095714	3.721e-05	0.17976	0.00015909	0.059031	7.4864e-05	5.2148e-05	0.015454	0.015693	0.00065004	0.22623	0.58436	0.48005	0.19342	0.16883	0.30806	0.30841	0.16645	0.17002	0.20083	0.091801	0.10479	0.0068168	0.030623	0.049325	0.0079281	0.43535	0.88654	0.85883	1	0.14444	0.10467	0.88889	0.81063	0.83087	0.92626	0.57206	0.014954	0.024101	0.042823	0.015752	0.14877	0.029936	0.065261	0.037765	0.043062	0.046087	0.042272	0.19099	0.036277	0.15691	0.062117	0.060442	0.14868	0.040317	0.010617	0.024355	0.046605	0.086752	0.019622	0.024856	0.010689	0.063148	0.025072	0.022212	0.015844	0.034176	0.1467	0.033633	0.01477	0.010438	0.028698	0.016366	0.0057073	0.062075	0.057383	0.040051	0.058416	0.023512	0.047408	0.0015863	0.050265	0.0035277	0.065617	0.0032743	0.069243	0.0029154	0.038918	0.0089096	0.1173	0.0015276	0.021563	0.00025437	0.0014852	0.030608	0.0014731	0.012682	0.053144	0.00098423	0.019435	0.0074181	0.13594	0.00096203	0.0064114	0.0032155	0.054506	0.0034948	0.02386
0.0028389	0.0095457	0.0091928	0.013477	0.014296	0.048064	0.011688	0.026922	0.55685	0.2026	0.24396	0.03335	0.018742	0.015426	0.032262	0.029192	0.0058038	0.11017	0.016463	0.023244	0.14082	0.0041763	0.0011987	0.0028207	0.00025964	0.019252	0.03395	0.0092943	0.016252	0.0034019	6.9119e-05	0.032525	0.00082404	0.0042159	0.00051845	0.0002321	0.00018024	0.00018884	0.0022606	0.073714	0.1152	0.17286	0.020016	0.016418	0.057714	0.075796	0.0085858	0.013111	0.01563	0.01778	0.36339	0.044542	0.07183	0.099356	0.021384	0.68601	0.22179	0.29713	0.14444	1	0.90325	0.19763	0.32307	0.31859	0.16249	0.14951	0.064603	0.11528	0.17448	0.1475	0.5133	0.47428	0.79934	0.60936	0.26498	0.62834	0.65507	0.82253	0.6052	0.75428	0.63461	0.5151	0.42127	0.25179	0.051253	0.37644	0.58932	0.23279	0.36484	0.43905	0.18004	0.54196	0.099015	0.21713	0.19213	0.099106	0.71032	0.25341	0.17793	0.077233	0.35177	0.17754	0.030903	0.4848	0.39445	0.42124	0.41044	0.21152	0.27009	0.0009329	0.074477	0.001499	0.053843	0.00091715	0.058429	0.0010672	0.025252	0.0046013	0.15953	0.00043418	0.015736	7.6643e-05	0.0010826	0.2011	0.00044845	0.0058191	0.3924	0.00034923	0.011831	0.003873	0.1729	0.00025764	0.0034796	0.0011919	0.051705	0.001041	0.012569
0.0027133	0.0084754	0.0083571	0.010743	0.011593	0.035275	0.0096962	0.020854	0.58325	0.18007	0.20468	0.032014	0.018536	0.018803	0.037273	0.034564	0.0071917	0.10712	0.014876	0.022805	0.123	0.0033941	0.0010578	0.0023325	0.00025957	0.014987	0.029757	0.0089308	0.014693	0.0027547	7.8879e-05	0.02524	0.0008772	0.0038395	0.00049157	0.00021075	0.00019333	0.0002032	0.0030774	0.05789	0.084347	0.15089	0.015311	0.01467	0.043346	0.052195	0.0076033	0.011786	0.014151	0.020897	0.29519	0.031337	0.06166	0.094642	0.016897	0.54772	0.18039	0.22841	0.10467	0.90325	1	0.14209	0.22941	0.23678	0.12201	0.10734	0.058201	0.1024	0.17365	0.18454	0.42761	0.55621	0.93848	0.76341	0.24584	0.7339	0.76401	0.75805	0.7507	0.68121	0.68245	0.49095	0.33698	0.22179	0.042283	0.42502	0.6769	0.27172	0.48005	0.56307	0.23314	0.57535	0.083797	0.25309	0.20527	0.087562	0.66339	0.27705	0.19303	0.085648	0.41201	0.21937	0.026247	0.51099	0.39012	0.4345	0.39244	0.24836	0.24567	0.0004936	0.046133	0.00089931	0.030938	0.00049299	0.031004	0.00057796	0.012703	0.0022114	0.091951	0.00025535	0.0086184	5.7858e-05	0.00062574	0.18149	0.00031627	0.0031055	0.37644	0.00020643	0.0057902	0.0021164	0.10418	0.00016869	0.0018424	0.00070329	0.030052	0.00060093	0.0064956
