Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Medulla_CU	Medulla_LAV	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.12154	0.27167	0.24245	0.20066	0.47714	0.54922	0.27094	0.24953	0.52679	0.44072	0.47209	0.27696	0.2826	0.34936	0.40477	0.4151	0.27614	0.48475	0.15137	0.30202	0.024765	0.38494	0.15161	0.35717	0.071139	0.25325	0.22073	0.066369	0.19714	0.20916	0.16593	0.46591	0.13628	0.33175	0.056693	0.050433	0.053749	0.060918	0.42551	0.40218	0.46369	0.55457	0.71116	0.4922	0.64853	0.52591	0.74368	0.68922	1	0.029838	0.00088192	0.027249	0.030112	0.31176	0.36656	0.41301	0.32978	0.17652	0.23162	0.28349	0.27112	0.28429	0.28047	0.075604	0.071661	0.066584	0.13217	0.052441	0.026804	0.03641	0.04776	0.035944	0.025984	0.020354	0.03287	0.022709	0.031411	0.032234	0.03068	0.032967	0.081636	0.27549	0.39336	0.1719	0.18468	0.094033	0.37974	0.13387	0.47862	0.37626	0.24328	0.13474	0.29885	0.37033	0.14598	0.21659	0.046858	0.17608	0.32108	0.025263	0.14301	0.21404	0.15524	0.24047	0.021315	0.045322	0.04702	0.11903	0.043668	0.10765	0.022242	0.040288	0.055017	0.030817	0.04618	0.0838	0.060823	0.1441	0.13443	0.22257	0.066205	0.10078	0.178	0.2339	0.06551
0.001046	0.0028526	0.0025673	0.0016141	0.0059639	0.011993	0.0028041	0.0021393	0.14154	0.25499	0.27774	0.090286	0.081581	0.19875	0.16619	0.13629	0.079534	0.20108	0.057708	0.080314	0.35377	0.035397	0.010511	0.032597	0.0028703	0.028765	0.018639	0.0036967	0.01153	0.021357	0.0094052	0.060348	0.009228	0.020707	0.003218	0.0022829	0.0013154	0.0016293	0.030099	0.24277	0.25407	0.023432	0.024024	0.027903	0.058905	0.02071	0.023651	0.024304	0.029838	1	0.46879	0.88928	0.83803	0.01506	0.011122	0.016768	0.0088228	0.015817	0.017625	0.010471	0.016242	0.014194	0.0073734	0.59953	0.58959	0.5247	0.36092	0.48563	0.56472	0.63952	0.76234	0.57688	0.52145	0.47855	0.52639	0.47133	0.56708	0.52938	0.62838	0.65343	0.61563	0.0306	0.0185	0.021805	0.022668	0.0060816	0.12229	0.21372	0.10976	0.10042	0.086514	0.21468	0.089251	0.090974	0.19983	0.078051	0.77651	0.24237	0.014202	0.43367	0.011309	0.025451	0.01105	0.026837	0.14238	0.56652	0.073919	0.30305	0.057552	0.24295	0.12498	0.38939	0.26137	0.17106	0.43588	0.31631	0.096643	0.3949	0.010735	0.026977	0.10432	0.2287	0.015592	0.034337	0.11436
1.4945e-05	4.4857e-05	4.4456e-05	2.5331e-05	0.00010478	0.00027963	4.3403e-05	3.5739e-05	0.011592	0.022455	0.022082	0.0077364	0.0066526	0.018394	0.010751	0.0070184	0.0034233	0.014277	0.0054353	0.0061754	0.13746	0.0012172	0.00043201	0.00078727	0.00010371	0.0014715	0.0010855	5.1469e-05	0.00054278	0.00093571	0.00015139	0.0028134	0.00015277	0.0007553	5.3727e-05	3.7486e-05	4.5016e-05	5.356e-05	0.00080653	0.023155	0.025225	0.00065555	0.00070274	0.0010043	0.0021854	0.00070844	0.00057652	0.00071135	0.00088192	0.46879	1	0.45845	0.331	0.00091608	0.0005984	0.00093255	0.00043544	0.00089998	0.0011479	0.00059627	0.0010947	0.0009101	0.00036183	0.20725	0.19976	0.19705	0.069262	0.17646	0.30615	0.33374	0.3413	0.28639	0.2783	0.31648	0.24747	0.29015	0.2522	0.2799	0.33061	0.35712	0.17313	0.0020627	0.00091172	0.0013502	0.001361	0.00025961	0.011308	0.038601	0.0088267	0.0098099	0.0094235	0.032114	0.0081709	0.0086457	0.039912	0.0071283	0.32816	0.041603	0.00059552	0.32867	0.00029171	0.00064912	0.00029229	0.00067847	0.02275	0.15672	0.006332	0.037147	0.0048813	0.027164	0.020891	0.082475	0.061864	0.03441	0.10311	0.079618	0.0082897	0.059359	0.00028894	0.00069518	0.010819	0.025124	0.00047216	0.0010253	0.011034
0.00058676	0.0017667	0.0016065	0.00086974	0.0037844	0.010632	0.0016566	0.0012101	0.15548	0.29065	0.27819	0.050934	0.04599	0.20377	0.18458	0.13008	0.078635	0.17427	0.028118	0.045711	0.18259	0.017587	0.0043138	0.025765	0.0010547	0.017441	0.013784	0.0041191	0.0082045	0.011938	0.0066708	0.043086	0.0078448	0.011896	0.0034829	0.0026011	0.00060391	0.00071195	0.028924	0.17365	0.20777	0.01428	0.015406	0.01891	0.055424	0.012535	0.015159	0.015269	0.027249	0.88928	0.45845	1	0.8251	0.018857	0.011635	0.017857	0.0079863	0.025004	0.025853	0.011508	0.01933	0.016414	0.0071835	0.75912	0.7621	0.70949	0.4531	0.66841	0.77798	0.80151	0.86778	0.76747	0.72715	0.64633	0.76035	0.67965	0.80069	0.76472	0.80681	0.77653	0.7874	0.043717	0.027688	0.033772	0.034942	0.010904	0.16317	0.30431	0.14669	0.14632	0.12151	0.30931	0.12027	0.11391	0.28297	0.1177	0.82313	0.34585	0.018905	0.47887	0.0070313	0.016434	0.0069048	0.017188	0.083241	0.43658	0.042298	0.21512	0.030604	0.16256	0.06789	0.26347	0.41715	0.10205	0.28123	0.47992	0.060483	0.30795	0.0067209	0.017434	0.064339	0.14925	0.0096518	0.024939	0.072787
0.00069378	0.002198	0.0018313	0.0010841	0.004603	0.010899	0.0021595	0.0014232	0.11133	0.28155	0.28932	0.047781	0.043418	0.23135	0.19938	0.15923	0.10645	0.18327	0.026265	0.043534	0.20903	0.026054	0.0051409	0.050824	0.001199	0.017643	0.010044	0.0075159	0.0062891	0.013867	0.012738	0.050396	0.014633	0.013416	0.0057732	0.0040763	0.00056861	0.00074517	0.031416	0.18907	0.19593	0.019385	0.019406	0.020946	0.064471	0.014582	0.021496	0.019395	0.030112	0.83803	0.331	0.8251	1	0.01051	0.006489	0.010992	0.0050286	0.014099	0.014134	0.0067886	0.011687	0.0094595	0.0043653	0.52037	0.54188	0.43551	0.33898	0.41636	0.4659	0.49605	0.66602	0.46996	0.43592	0.38867	0.46725	0.35576	0.52703	0.4557	0.52499	0.52691	0.70427	0.026168	0.016334	0.020747	0.022183	0.0057689	0.12887	0.20753	0.12447	0.10029	0.079556	0.22597	0.085911	0.077054	0.17129	0.07792	0.81891	0.23494	0.012659	0.26851	0.017267	0.043614	0.016255	0.04486	0.20774	0.65418	0.11071	0.41125	0.080352	0.34625	0.16311	0.53009	0.27035	0.21897	0.51414	0.31775	0.14958	0.48054	0.016406	0.045592	0.14989	0.32223	0.0223	0.06029	0.17378
0.013059	0.045927	0.047503	0.028478	0.10233	0.26838	0.041587	0.041751	0.40663	0.21686	0.17246	0.10423	0.091563	0.17217	0.083315	0.052295	0.021834	0.14129	0.058024	0.088169	0.01076	0.046755	0.033665	0.020832	0.0090025	0.15494	0.19746	0.0022366	0.11411	0.10917	0.0046472	0.24689	0.0043748	0.10742	0.0016835	0.0016538	0.010127	0.0099542	0.046882	0.21216	0.28927	0.10813	0.17034	0.16716	0.27396	0.17642	0.12026	0.17931	0.31176	0.01506	0.00091608	0.018857	0.01051	1	0.79914	0.90142	0.64089	0.41461	0.55743	0.84386	0.92426	0.95084	0.6428	0.085416	0.076877	0.098692	0.05365	0.062911	0.037981	0.054698	0.042406	0.041521	0.034732	0.052279	0.038243	0.04514	0.032102	0.05024	0.041209	0.055569	0.055036	0.37233	0.45881	0.18723	0.20317	0.079861	0.34306	0.14111	0.37487	0.44591	0.29128	0.09996	0.25433	0.35849	0.18689	0.21306	0.020718	0.1776	0.26737	0.031459	0.0048761	0.015918	0.0056025	0.018922	0.00092307	0.014716	0.001707	0.021756	0.001392	0.015283	0.00093428	0.0061208	0.058862	0.0020171	0.0083609	0.11566	0.0026002	0.047304	0.0047534	0.016991	0.0036055	0.011717	0.0080038	0.024165	0.0034917
0.02922	0.078757	0.084708	0.06502	0.16402	0.2429	0.075238	0.091422	0.39681	0.153	0.1419	0.20579	0.1934	0.13204	0.069716	0.054508	0.022834	0.1675	0.12743	0.18859	0.013552	0.087645	0.094446	0.021035	0.03811	0.24755	0.36274	0.0016359	0.24778	0.16546	0.0059984	0.27285	0.0043152	0.20482	0.0016103	0.0016194	0.044802	0.042014	0.054307	0.22652	0.30104	0.15715	0.26402	0.21845	0.19912	0.28661	0.18341	0.27486	0.36656	0.011122	0.0005984	0.011635	0.006489	0.79914	1	0.89956	0.90144	0.20634	0.32769	0.86596	0.70121	0.83605	0.85411	0.049297	0.041822	0.057006	0.040228	0.033046	0.020001	0.031248	0.025528	0.024303	0.018011	0.026552	0.02051	0.024277	0.016424	0.026901	0.021568	0.030625	0.02939	0.22178	0.34131	0.097967	0.10255	0.045731	0.2056	0.072931	0.24418	0.28814	0.16613	0.050396	0.15827	0.25835	0.10941	0.11391	0.015045	0.09847	0.19061	0.027751	0.0062198	0.013006	0.0075682	0.015823	0.00095249	0.0094508	0.0018827	0.015405	0.001804	0.011473	0.00115	0.0044209	0.025786	0.0023746	0.0067346	0.053078	0.0026702	0.0316	0.0060241	0.013814	0.0039408	0.0092156	0.010214	0.01681	0.0034772
0.037383	0.10784	0.11367	0.077109	0.20817	0.38563	0.10049	0.1062	0.47359	0.22047	0.19448	0.19269	0.17453	0.15855	0.098692	0.067833	0.029448	0.16902	0.1259	0.16745	0.019248	0.0993	0.076984	0.029526	0.026383	0.20543	0.23703	0.0026397	0.14404	0.1488	0.0083734	0.30412	0.0067644	0.16553	0.0018965	0.0017355	0.020873	0.020981	0.065462	0.28836	0.37286	0.21241	0.30626	0.31206	0.32714	0.3383	0.21032	0.31589	0.41301	0.016768	0.00093255	0.017857	0.010992	0.90142	0.89956	1	0.75446	0.35719	0.51818	0.80544	0.8905	0.92697	0.6869	0.077692	0.068447	0.084171	0.054149	0.054958	0.032125	0.047924	0.042252	0.038043	0.03015	0.041164	0.032263	0.036567	0.026438	0.040287	0.036118	0.048931	0.04724	0.35864	0.45357	0.18075	0.19053	0.076631	0.33027	0.13152	0.34589	0.40109	0.28388	0.09054	0.26833	0.39182	0.17957	0.1984	0.021145	0.16033	0.30637	0.035971	0.0088264	0.022968	0.010091	0.028208	0.0016179	0.018312	0.0031277	0.029211	0.0027817	0.021561	0.0017978	0.0084102	0.044307	0.0035229	0.012292	0.092763	0.0043479	0.057345	0.0084309	0.025061	0.0061537	0.016993	0.014578	0.031992	0.0056984
0.021915	0.063221	0.066038	0.058613	0.14975	0.17694	0.063639	0.082229	0.27814	0.11268	0.11236	0.24366	0.22592	0.13408	0.045324	0.040719	0.015663	0.16548	0.15205	0.21628	0.015355	0.10493	0.15455	0.019195	0.059501	0.39911	0.52202	0.00093714	0.36876	0.28906	0.0045133	0.35888	0.0028376	0.31916	0.0011018	0.0011446	0.083921	0.081193	0.035753	0.2419	0.28404	0.1524	0.2807	0.18603	0.15343	0.30895	0.19953	0.30676	0.32978	0.0088228	0.00043544	0.0079863	0.0050286	0.64089	0.90144	0.75446	1	0.10366	0.17518	0.87302	0.57087	0.72678	0.96302	0.030193	0.025291	0.034636	0.022655	0.017977	0.011332	0.019675	0.016456	0.013456	0.009742	0.017929	0.011277	0.013692	0.0092815	0.015874	0.012899	0.021206	0.019521	0.1132	0.18425	0.043234	0.046913	0.016723	0.12491	0.038084	0.16451	0.17557	0.087541	0.025652	0.082936	0.14657	0.056987	0.055606	0.01174	0.054001	0.094556	0.017719	0.0066695	0.014951	0.0082936	0.017933	0.00099214	0.0083034	0.002004	0.015118	0.0020208	0.011925	0.0012598	0.0044584	0.012603	0.002659	0.0068712	0.028828	0.0028162	0.030419	0.0065982	0.015344	0.0043085	0.0095885	0.011049	0.017369	0.0037065
0.017727	0.052173	0.052802	0.021325	0.079388	0.35773	0.042086	0.029737	0.36962	0.25909	0.18858	0.026695	0.023522	0.078841	0.1558	0.072881	0.043048	0.068978	0.015357	0.023321	0.00449	0.020657	0.0044974	0.025868	0.0011386	0.018698	0.018937	0.010206	0.0097699	0.013433	0.01027	0.068804	0.014685	0.015625	0.0037451	0.0028973	0.00049349	0.00052158	0.085129	0.09435	0.15357	0.078445	0.077908	0.14819	0.35054	0.072927	0.059412	0.072989	0.17652	0.015817	0.00089998	0.025004	0.014099	0.41461	0.20634	0.35719	0.10366	1	0.88805	0.17425	0.42618	0.3287	0.094017	0.12728	0.12686	0.12857	0.092952	0.13508	0.068854	0.069362	0.06305	0.074134	0.074264	0.052236	0.075466	0.068821	0.066343	0.070624	0.069259	0.058798	0.079761	0.77044	0.68057	0.72476	0.73755	0.47444	0.54375	0.37221	0.39378	0.52912	0.6233	0.31936	0.59359	0.55016	0.38347	0.64197	0.018665	0.36054	0.64537	0.02666	0.0047037	0.015219	0.0046037	0.018346	0.001049	0.016437	0.0019177	0.022355	0.0012723	0.014411	0.00082744	0.0060207	0.17524	0.0013792	0.007121	0.25669	0.0029787	0.040766	0.0042721	0.017762	0.0031209	0.011413	0.006914	0.028451	0.0036348
0.024566	0.067693	0.071695	0.032415	0.10536	0.39956	0.055808	0.044948	0.42004	0.25852	0.18788	0.045124	0.040319	0.09161	0.14946	0.072299	0.039397	0.079757	0.027777	0.039977	0.0073441	0.030603	0.0086132	0.026363	0.0025904	0.028506	0.031435	0.0077344	0.016737	0.019749	0.010336	0.084765	0.012902	0.023805	0.0033684	0.0027403	0.0011786	0.0012167	0.085621	0.12334	0.19441	0.10609	0.11435	0.19491	0.36928	0.11203	0.081642	0.10673	0.23162	0.017625	0.0011479	0.025853	0.014134	0.55743	0.32769	0.51818	0.17518	0.88805	1	0.26095	0.56311	0.45276	0.15211	0.13691	0.13134	0.13956	0.10686	0.13455	0.069809	0.078171	0.070241	0.081299	0.074405	0.056255	0.07446	0.073003	0.062141	0.074953	0.07284	0.066415	0.079686	0.86626	0.77167	0.68368	0.693	0.38782	0.58712	0.36684	0.45476	0.5983	0.69242	0.28646	0.63985	0.68953	0.4308	0.60047	0.022574	0.37353	0.72439	0.042683	0.0060096	0.015911	0.0061912	0.019259	0.0013048	0.01929	0.0024172	0.025327	0.0017723	0.016756	0.0011688	0.0071202	0.15146	0.0020579	0.0092265	0.23971	0.0034804	0.048424	0.0055703	0.018448	0.0041843	0.013657	0.0093041	0.028688	0.0043802
0.0091201	0.033284	0.033979	0.024889	0.086515	0.16257	0.032087	0.036864	0.29632	0.14474	0.12582	0.13672	0.12145	0.17199	0.049343	0.037128	0.014101	0.15011	0.073991	0.11552	0.010735	0.053333	0.062437	0.016263	0.017424	0.28346	0.38227	0.00098184	0.24138	0.20223	0.0029124	0.31862	0.0022665	0.19133	0.0010486	0.0011188	0.029422	0.028406	0.029182	0.21315	0.26514	0.093865	0.17588	0.12677	0.17023	0.18497	0.12609	0.19425	0.28349	0.010471	0.00059627	0.011508	0.0067886	0.84386	0.86596	0.80544	0.87302	0.17425	0.26095	1	0.75618	0.89328	0.91928	0.045827	0.039808	0.055012	0.028062	0.028991	0.018874	0.030642	0.023385	0.020415	0.016105	0.032406	0.01874	0.02331	0.015791	0.027244	0.020934	0.033879	0.031324	0.15947	0.24033	0.065	0.072362	0.024554	0.18115	0.059884	0.23615	0.26127	0.12753	0.040936	0.11207	0.17994	0.083901	0.085771	0.015219	0.083764	0.11334	0.020071	0.0044501	0.013469	0.0054125	0.015864	0.0007683	0.0098339	0.0014429	0.016133	0.0012879	0.011999	0.00085657	0.0046881	0.023623	0.0019769	0.0066444	0.052319	0.0022051	0.035473	0.0044456	0.013798	0.003289	0.0091603	0.007415	0.017984	0.0030147
0.014467	0.052699	0.054771	0.032058	0.11053	0.29502	0.047832	0.045848	0.37851	0.20643	0.16343	0.10485	0.089438	0.15129	0.072849	0.041985	0.017122	0.11424	0.065079	0.082932	0.014839	0.048664	0.033887	0.017905	0.0083447	0.13755	0.14552	0.0014557	0.075596	0.10317	0.0036474	0.24558	0.0033925	0.09215	0.00091456	0.00082727	0.0067221	0.0069265	0.034246	0.23281	0.30116	0.12314	0.17597	0.20078	0.28446	0.19979	0.1161	0.18576	0.27112	0.016242	0.0010947	0.01933	0.011687	0.92426	0.70121	0.8905	0.57087	0.42618	0.56311	0.75618	1	0.95469	0.55052	0.087093	0.079054	0.096532	0.042401	0.063346	0.038986	0.05641	0.047132	0.041688	0.036479	0.059053	0.037655	0.045151	0.031317	0.049265	0.044378	0.062857	0.053551	0.35055	0.39612	0.1842	0.19969	0.067188	0.34649	0.15054	0.34435	0.41328	0.29986	0.098496	0.26108	0.35224	0.19222	0.20872	0.020853	0.17404	0.25688	0.033141	0.0048599	0.017757	0.0054047	0.021758	0.0011254	0.019536	0.0020052	0.02796	0.0016183	0.019756	0.0011387	0.0080683	0.052518	0.0024418	0.011319	0.11842	0.0029484	0.05957	0.0046974	0.019457	0.0042247	0.014632	0.0083924	0.027735	0.0040887
0.014112	0.049647	0.05193	0.033161	0.10992	0.24931	0.045964	0.047965	0.37651	0.18397	0.15244	0.12742	0.11097	0.15337	0.065128	0.041532	0.016466	0.13157	0.076747	0.10374	0.013822	0.052986	0.046449	0.016605	0.012503	0.18738	0.22483	0.0012162	0.12589	0.13549	0.0033856	0.2745	0.0029027	0.12756	0.00092338	0.00088218	0.01294	0.012838	0.034215	0.23295	0.30283	0.11768	0.18528	0.18326	0.23596	0.20894	0.12387	0.19823	0.28429	0.014194	0.0009101	0.016414	0.0094595	0.95084	0.83605	0.92697	0.72678	0.3287	0.45276	0.89328	0.95469	1	0.72039	0.071443	0.063323	0.082382	0.037953	0.04979	0.031363	0.047007	0.037494	0.033843	0.028438	0.049148	0.030587	0.037714	0.025267	0.041349	0.034886	0.051477	0.043866	0.27633	0.35437	0.13291	0.14387	0.05128	0.27761	0.11114	0.29961	0.36051	0.22752	0.073388	0.20016	0.28967	0.14933	0.15764	0.018486	0.1373	0.20296	0.029732	0.0043782	0.014536	0.0050497	0.017707	0.00090828	0.01444	0.0016432	0.021339	0.0013863	0.015214	0.000964	0.0061244	0.040222	0.0021201	0.0087833	0.090071	0.0024599	0.046434	0.004263	0.015617	0.003573	0.011357	0.0075068	0.021383	0.0033825
0.01175	0.038003	0.038989	0.033539	0.098886	0.13081	0.038087	0.048704	0.24579	0.10408	0.10029	0.18033	0.16583	0.13904	0.038299	0.033976	0.012817	0.15463	0.10091	0.15887	0.010285	0.070242	0.10808	0.015379	0.036717	0.37744	0.53841	0.00075326	0.38021	0.26844	0.0030574	0.33462	0.0020222	0.28143	0.00096413	0.0010572	0.069537	0.065839	0.027928	0.19978	0.23968	0.10195	0.20339	0.12462	0.12448	0.21592	0.14828	0.22655	0.28047	0.0073734	0.00036183	0.0071835	0.0043653	0.6428	0.85411	0.6869	0.96302	0.094017	0.15211	0.91928	0.55052	0.72039	1	0.026836	0.022593	0.032252	0.019126	0.015782	0.010269	0.017735	0.013909	0.01163	0.0085767	0.01774	0.010358	0.012749	0.00863	0.015163	0.011407	0.019485	0.018377	0.093379	0.16437	0.034762	0.03841	0.013713	0.1104	0.032166	0.15615	0.16696	0.072237	0.022075	0.066964	0.11717	0.0475	0.047464	0.010566	0.047596	0.072986	0.013906	0.0046878	0.011609	0.0058985	0.013758	0.00067891	0.0064199	0.0013466	0.011676	0.001314	0.009079	0.00082952	0.0033916	0.011731	0.0018654	0.0050314	0.026789	0.0020091	0.024681	0.0046775	0.011723	0.0030475	0.0071117	0.0076998	0.013783	0.0026818
0.0022982	0.0067797	0.0065579	0.0032389	0.013428	0.045239	0.0060461	0.0045671	0.35835	0.49723	0.42421	0.078081	0.069749	0.27616	0.2984	0.17835	0.10276	0.22429	0.044502	0.068988	0.13701	0.029287	0.0073138	0.037536	0.0018643	0.029523	0.026617	0.0073562	0.014869	0.019808	0.010652	0.078365	0.013182	0.020494	0.0052073	0.0040081	0.00099558	0.0011188	0.061608	0.25895	0.34405	0.03632	0.039291	0.055434	0.15143	0.033935	0.034439	0.038005	0.075604	0.59953	0.20725	0.75912	0.52037	0.085416	0.049297	0.077692	0.030193	0.12728	0.13691	0.045827	0.087093	0.071443	0.026836	1	0.99234	0.96966	0.61339	0.94115	0.89844	0.92948	0.92138	0.91959	0.87883	0.73002	0.89076	0.84259	0.86775	0.89875	0.92299	0.85131	0.84456	0.19602	0.12878	0.15384	0.15761	0.057286	0.44032	0.67072	0.36635	0.41129	0.39719	0.61915	0.37212	0.36365	0.67539	0.36672	0.60993	0.72771	0.095352	0.562	0.0096224	0.022865	0.0096078	0.024831	0.04334	0.33849	0.029939	0.19784	0.021528	0.14059	0.036285	0.16736	0.6723	0.058713	0.19133	0.84228	0.043206	0.32079	0.0091897	0.024958	0.048562	0.12546	0.013911	0.037909	0.053367
0.0020227	0.0061268	0.005834	0.0028118	0.012209	0.043572	0.0054477	0.0039661	0.33435	0.50242	0.42395	0.06597	0.058678	0.27738	0.30559	0.18033	0.10656	0.21327	0.036637	0.058177	0.1223	0.026628	0.0060248	0.039891	0.0014645	0.025711	0.022212	0.0083743	0.012347	0.017576	0.011089	0.073482	0.014288	0.017907	0.0057871	0.0044308	0.0007741	0.00088294	0.061589	0.24006	0.31823	0.033669	0.03578	0.050741	0.15239	0.029959	0.032188	0.034502	0.071661	0.58959	0.19976	0.7621	0.54188	0.076877	0.041822	0.068447	0.025291	0.12686	0.13134	0.039808	0.079054	0.063323	0.022593	0.99234	1	0.94932	0.60757	0.95045	0.89959	0.90951	0.91882	0.90716	0.88651	0.71564	0.90047	0.82586	0.89135	0.89351	0.92545	0.83394	0.87536	0.19295	0.12381	0.15782	0.16294	0.05888	0.44454	0.69117	0.36616	0.40454	0.39774	0.65133	0.3722	0.3504	0.66974	0.3768	0.61211	0.73953	0.09305	0.51358	0.01026	0.024995	0.010123	0.0269	0.046501	0.35016	0.032191	0.20841	0.022641	0.14853	0.037766	0.17654	0.7086	0.060443	0.19583	0.87112	0.046854	0.33048	0.0098174	0.027229	0.05145	0.13288	0.01462	0.041849	0.057561
0.001561	0.0048554	0.0047831	0.0023177	0.010134	0.036494	0.0042923	0.0033708	0.35124	0.44828	0.3698	0.068769	0.061268	0.26083	0.24649	0.14335	0.078604	0.20709	0.037441	0.060381	0.10828	0.021064	0.0059818	0.02587	0.0014731	0.028981	0.030145	0.0049057	0.016618	0.018402	0.0066513	0.071201	0.0083352	0.018792	0.0037261	0.0030001	0.00096938	0.0010436	0.048132	0.22657	0.31511	0.026671	0.031248	0.042913	0.12269	0.02751	0.026558	0.03057	0.066584	0.5247	0.19705	0.70949	0.43551	0.098692	0.057006	0.084171	0.034636	0.12857	0.13956	0.055012	0.096532	0.082382	0.032252	0.96966	0.94932	1	0.5621	0.90699	0.89799	0.93367	0.84416	0.90103	0.85883	0.78863	0.88585	0.89556	0.84572	0.93901	0.89388	0.85144	0.78674	0.18581	0.12986	0.13806	0.14112	0.05292	0.40707	0.61121	0.35123	0.41644	0.36732	0.55068	0.33366	0.33695	0.64453	0.33672	0.55139	0.68715	0.084977	0.56041	0.0058056	0.014473	0.0059386	0.015748	0.02612	0.25184	0.01754	0.13826	0.012526	0.095274	0.02195	0.11496	0.64944	0.038297	0.13337	0.82215	0.026419	0.24408	0.0055836	0.015688	0.030509	0.082958	0.008583	0.02467	0.033326
0.0065297	0.013364	0.012549	0.0070415	0.023506	0.056291	0.012024	0.0095106	0.37178	0.51486	0.47785	0.077206	0.078618	0.26022	0.56465	0.43166	0.33069	0.31263	0.03842	0.086834	0.060228	0.048002	0.0086243	0.11625	0.0036439	0.02306	0.025765	0.052948	0.02032	0.014187	0.060632	0.058466	0.074885	0.023252	0.049122	0.040248	0.0022843	0.0024796	0.22672	0.18229	0.25993	0.052682	0.057086	0.06286	0.178	0.037774	0.062786	0.050836	0.13217	0.36092	0.069262	0.4531	0.33898	0.05365	0.040228	0.054149	0.022655	0.092952	0.10686	0.028062	0.042401	0.037953	0.019126	0.61339	0.60757	0.5621	1	0.60273	0.47583	0.46043	0.51636	0.58571	0.47644	0.23042	0.55635	0.40522	0.55692	0.47789	0.45843	0.33	0.61124	0.21305	0.17025	0.17941	0.17716	0.10549	0.41374	0.50547	0.4027	0.39209	0.35665	0.60484	0.39519	0.38727	0.52397	0.37871	0.47059	0.62573	0.14112	0.33212	0.032151	0.037222	0.032944	0.038472	0.066425	0.19147	0.05938	0.15947	0.046687	0.12267	0.058291	0.1258	0.57284	0.077999	0.13294	0.52306	0.080949	0.21095	0.030295	0.03975	0.080686	0.12762	0.038653	0.054335	0.086834
