Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.1062	0.17045	0.1426	0.14232	0.32301	0.4332	0.15581	0.24314	0.60235	0.50139	0.4381	0.12538	0.034532	0.46223	0.55213	0.50039	0.47037	0.49964	0.18181	0.13612	0.22935	0.1199	0.031105	0.28338	0.011092	0.095106	0.076868	0.23926	0.069291	0.066209	0.21455	0.14445	0.20263	0.074741	0.27569	0.1985	0.01454	0.010664	0.15336	0.30085	0.13945	0.15167	0.1802	0.2457	0.22153	0.44422	0.22005	0.27529	0.29993	0.32016	0.79021	0.51967	0.63491	0.84605	0.58282	0.42978	0.18268	0.27163	0.17003	0.27848	0.29522	0.31738	0.38613	0.29692	0.19013	0.88935	0.91509	0.74476	0.15065	0.53888	0.75527	0.75849	0.86324	0.87267	0.64392	0.73203	0.88667	0.70872	0.81237	0.71353	0.67201	0.8467	1	0.83246	0.5141	0.64085	0.34517	0.60644	0.70716	0.42082	0.56921	0.37451	0.22044	0.24281	0.07978	0.23196	0.18234	0.26257	0.30094	0.19844	0.19639	0.1323	0.30604	0.12897	0.18709	0.0031475	0.0043971	0.0048041	0.006325	0.050539	0.082818	0.016913	0.023833	0.0038895	0.0048252	0.016691	0.027401	0.074552	0.11014	0.02696	0.092291	0.1348	0.015704	0.072407	0.11363	0.0041693	0.0052186	0.088467	0.10667	0.0042337	0.0054627	0.05449	0.08153
0.071414	0.11235	0.10262	0.096627	0.21161	0.29669	0.10268	0.15529	0.4787	0.34626	0.27388	0.088177	0.033826	0.34875	0.52469	0.48727	0.48876	0.42326	0.1264	0.14081	0.19277	0.06099	0.015147	0.22068	0.00659	0.057057	0.059901	0.27029	0.058087	0.034201	0.14913	0.076116	0.17054	0.043619	0.3421	0.28585	0.011312	0.0084372	0.065142	0.25436	0.11304	0.14164	0.11205	0.17662	0.13601	0.28894	0.17512	0.2676	0.24069	0.41211	0.77746	0.56258	0.65429	0.75873	0.45233	0.32033	0.19732	0.24428	0.16186	0.24941	0.28138	0.23881	0.27165	0.29418	0.20216	0.92728	0.90704	0.77872	0.18028	0.68123	0.86065	0.91958	0.94355	0.86415	0.69292	0.87635	0.95571	0.90045	0.90011	0.90927	0.90431	0.91252	0.83246	1	0.5372	0.78817	0.54323	0.74208	0.75063	0.65657	0.66829	0.4475	0.28893	0.33213	0.13254	0.34143	0.2496	0.32046	0.35438	0.26463	0.27286	0.20069	0.41712	0.17531	0.25318	0.0027886	0.0032532	0.0044912	0.0046856	0.040402	0.053432	0.014241	0.015772	0.0034911	0.0033831	0.01394	0.018327	0.059173	0.074862	0.01927	0.077805	0.10545	0.022077	0.060019	0.079492	0.0037974	0.0036445	0.071026	0.07628	0.0037311	0.0039123	0.043516	0.068774
0.059453	0.075612	0.064828	0.057923	0.13288	0.1984	0.064188	0.099001	0.18872	0.11496	0.10818	0.021558	0.0061985	0.082079	0.19441	0.143	0.15616	0.10457	0.038513	0.031935	0.06515	0.018791	0.0035053	0.061043	0.0013314	0.010092	0.0075123	0.070143	0.0065501	0.0063535	0.050007	0.017943	0.064017	0.0073836	0.070473	0.045787	0.0011269	0.00079171	0.027908	0.08294	0.04341	0.056813	0.064138	0.08199	0.10412	0.16422	0.076946	0.0932	0.096037	0.13483	0.53601	0.54417	0.418	0.42028	0.29063	0.10603	0.039179	0.068736	0.029607	0.15029	0.15097	0.050535	0.086865	0.068356	0.032079	0.60288	0.57427	0.43358	0.052606	0.31609	0.73213	0.72392	0.69405	0.70871	0.39721	0.77436	0.66719	0.7232	0.62369	0.44358	0.67481	0.74554	0.5141	0.5372	1	0.61041	0.21413	0.70405	0.58409	0.56272	0.91741	0.27121	0.27596	0.27349	0.057607	0.15974	0.23991	0.25876	0.26263	0.25447	0.2529	0.13141	0.32585	0.11943	0.19261	0.0033732	0.0045843	0.0040094	0.0054659	0.034732	0.056634	0.013994	0.015408	0.0031261	0.0035727	0.013537	0.019384	0.060011	0.093044	0.024711	0.07668	0.15917	0.034971	0.056918	0.091843	0.0033209	0.0039935	0.066773	0.095902	0.0038706	0.0041674	0.0826	0.069234
0.18233	0.23473	0.22811	0.20773	0.34743	0.43149	0.21522	0.28248	0.42108	0.22857	0.18196	0.10867	0.05218	0.18069	0.49791	0.43621	0.47891	0.30945	0.16462	0.19626	0.2816	0.067287	0.017685	0.21118	0.0097006	0.040587	0.039264	0.3036	0.036259	0.023432	0.17777	0.048469	0.231	0.030733	0.27918	0.22266	0.0093092	0.0070478	0.072704	0.25981	0.20777	0.2676	0.19226	0.2662	0.25164	0.37224	0.28413	0.36524	0.33106	0.50733	0.80023	0.35954	0.45461	0.53166	0.27104	0.2458	0.21627	0.27861	0.16101	0.3294	0.38576	0.14985	0.18238	0.2744	0.17079	0.85228	0.81792	0.76703	0.25403	0.78683	0.86894	0.82507	0.83354	0.8412	0.76535	0.83695	0.80487	0.80974	0.83427	0.7074	0.79273	0.82497	0.64085	0.78817	0.61041	1	0.71906	0.9448	0.84793	0.88465	0.77192	0.68927	0.60582	0.59078	0.28953	0.54938	0.57922	0.56119	0.66681	0.58967	0.59368	0.47754	0.69752	0.43888	0.57469	0.0082193	0.0094648	0.01128	0.012774	0.067602	0.08844	0.031704	0.033903	0.008855	0.0088295	0.031445	0.036705	0.093712	0.12035	0.046313	0.10933	0.19007	0.071504	0.092358	0.12858	0.0092214	0.0093225	0.099267	0.13379	0.010472	0.0099694	0.087383	0.1059
0.14856	0.19802	0.21703	0.20062	0.27343	0.30008	0.19395	0.23071	0.27894	0.14162	0.093919	0.12818	0.099834	0.13001	0.37577	0.39314	0.42718	0.27513	0.16451	0.29397	0.29713	0.0507	0.018166	0.17471	0.013722	0.040769	0.054528	0.32542	0.054925	0.02141	0.14044	0.033412	0.18711	0.031858	0.32077	0.32302	0.018728	0.015181	0.041476	0.20629	0.24122	0.31791	0.17337	0.2778	0.18513	0.28768	0.33219	0.50388	0.38319	0.76259	0.51034	0.1597	0.28248	0.32702	0.13512	0.15854	0.30743	0.28081	0.22305	0.19186	0.25644	0.12519	0.10761	0.29645	0.24788	0.50843	0.48127	0.56048	0.27954	0.74202	0.46251	0.46785	0.47495	0.4473	0.50535	0.4431	0.46021	0.45988	0.47331	0.50137	0.47925	0.43098	0.34517	0.54323	0.21413	0.71906	1	0.57474	0.50716	0.66851	0.36244	0.65212	0.52064	0.50432	0.51554	0.71994	0.5335	0.45018	0.60191	0.5242	0.54663	0.60839	0.6107	0.52949	0.60178	0.0094839	0.0086208	0.014786	0.012442	0.063537	0.062384	0.033554	0.030667	0.011454	0.0088461	0.033663	0.030116	0.07548	0.075666	0.023787	0.086384	0.11601	0.075392	0.078089	0.086414	0.011978	0.0090055	0.079095	0.088958	0.012774	0.0097941	0.055703	0.086236
0.15078	0.19384	0.1781	0.15879	0.29834	0.40709	0.17142	0.23868	0.41023	0.22906	0.19985	0.066158	0.025983	0.1573	0.44147	0.35823	0.40506	0.24913	0.1112	0.12338	0.2307	0.049808	0.010283	0.18208	0.0047849	0.029099	0.026019	0.26635	0.023488	0.016785	0.15762	0.041856	0.21855	0.021283	0.24548	0.17856	0.0044743	0.0032373	0.055714	0.25121	0.16186	0.2258	0.13094	0.17727	0.19265	0.29412	0.18745	0.23825	0.22122	0.34973	0.83137	0.38199	0.39963	0.45944	0.25883	0.22923	0.14735	0.21666	0.10639	0.37524	0.3944	0.12359	0.18048	0.2198	0.11838	0.82572	0.79024	0.63818	0.2185	0.62517	0.90915	0.82929	0.80489	0.82044	0.76261	0.87099	0.78879	0.83694	0.84575	0.61515	0.80234	0.83534	0.60644	0.74208	0.70405	0.9448	0.57474	1	0.91398	0.90033	0.85033	0.63942	0.6126	0.65584	0.24335	0.49116	0.56234	0.62982	0.60867	0.58252	0.59374	0.42311	0.71324	0.37105	0.49298	0.0070915	0.0098443	0.0090028	0.012904	0.050934	0.080371	0.024416	0.030099	0.0069333	0.0082252	0.023905	0.034738	0.076274	0.11809	0.067358	0.091299	0.19526	0.083813	0.074659	0.12091	0.0072004	0.0089079	0.080714	0.12382	0.0084914	0.0098671	0.079493	0.085838
0.17211	0.24293	0.20837	0.19008	0.38988	0.55286	0.21357	0.30819	0.59321	0.39173	0.362	0.083857	0.026105	0.25454	0.55884	0.45246	0.50011	0.34211	0.14278	0.13598	0.31183	0.07947	0.014699	0.28742	0.0057465	0.04707	0.037971	0.35901	0.033839	0.028982	0.24455	0.079208	0.3166	0.035269	0.33047	0.22654	0.005589	0.003951	0.090078	0.36706	0.2176	0.29159	0.15761	0.20688	0.22863	0.38394	0.20733	0.25573	0.25534	0.34432	0.94216	0.35571	0.38436	0.49397	0.32458	0.35159	0.17465	0.28462	0.13576	0.51154	0.50523	0.19741	0.3037	0.29641	0.15502	0.86818	0.8657	0.63913	0.26905	0.57503	0.86396	0.74821	0.76944	0.81333	0.85348	0.78471	0.77962	0.74571	0.86186	0.58445	0.69925	0.80861	0.70716	0.75063	0.58409	0.84793	0.50716	0.91398	1	0.7185	0.70648	0.68459	0.56238	0.64927	0.23261	0.49838	0.48711	0.67915	0.60743	0.52003	0.52601	0.37218	0.68244	0.33449	0.42787	0.0081626	0.013245	0.010487	0.018146	0.058804	0.10948	0.027714	0.043002	0.008283	0.012045	0.027103	0.049961	0.086635	0.15271	0.1089	0.10201	0.21921	0.073481	0.085046	0.15405	0.0085112	0.013032	0.092954	0.1497	0.0098718	0.014681	0.07669	0.094184
0.10048	0.1235	0.12302	0.10706	0.18576	0.24766	0.11104	0.14856	0.26195	0.12827	0.10213	0.04625	0.024862	0.096848	0.32752	0.28021	0.32749	0.17897	0.074486	0.11125	0.16219	0.026194	0.0058885	0.11532	0.0033566	0.017234	0.018975	0.22005	0.018106	0.0089779	0.096818	0.020434	0.14852	0.012393	0.21821	0.18082	0.0037394	0.0027904	0.025814	0.17048	0.11195	0.16889	0.085027	0.12626	0.11948	0.1838	0.1439	0.21054	0.16863	0.36375	0.63632	0.32664	0.34655	0.35736	0.17296	0.13579	0.12762	0.15623	0.08474	0.24315	0.27309	0.076259	0.098634	0.16549	0.098479	0.65916	0.60814	0.54715	0.19171	0.61391	0.77662	0.75649	0.6846	0.65743	0.6056	0.77858	0.6597	0.77595	0.70848	0.57295	0.77478	0.69656	0.42082	0.65657	0.56272	0.88465	0.66851	0.90033	0.7185	1	0.76165	0.55881	0.5803	0.62912	0.27946	0.50354	0.55986	0.55225	0.5371	0.56334	0.59067	0.46418	0.69051	0.37811	0.49909	0.005383	0.0060803	0.007144	0.0080775	0.038313	0.047712	0.018758	0.017959	0.0053696	0.0049975	0.018265	0.020452	0.055591	0.071496	0.035668	0.067891	0.13152	0.086341	0.055784	0.074789	0.0056224	0.0053741	0.057804	0.079379	0.0065462	0.0059435	0.057139	0.064602
0.073243	0.095595	0.084584	0.076279	0.16958	0.24752	0.082988	0.12714	0.23254	0.14211	0.12687	0.028964	0.0097005	0.10412	0.23976	0.1907	0.20748	0.14143	0.049183	0.048786	0.093818	0.021906	0.0043915	0.079089	0.0017962	0.014294	0.012396	0.10553	0.011279	0.0085981	0.0648	0.022239	0.084834	0.010419	0.11511	0.082105	0.0019437	0.0013903	0.028464	0.11314	0.063453	0.087329	0.077662	0.10692	0.11769	0.2007	0.10532	0.14228	0.13385	0.22205	0.67957	0.58672	0.49203	0.4894	0.31382	0.12548	0.060973	0.093016	0.045272	0.17847	0.1813	0.066817	0.10094	0.099009	0.051985	0.69499	0.6584	0.52342	0.078092	0.41965	0.82475	0.84132	0.79155	0.78017	0.48186	0.87121	0.77271	0.84312	0.73195	0.53177	0.80662	0.83048	0.56921	0.66829	0.91741	0.77192	0.36244	0.85033	0.70648	0.76165	1	0.39021	0.38918	0.41352	0.11238	0.27247	0.34112	0.3801	0.35859	0.35958	0.36732	0.21442	0.47799	0.1823	0.27415	0.0054761	0.0071262	0.0067485	0.0087702	0.047547	0.071469	0.020567	0.021982	0.0051764	0.0056049	0.01978	0.027212	0.078103	0.11485	0.031813	0.10009	0.19643	0.062895	0.076033	0.11464	0.0055141	0.0062257	0.085715	0.11751	0.0062997	0.0066384	0.097616	0.089668
0.22671	0.3168	0.29982	0.27342	0.45526	0.57628	0.29091	0.36732	0.38511	0.23519	0.18511	0.11808	0.053268	0.15731	0.39816	0.34892	0.39351	0.23949	0.17654	0.21219	0.43708	0.073616	0.017268	0.265	0.0091823	0.040192	0.036685	0.37459	0.034602	0.024197	0.21175	0.054668	0.27985	0.032744	0.31774	0.25718	0.0086764	0.0065483	0.073393	0.27602	0.43424	0.54526	0.22732	0.30768	0.27915	0.43251	0.31983	0.41444	0.38111	0.54775	0.64036	0.12032	0.17335	0.24415	0.12895	0.24591	0.25793	0.35252	0.20028	0.39938	0.47227	0.15527	0.19138	0.34644	0.2169	0.52271	0.51913	0.44341	0.30472	0.51119	0.46877	0.3906	0.42319	0.44657	0.60228	0.39822	0.41225	0.38091	0.49802	0.36309	0.36917	0.42068	0.37451	0.4475	0.27121	0.68927	0.65212	0.63942	0.68459	0.55881	0.39021	1	0.84667	0.7699	0.64185	0.89653	0.78543	0.78603	0.92946	0.81841	0.81164	0.71045	0.88896	0.69064	0.74732	0.046038	0.05311	0.060402	0.070881	0.14333	0.19248	0.1064	0.1285	0.049654	0.054331	0.10561	0.1339	0.18071	0.23227	0.14662	0.19949	0.30642	0.16378	0.18243	0.25177	0.05054	0.055875	0.18746	0.24938	0.056364	0.060212	0.12725	0.19598
0.21034	0.2528	0.24424	0.21366	0.33156	0.41987	0.22634	0.27933	0.2209	0.11017	0.090638	0.058424	0.028116	0.060153	0.23319	0.18768	0.22672	0.11139	0.096798	0.12314	0.29186	0.035889	0.007709	0.13492	0.0043577	0.016108	0.014268	0.23333	0.012967	0.0092224	0.12633	0.021795	0.19345	0.012488	0.17317	0.13216	0.0031144	0.0023074	0.036262	0.17438	0.30393	0.42919	0.1396	0.17949	0.19907	0.25467	0.19908	0.24004	0.21683	0.33666	0.48368	0.079805	0.099887	0.1314	0.061532	0.12511	0.1391	0.20119	0.09636	0.33284	0.3762	0.063817	0.090496	0.18333	0.099544	0.36287	0.34625	0.2819	0.21819	0.3602	0.38793	0.3047	0.30619	0.32938	0.45351	0.32903	0.28859	0.30838	0.36888	0.22417	0.29441	0.31597	0.22044	0.28893	0.27596	0.60582	0.52064	0.6126	0.56238	0.5803	0.38918	0.84667	1	0.88088	0.65075	0.78837	0.96817	0.84858	0.88545	0.99024	0.99022	0.80789	0.93291	0.75204	0.80585	0.044879	0.057198	0.050795	0.070058	0.090753	0.13313	0.080815	0.09746	0.040299	0.047132	0.079586	0.10379	0.12168	0.17701	0.18318	0.13252	0.28221	0.28188	0.12067	0.18812	0.040544	0.049259	0.11846	0.19349	0.050376	0.054424	0.1196	0.13258
0.15025	0.19335	0.17523	0.15345	0.2831	0.39903	0.16943	0.23193	0.27198	0.1531	0.13621	0.040613	0.016042	0.07796	0.25308	0.20397	0.24539	0.12947	0.071806	0.091728	0.26693	0.031112	0.0054023	0.14712	0.0024763	0.017819	0.016323	0.27274	0.014979	0.010046	0.13953	0.027258	0.22119	0.013215	0.23258	0.17093	0.0023879	0.0016934	0.02921	0.22612	0.23374	0.37067	0.086667	0.11758	0.13148	0.20278	0.13115	0.174	0.15273	0.27391	0.57661	0.10416	0.11158	0.14339	0.075381	0.14585	0.11882	0.17841	0.081402	0.39801	0.38931	0.075032	0.11562	0.18564	0.095744	0.39259	0.37653	0.26592	0.23194	0.3217	0.4363	0.34582	0.33025	0.34461	0.50144	0.37286	0.32671	0.36029	0.42396	0.23042	0.34265	0.35197	0.24281	0.33213	0.27349	0.59078	0.50432	0.65584	0.64927	0.62912	0.41352	0.7699	0.88088	1	0.55899	0.75144	0.79585	0.97138	0.71914	0.83633	0.87234	0.67087	0.93691	0.55121	0.59327	0.024734	0.040254	0.027909	0.05138	0.054746	0.098793	0.044017	0.06573	0.021358	0.030951	0.042346	0.075498	0.078036	0.14128	0.22507	0.089644	0.22962	0.27896	0.078772	0.14368	0.021596	0.03332	0.077022	0.13946	0.026866	0.039241	0.076054	0.084198
0.12108	0.15823	0.1707	0.15197	0.19789	0.22575	0.15146	0.16971	0.10646	0.05303	0.03591	0.052164	0.0395	0.033567	0.12354	0.1197	0.14272	0.070982	0.072018	0.13709	0.24692	0.020202	0.0057494	0.088222	0.0043711	0.012308	0.015033	0.19292	0.01512	0.0065017	0.074359	0.011945	0.11547	0.010082	0.15583	0.15304	0.0047308	0.003757	0.015243	0.10123	0.30337	0.42925	0.095055	0.14302	0.10678	0.1519	0.17424	0.25468	0.19327	0.38891	0.21566	0.020896	0.037913	0.051827	0.020148	0.061744	0.15533	0.16035	0.10758	0.14428	0.18876	0.042417	0.041897	0.15985	0.11909	0.14407	0.13726	0.13581	0.17904	0.22581	0.13039	0.10743	0.1111	0.11139	0.20633	0.10723	0.10574	0.1081	0.13816	0.10424	0.11028	0.1047	0.07978	0.13254	0.057607	0.28953	0.51554	0.24335	0.23261	0.27946	0.11238	0.64185	0.65075	0.55899	1	0.84768	0.66347	0.51588	0.61935	0.66251	0.68188	0.78336	0.61789	0.70244	0.62969	0.05859	0.057743	0.076185	0.075722	0.079191	0.085929	0.087508	0.091533	0.06066	0.055074	0.087098	0.087918	0.088728	0.098351	0.084491	0.094685	0.14223	0.244	0.093601	0.11291	0.061216	0.055009	0.086442	0.11249	0.069355	0.061562	0.062193	0.097312
0.14722	0.20913	0.20876	0.18858	0.3033	0.38273	0.1953	0.24464	0.25214	0.14748	0.10756	0.080795	0.045429	0.10213	0.27065	0.25305	0.28823	0.16942	0.1157	0.1804	0.34321	0.039653	0.0098496	0.17467	0.0058727	0.027209	0.030643	0.31263	0.030431	0.01511	0.13527	0.031835	0.19279	0.021852	0.29194	0.26623	0.0074277	0.0057046	0.033764	0.1992	0.34663	0.47736	0.1396	0.2114	0.16351	0.27279	0.23795	0.35391	0.28695	0.54504	0.47655	0.077441	0.11821	0.15766	0.073492	0.15414	0.2302	0.26477	0.16912	0.27066	0.32875	0.10656	0.11607	0.28445	0.19911	0.35854	0.34692	0.30937	0.25514	0.41647	0.32435	0.28275	0.293	0.28801	0.43249	0.27984	0.28684	0.28294	0.34757	0.26989	0.28517	0.28197	0.23196	0.34143	0.15974	0.54938	0.71994	0.49116	0.49838	0.50354	0.27247	0.89653	0.78837	0.75144	0.84768	1	0.74627	0.71644	0.79603	0.76777	0.79052	0.76804	0.84921	0.68297	0.69408	0.045267	0.049153	0.061361	0.06558	0.10644	0.12912	0.088727	0.099712	0.048646	0.047697	0.087578	0.10323	0.13067	0.1577	0.10535	0.14916	0.21961	0.20297	0.1363	0.17454	0.050174	0.048968	0.1362	0.16938	0.054323	0.054548	0.090397	0.14466
0.24651	0.27483	0.28066	0.24211	0.32017	0.37456	0.24991	0.28291	0.18528	0.079598	0.063262	0.06216	0.036571	0.043631	0.21853	0.17703	0.22111	0.096967	0.1016	0.1418	0.28119	0.033564	0.0079437	0.11819	0.0053342	0.013013	0.011827	0.21976	0.01067	0.0071359	0.1164	0.015551	0.18638	0.010021	0.14469	0.11282	0.0031181	0.0023634	0.033354	0.14974	0.30543	0.42698	0.15466	0.19356	0.21758	0.23938	0.22522	0.25786	0.22778	0.3472	0.40364	0.063683	0.08873	0.11418	0.04948	0.09891	0.13965	0.19212	0.092776	0.28785	0.34587	0.048936	0.066775	0.16201	0.089541	0.3203	0.30288	0.27717	0.22728	0.38028	0.34517	0.26833	0.26873	0.29677	0.41684	0.29246	0.24881	0.27017	0.31875	0.20527	0.25907	0.27443	0.18234	0.2496	0.23991	0.57922	0.5335	0.56234	0.48711	0.55986	0.34112	0.78543	0.96817	0.79585	0.66347	0.74627	1	0.75605	0.88987	0.99244	0.98365	0.89244	0.84949	0.85405	0.8978	0.037818	0.044286	0.04271	0.054677	0.083565	0.11207	0.073006	0.081354	0.034034	0.036827	0.072972	0.082276	0.10654	0.14369	0.13845	0.1104	0.23923	0.25569	0.10468	0.15535	0.033737	0.03785	0.099745	0.16805	0.043531	0.041516	0.10939	0.11624
0.18833	0.24548	0.21531	0.1906	0.35148	0.49149	0.21463	0.29167	0.33008	0.19425	0.18044	0.048914	0.017266	0.093582	0.29095	0.2308	0.27738	0.14963	0.087998	0.10026	0.31965	0.04325	0.0071844	0.18875	0.0030852	0.022311	0.018463	0.31243	0.016559	0.013092	0.18468	0.036897	0.28192	0.016739	0.24948	0.17287	0.002618	0.0018382	0.042229	0.27438	0.28512	0.43365	0.10821	0.13841	0.16484	0.24819	0.14969	0.18539	0.17293	0.2643	0.6042	0.097821	0.10803	0.14839	0.084737	0.17887	0.12712	0.20748	0.090238	0.47825	0.45542	0.090395	0.1465	0.20809	0.10283	0.40212	0.39532	0.27239	0.26298	0.31205	0.42765	0.32344	0.32038	0.35164	0.53662	0.35289	0.32059	0.33199	0.42565	0.21804	0.30871	0.34663	0.26257	0.32046	0.25876	0.56119	0.45018	0.62982	0.67915	0.55225	0.3801	0.78603	0.84858	0.97138	0.51588	0.71644	0.75605	1	0.73678	0.80116	0.8233	0.63585	0.89227	0.54409	0.57408	0.026789	0.046785	0.029775	0.061064	0.062001	0.12164	0.048821	0.081482	0.023291	0.037788	0.047197	0.092614	0.086742	0.16714	0.29738	0.095922	0.25364	0.25328	0.086467	0.16773	0.023199	0.040517	0.084336	0.16244	0.029432	0.047669	0.07916	0.091028
0.33147	0.40577	0.40332	0.35939	0.48686	0.55906	0.37497	0.42229	0.3184	0.1579	0.12424	0.12577	0.067147	0.097655	0.37035	0.312	0.37264	0.18808	0.193	0.23706	0.43032	0.074066	0.018556	0.23012	0.011805	0.028826	0.024551	0.34074	0.022263	0.016884	0.20743	0.036068	0.292	0.023311	0.22837	0.17816	0.0071284	0.0054665	0.076911	0.2355	0.46152	0.56702	0.28359	0.34831	0.36087	0.42855	0.37763	0.42445	0.3992	0.50419	0.52667	0.089552	0.14129	0.19748	0.097468	0.18684	0.23321	0.32831	0.17154	0.37784	0.4708	0.10392	0.13316	0.27634	0.16294	0.45585	0.44981	0.43021	0.32386	0.52383	0.42445	0.33363	0.36269	0.41175	0.56584	0.35375	0.34216	0.32259	0.42496	0.30558	0.30765	0.36401	0.30094	0.35438	0.26263	0.66681	0.60191	0.60867	0.60743	0.5371	0.35859	0.92946	0.88545	0.71914	0.61935	0.79603	0.88987	0.73678	1	0.89592	0.86602	0.8226	0.82223	0.85169	0.90728	0.041102	0.045366	0.050976	0.060098	0.13567	0.17574	0.10094	0.11648	0.042587	0.045993	0.10207	0.11417	0.1632	0.20412	0.13741	0.16509	0.28641	0.16091	0.16038	0.22346	0.042053	0.046399	0.15754	0.2382	0.051196	0.049307	0.13081	0.17491
0.23278	0.26869	0.2672	0.23195	0.32985	0.40016	0.24244	0.2853	0.2016	0.092931	0.075107	0.061197	0.032638	0.050591	0.22548	0.18171	0.22347	0.1032	0.10074	0.13372	0.2902	0.035231	0.0079739	0.12697	0.0049383	0.01448	0.01292	0.22775	0.01167	0.008127	0.1224	0.018397	0.19186	0.011207	0.15703	0.12097	0.0031283	0.0023455	0.035386	0.1617	0.31074	0.43524	0.14953	0.18883	0.21204	0.24894	0.21465	0.25004	0.22429	0.34123	0.43837	0.069277	0.092286	0.12064	0.054122	0.1112	0.14014	0.19836	0.095098	0.31142	0.36421	0.05564	0.077467	0.17261	0.094352	0.33812	0.3214	0.27837	0.22511	0.36928	0.3619	0.28144	0.28331	0.30965	0.4339	0.30574	0.26417	0.28383	0.33913	0.21186	0.27143	0.29066	0.19844	0.26463	0.25447	0.58967	0.5242	0.58252	0.52003	0.56334	0.35958	0.81841	0.99024	0.83633	0.66251	0.76777	0.99244	0.80116	0.89592	1	0.99298	0.85724	0.88994	0.81284	0.8614	0.041672	0.051236	0.047016	0.062931	0.087261	0.12319	0.077453	0.090543	0.037456	0.0425	0.07689	0.093624	0.11377	0.16027	0.16239	0.12041	0.26072	0.2701	0.11233	0.17235	0.037349	0.043964	0.1084	0.18163	0.047394	0.04839	0.11536	0.12396
